ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
99	"LOC413286"	NA	chrNC_037651.1	-	10558934	10559029	10558955	10559029	10558605	10558864	99	0,2,2,4	21,52,77,10	0,2,2,0,0	27,52,81,98,83	170	149	0.15505608615	0.27168576298491687	0.0,0.033,0.022,0.26	0.0,0.033,0.021,0.0,0.0	0.068
100	"LOC411495"	NA	chrNC_037651.1	-	10475881	10476152	10475889	10476152	10475562	10475773	100	43,39,42,76	10,6,5,11	27,42,21,26,33	6,10,1,4,15	157	149	0.274029634411	0.44287698394213865	0.803,0.861,0.889,0.868	0.81,0.799,0.952,0.861,0.676	0.036
101	"LOC410567"	NA	chrNC_037651.1	+	10369540	10369922	10369540	10369790	10371256	10371408	101	425,938,893,893	169,350,220,340	871,934,1015,1309,808	448,429,471,502,394	281	149	0.0022296075276	0.0057574346074431735	0.571,0.587,0.683,0.582	0.508,0.536,0.533,0.58,0.521	0.07
102	"LOC727238"	NA	chrNC_037651.1	+	10038829	10038960	10038829	10038956	10039984	10040382	102	5,30,14,40	1,42,32,23	23,25,24,34,29	17,24,10,21,6	153	149	0.180608349843	0.31031543338708	0.83,0.41,0.299,0.629	0.569,0.504,0.7,0.612,0.825	-0.1
103	"LOC727232"	NA	chrNC_037651.1	-	10023291	10023484	10023339	10023484	10022405	10022500	103	212,595,271,730	55,88,348,94	671,1000,851,1148,1150	145,340,376,613,377	197	149	0.465408873247	0.6889296565188033	0.745,0.836,0.371,0.855	0.778,0.69,0.631,0.586,0.698	0.025
104	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10027587	10028328	10025461	10026716	104	7,35,35,55	14,30,4,21	44,89,136,103,116	19,22,18,37,28	356	149	0.0896184730179	0.1687878134371172	0.173,0.328,0.786,0.523	0.492,0.629,0.76,0.538,0.634	-0.158
105	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10027599	10028328	10025461	10026716	105	7,39,35,58	20,66,43,90	55,103,156,115,131	75,227,194,164,140	368	149	0.392044774138	0.5999966010839516	0.124,0.193,0.248,0.207	0.229,0.155,0.246,0.221,0.275	-0.032
106	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10027616	10028328	10025461	10026716	106	7,63,35,74	0,12,4,15	82,138,201,141,156	24,18,28,14,43	385	149	0.612149471674	0.8617600386861082	1.0,0.67,0.772,0.656	0.569,0.748,0.735,0.796,0.584	0.088
107	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10027770	10028328	10025461	10026716	107	17,259,43,316	0,11,0,5	288,500,704,640,509	45,122,44,61,73	539	149	3.95215082882e-10	2.4160524265686906e-09	1.0,0.867,1.0,0.946	0.639,0.531,0.816,0.744,0.658	0.276
108	"LOC727232"	NA	chrNC_037651.1	-	10027380	10028328	10028070	10028328	10025461	10026716	108	88,394,190,504	4,10,0,4	429,793,979,944,720	17,36,13,84,60	839	149	1.93595215465e-05	6.911034396167661e-05	0.796,0.875,1.0,0.957	0.818,0.796,0.93,0.666,0.681	0.129
109	"LOC727232"	NA	chrNC_037651.1	-	10027587	10028328	10027599	10028328	10025461	10026716	109	14,34,4,24	20,66,43,90	30,36,38,49,43	75,227,194,164,140	161	149	0.319979803888	0.5036381977269873	0.393,0.323,0.079,0.198	0.27,0.128,0.153,0.217,0.221	0.05
110	"LOC727232"	NA	chrNC_037651.1	-	10027587	10028328	10027616	10028328	10025461	10026716	110	14,58,4,40	0,12,4,15	57,71,83,75,68	24,18,28,14,43	178	149	0.362826773838	0.5611010835104779	1.0,0.802,0.456,0.691	0.665,0.768,0.713,0.818,0.57	0.03
111	"LOC727232"	NA	chrNC_037651.1	-	10027587	10028328	10027770	10028328	10025461	10026716	111	24,254,12,282	0,11,0,5	263,433,586,574,421	45,122,44,61,73	332	149	3.84792198105e-12	2.791951260348738e-11	1.0,0.912,1.0,0.962	0.724,0.614,0.857,0.809,0.721	0.223
112	"LOC727232"	NA	chrNC_037651.1	-	10027587	10028328	10028070	10028328	10025461	10026716	112	95,389,159,470	4,10,0,4	404,726,861,878,632	17,36,13,84,60	632	149	1.3788876374e-06	5.812339698221333e-06	0.848,0.902,1.0,0.965	0.849,0.826,0.94,0.711,0.713	0.121
113	"LOC727232"	NA	chrNC_037651.1	-	10027599	10028328	10027616	10028328	10025461	10026716	113	20,90,43,106	0,12,4,15	102,262,239,190,165	24,18,28,14,43	166	149	0.377432694536	0.5814147556515783	1.0,0.871,0.906,0.864	0.792,0.929,0.885,0.924,0.775	0.049
114	"LOC727232"	NA	chrNC_037651.1	-	10027599	10028328	10027770	10028328	10025461	10026716	114	30,286,51,348	0,11,0,5	308,624,742,689,518	45,122,44,61,73	320	149	9.31477117661e-14	7.634662449569603e-13	1.0,0.924,1.0,0.97	0.761,0.704,0.887,0.84,0.768	0.181
115	"LOC727232"	NA	chrNC_037651.1	-	10027599	10028328	10028070	10028328	10025461	10026716	115	101,421,198,536	4,10,0,4	449,917,1017,993,729	17,36,13,84,60	620	149	1.09125640846e-06	4.644135446003808e-06	0.859,0.91,1.0,0.97	0.864,0.86,0.949,0.74,0.745	0.103
116	"LOC727232"	NA	chrNC_037651.1	-	10027616	10028328	10027770	10028328	10025461	10026716	116	10,208,12,257	0,11,0,5	230,380,531,513,396	45,122,44,61,73	303	149	5.03150854314e-11	3.343762284074721e-10	1.0,0.903,1.0,0.962	0.715,0.605,0.856,0.805,0.727	0.225
117	"LOC727232"	NA	chrNC_037651.1	-	10027616	10028328	10028070	10028328	10025461	10026716	117	81,343,159,445	4,10,0,4	371,673,806,817,607	17,36,13,84,60	603	149	2.66002151883e-06	1.0821006656563952e-05	0.833,0.894,1.0,0.965	0.844,0.822,0.939,0.706,0.714	0.118
118	"LOC727232"	NA	chrNC_037651.1	-	10027770	10028328	10028070	10028328	10025461	10026716	118	71,146,147,193	4,10,0,4	186,415,319,365,284	17,36,13,84,60	449	149	3.59254277271e-06	1.4273423978468995e-05	0.855,0.829,1.0,0.941	0.784,0.793,0.891,0.59,0.611	0.172
119	"LOC410558"	NA	chrNC_037651.1	-	9983663	9983771	9983669	9983771	9983271	9983550	119	39,112,94,95	184,471,403,417	40,108,111,92,108	395,649,683,779,722	155	149	3.30456034214e-06	1.3248173980354746e-05	0.169,0.186,0.183,0.18	0.089,0.138,0.135,0.102,0.126	0.061
120	"LOC113218579"	NA	chrNC_037651.1	-	9759175	9759378	9759240	9759378	9758490	9758931	120	54,153,142,123	523,1246,967,1214	148,86,115,91,107	1292,1410,1382,1655,1443	214	149	2.90392389857e-06	1.1748416064964186e-05	0.067,0.079,0.093,0.066	0.074,0.041,0.055,0.037,0.049	0.025
121	"LOC100576251"	NA	chrNC_037651.1	-	9486026	9486220	9486035	9486220	9474972	9475105	121	9,34,52,101	0,12,15,8	53,107,39,77,55	1,6,8,10,7	158	149	0.0575484030234	0.11370947847391447	1.0,0.728,0.766,0.923	0.98,0.944,0.821,0.879,0.881	-0.047
122	"LOC100576251"	NA	chrNC_037651.1	-	9486026	9486220	9486035	9486220	9474972	9475132	122	2,15,25,24	7,44,112,59	60,50,53,98,51	197,275,276,374,234	158	149	0.190365995876	0.32257270204715777	0.212,0.243,0.174,0.277	0.223,0.146,0.153,0.198,0.17	0.049
123	"LOC100576251"	NA	chrNC_037651.1	-	9486026	9486220	9486035	9486220	9481392	9481422	123	2,3,6,9	3,0,1,0	44,77,60,97,81	79,57,88,152,73	158	149	5.11676333602e-05	0.00017079030562009443	0.386,1.0,0.85,1.0	0.344,0.56,0.391,0.376,0.511	0.373
124	"LOC413909"	NA	chrNC_037651.1	+	9092342	9092464	9092342	9092402	9092531	9092621	124	106,153,118,179	2,16,9,24	151,247,203,280,248	4,17,9,17,10	211	149	0.0104729599997	0.02394283107369432	0.974,0.871,0.903,0.84	0.964,0.911,0.941,0.921,0.946	-0.04
125	"LOC413909"	NA	chrNC_037651.1	+	9092531	9092661	9092531	9092621	9093423	9093827	125	44,92,110,107	2,0,4,0	92,176,178,169,96	3,5,3,6,1	189	149	0.121806375266	0.219152445905413	0.945,1.0,0.956,1.0	0.96,0.965,0.979,0.957,0.987	0.006
126	"LOC726474"	NA	chrNC_037651.1	+	9054354	9054529	9054354	9054524	9055047	9055220	126	6,19,33,47	30,89,61,80	32,34,29,34,42	119,121,197,165,170	154	149	0.0177318146883	0.0389677317827288	0.162,0.171,0.344,0.362	0.206,0.214,0.125,0.166,0.193	0.079
127	"LOC410542"	NA	chrNC_037651.1	+	9040505	9040865	9040505	9040652	9041080	9041242	127	674,1339,1713,1178	32,84,70,95	924,1216,1146,1306,1328	12,34,29,68,10	362	149	1.19780851904e-11	8.415080167096889e-11	0.897,0.868,0.91,0.836	0.969,0.936,0.942,0.888,0.982	-0.066
128	"LOC100576925"	NA	chrNC_037651.1	-	8628320	8628833	8628615	8628833	8627899	8628065	128	147,283,44,420	0,0,0,9	62,45,67,86,11	1,0,0,0,0	444	149	0.307637899678	0.48698331329571815	1.0,1.0,1.0,0.94	0.954,1.0,1.0,1.0,1.0	-0.006
129	"LOC100576925"	NA	chrNC_037651.1	-	8628602	8628833	8628615	8628833	8628320	8628508	129	5,13,2,9	53,106,32,140	13,0,11,16,0	24,34,47,111,0	162	149	1	1.0	0.08,0.101,0.054,0.056	0.333,0.0,0.177,0.117,NA	-0.084
130	"LOC410527"	NA	chrNC_037651.1	-	8387500	8388002	8387533	8388002	8387241	8387423	130	330,775,797,761	26,42,146,66	580,648,932,962,842	173,217,245,327,184	182	149	0	0.0	0.912,0.938,0.817,0.904	0.733,0.71,0.757,0.707,0.789	0.154
131	"LOC725467"	NA	chrNC_037651.1	+	8354093	8354302	8354093	8354287	8354394	8354893	131	206,466,724,499	13,18,35,16	533,704,491,645,552	2,4,3,4,2	164	149	1.11022302463e-16	1.1218829011443789e-15	0.935,0.959,0.949,0.966	0.996,0.994,0.993,0.993,0.996	-0.042
132	"LOC408467"	NA	chrNC_037651.1	+	8324196	8324397	8324196	8324388	8324482	8324625	132	14,1,29,41	174,347,152,409	45,13,7,26,31	550,465,436,693,769	158	149	0.000500069009692	0.0014353472353416292	0.071,0.003,0.152,0.086	0.072,0.026,0.015,0.034,0.037	0.041
133	"LOC412941"	NA	chrNC_037651.1	-	8253349	8254325	8253979	8254325	8251457	8252799	133	330,852,1099,993	2,2,18,14	674,793,1031,934,1023	44,8,25,50,34	779	149	7.06717029342e-09	3.768589845623725e-08	0.969,0.988,0.921,0.931	0.746,0.95,0.887,0.781,0.852	0.109
134	"LOC100576236"	NA	chrNC_037651.1	+	8060137	8060393	8060137	8060372	8060478	8060611	134	0,2,1,0	0,6,2,6	0,8,0,3,2	8,12,8,9,7	170	149	1	1.0	NA,0.226,0.305,0.0	0.0,0.369,0.0,0.226,0.2	0.018
135	"LOC408463"	NA	chrNC_037651.1	+	8043499	8044850	8043499	8044644	8045004	8045251	135	51,981,63,107	0,50,0,8	2295,2632,2051,3904,1814	110,232,78,198,142	355	149	0.0839130869146	0.15858211899403057	1.0,0.892,1.0,0.849	0.898,0.826,0.917,0.892,0.843	0.06
136	"LOC408463"	NA	chrNC_037651.1	+	8043499	8044850	8043499	8044644	8056074	8058886	136	50,720,56,103	2,0,0,0	1320,1454,1158,2255,1063	0,2,0,0,10	355	149	1	1.0	0.913,1.0,1.0,1.0	1.0,0.997,1.0,1.0,0.978	-0.017
137	"LOC107963986"	NA	chrNC_037651.1	+	9379148	9379415	9379148	9379410	9379516	9379616	137	10,37,4,27	0,2,0,0	4,20,14,19,24	0,2,10,14,11	154	149	6.28686191995e-09	3.393372055816915e-08	1.0,0.947,1.0,1.0	1.0,0.906,0.575,0.568,0.679	0.241
138	"LOC107963986"	NA	chrNC_037651.1	+	9379690	9383226	9379690	9383214	9383417	9383579	138	47,103,111,93	4,9,1,2	110,184,251,311,158	16,25,20,43,27	161	149	2.82186413736e-06	1.14373357801789e-05	0.916,0.914,0.99,0.977	0.864,0.872,0.921,0.87,0.844	0.075
139	"LOC726582"	NA	chrNC_037651.1	+	7881991	7882120	7881991	7882108	7882210	7882776	139	20,20,29,25	113,172,159,213	24,78,52,93,32	206,360,271,356,306	161	149	0.0994744237185	0.18406095291725794	0.141,0.097,0.144,0.098	0.097,0.167,0.151,0.195,0.088	-0.02
140	"LOC410511"	NA	chrNC_037651.1	-	7718298	7718443	7718304	7718443	7717920	7718224	140	9,30,78,23	89,239,523,272	11,7,12,32,7	262,462,327,466,312	155	149	3.04534175655e-13	2.4242234918148022e-12	0.089,0.108,0.125,0.075	0.039,0.014,0.034,0.062,0.021	0.065
141	"LOC410511"	NA	chrNC_037651.1	-	7720696	7720854	7720705	7720854	7720216	7720446	141	46,84,64,135	50,25,57,74	1,24,28,13,19	5,11,4,7,6	158	149	0.414861061257	0.6279668458014644	0.465,0.76,0.514,0.632	0.159,0.673,0.868,0.637,0.749	-0.024
143	"LOC726928"	NA	chrNC_037651.1	+	6630052	6630352	6630052	6630293	6631068	6631366	143	25,54,50,84	12,17,36,34	172,176,271,285,239	30,19,33,45,43	208	149	6.91789159291e-09	3.7158480813373375e-08	0.599,0.695,0.499,0.639	0.804,0.869,0.855,0.819,0.799	-0.221
144	"LOC409753"	NA	chrNC_037651.1	+	6512813	6513037	6512813	6513016	6513387	6513530	144	25,46,245,77	16,81,155,49	153,127,112,198,158	17,30,29,43,22	170	149	2.31962227204e-11	1.584359286427321e-10	0.578,0.332,0.581,0.579	0.887,0.788,0.772,0.801,0.863	-0.305
145	"LOC409753"	NA	chrNC_037651.1	+	6512813	6513037	6512813	6513016	6513399	6513530	145	6,27,57,40	0,4,1,7	86,88,65,94,61	3,5,1,24,10	170	149	0.444047533485	0.6635227492250539	1.0,0.855,0.98,0.834	0.962,0.939,0.983,0.774,0.842	0.017
146	"LOC409753"	NA	chrNC_037651.1	+	6512813	6513037	6512813	6513016	6513402	6513530	146	5,11,41,24	0,0,0,6	53,44,34,55,36	0,5,0,0,0	170	149	0.232119019809	0.3839158376960516	1.0,1.0,1.0,0.778	1.0,0.885,1.0,1.0,1.0	-0.032
147	"LOC551212"	NA	chrNC_037651.1	-	6362468	6362676	6362474	6362676	6362218	6362393	147	319,542,673,490	109,271,244,271	133,260,140,258,164	290,400,202,401,293	155	149	0	0.0	0.738,0.658,0.726,0.635	0.306,0.385,0.4,0.382,0.35	0.325
148	"LOC551709"	NA	chrNC_037651.1	+	5951275	5951645	5951275	5951395	5951932	5952082	148	17,73,21,24	5,15,23,22	55,35,46,24,25	15,29,5,33,26	399	149	0.913898304053	1.0	0.559,0.645,0.254,0.289	0.578,0.311,0.775,0.214,0.264	0.008
149	"LOC727652"	NA	chrNC_037651.1	+	5477361	5477718	5477361	5477619	5477795	5477884	149	56,36,6,137	0,0,0,6	9,14,10,11,7	0,0,0,0,0	248	149	0.647526272567	0.9001103273811376	1.0,1.0,1.0,0.932	1.0,1.0,1.0,1.0,1.0	-0.017
150	"LOC100576688"	NA	chrNC_037651.1	-	5254062	5254927	5254384	5254927	5253740	5253957	150	2,4,83,9	2,8,441,8	2,2,13,12,2	13,16,4,7,11	471	149	0.314287513564	0.49609006242306125	0.24,0.137,0.056,0.262	0.046,0.038,0.507,0.352,0.054	-0.026
151	"LOC107965504"	NA	chrNC_037651.1	-	5251527	5251889	5251665	5251889	5251290	5251448	151	2,0,23,0	0,8,73,0	0,1,2,4,4	3,25,7,0,8	287	149	1	1.0	1.0,0.0,0.141,NA	0.0,0.02,0.129,1.0,0.206	0.109
152	"LOC102656671"	NA	chrNC_037651.1	-	5167772	5167964	5167784	5167964	5166384	5166560	152	19,54,131,21	3,0,16,2	76,95,151,140,96	29,44,8,26,8	161	149	0.00460788639037	0.011406322798533344	0.854,1.0,0.883,0.907	0.708,0.666,0.946,0.833,0.917	0.097
153	"LOC725179"	NA	chrNC_037651.1	+	5049726	5049864	5049726	5049849	5050671	5050701	153	227,559,378,520	0,0,6,6	683,940,790,1062,956	0,22,2,2,0	164	149	0.902644206079	1.0	1.0,1.0,0.983,0.987	1.0,0.975,0.997,0.998,1.0	-0.001
154	"LOC725179"	NA	chrNC_037651.1	+	5049726	5049864	5049726	5049849	5051456	5051691	154	24,117,188,129	0,31,44,41	264,289,265,246,233	28,33,14,31,33	164	149	0.000928357566593	0.002561664956197393	1.0,0.774,0.795,0.741	0.895,0.888,0.945,0.878,0.865	-0.067
155	"LOC724550"	NA	chrNC_037651.1	+	5001705	5001883	5001705	5001805	5001968	5002099	155	697,1613,689,1529	34,70,42,46	436,693,458,601,543	17,52,54,50,40	227	149	2.61418584802e-06	1.0654131273790534e-05	0.931,0.938,0.915,0.956	0.944,0.897,0.848,0.888,0.899	0.04
156	"LOC409331"	NA	chrNC_037651.1	+	4986081	4988753	4986081	4988749	4988832	4988906	156	87,186,404,171	21,62,104,20	176,171,127,187,128	55,43,56,41,44	153	149	0.0940075339792	0.17630395991183864	0.801,0.745,0.791,0.893	0.757,0.795,0.688,0.816,0.739	0.049
157	"LOC408458"	NA	chrNC_037651.1	-	7529340	7529631	7529502	7529631	7528788	7529236	157	136,430,1292,336	46,108,92,90	151,289,181,263,226	83,101,97,118,125	311	149	8.70964797717e-06	3.2779678526321784e-05	0.586,0.656,0.871,0.641	0.466,0.578,0.472,0.516,0.464	0.189
158	"LOC413582"	NA	chrNC_037651.1	-	4855949	4857406	4856032	4857406	4852778	4853596	158	18,22,24,218	0,2,0,7	15,29,38,65,61	26,53,14,78,53	232	149	0	0.0	1.0,0.876,1.0,0.952	0.27,0.26,0.635,0.349,0.425	0.569
159	"LOC100576591"	NA	chrNC_037651.1	+	3410555	3410721	3410555	3410692	3410787	3410945	159	2,6,8,7	2,3,10,3	1,0,4,10,0	0,0,4,1,0	178	149	1	1.0	0.456,0.626,0.401,0.661	1.0,NA,0.456,0.893,NA	-0.247
160	"LOC412928"	NA	chrNC_037651.1	+	3398165	3398470	3398165	3398464	3398544	3398679	160	142,371,1003,338	59,189,386,104	213,223,245,208,163	95,261,167,181,217	155	149	3.44026835675e-06	1.3767294527102623e-05	0.698,0.654,0.714,0.758	0.683,0.451,0.585,0.525,0.419	0.173
161	"LOC412927"	NA	chrNC_037651.1	+	3364829	3367473	3364829	3365977	3371268	3371370	161	218,410,160,378	0,0,0,8	688,1129,1016,1713,1251	0,0,0,0,0	1645	149	0.0369758542933	0.0764743603281055	1.0,1.0,1.0,0.811	1.0,1.0,1.0,1.0,1.0	-0.047
162	"LOC412927"	NA	chrNC_037651.1	+	3364829	3367473	3364829	3365977	3371286	3371370	162	245,447,165,437	2,4,18,9	824,1333,1150,1972,1448	10,16,2,28,12	1645	149	0.0332440726447	0.06940484222898216	0.917,0.91,0.454,0.815	0.882,0.883,0.981,0.864,0.916	-0.131
163	"LOC413623"	NA	chrNC_037651.1	-	2465037	2465257	2465178	2465257	2463373	2463747	163	64,117,350,90	119,214,226,229	32,75,51,59,60	88,310,215,390,174	290	149	2.54021907176e-07	1.166287304108896e-06	0.217,0.219,0.443,0.168	0.157,0.111,0.109,0.072,0.151	0.142
164	"LOC413623"	NA	chrNC_037651.1	-	2465037	2465574	2465392	2465574	2463373	2463747	164	264,675,793,559	8,4,0,16	277,525,406,589,398	0,0,0,2,0	504	149	3.53967464217e-06	1.4114054023643619e-05	0.907,0.98,1.0,0.912	1.0,1.0,1.0,0.989,1.0	-0.048
165	"LOC413623"	NA	chrNC_037651.1	-	2465178	2465574	2465392	2465574	2463373	2463747	165	319,772,669,698	8,4,0,16	333,760,571,920,514	0,0,0,2,0	363	149	0.000400326435292	0.0011611040646149356	0.942,0.988,1.0,0.947	1.0,1.0,1.0,0.995,1.0	-0.03
166	"LOC100577945"	NA	chrNC_037651.1	+	2095523	2096128	2095523	2095598	2096218	2097194	166	99,222,1027,354	5,6,9,0	172,241,193,309,289	0,4,4,6,7	679	149	0.446575066267	0.6659505536717459	0.813,0.89,0.962,1.0	1.0,0.93,0.914,0.919,0.901	-0.017
167	"LOC724464"	NA	chrNC_037651.1	+	1456699	1456943	1456699	1456928	1457618	1457720	167	0,0,0,0	25,0,0,0	7,7,2,5,3	77,45,11,44,22	164	149	1	1.0	0.0,NA,NA,NA	0.076,0.124,0.142,0.094,0.11	-0.109
168	"LOC411779"	NA	chrNC_037651.1	-	1034623	1034905	1034631	1034905	1034319	1034499	168	153,332,153,237	50,106,99,100	276,278,347,332,367	138,69,91,151,121	157	149	0.27938960398	0.449338076749811	0.744,0.748,0.595,0.692	0.655,0.793,0.783,0.676,0.742	-0.035
169	"LOC724645"	NA	chrNC_037650.1	-	10666205	10666366	10666244	10666366	10662929	10663032	169	0,0,15,2	4,2,0,0	0,12,4,5,1	0,0,0,0,0	188	149	1	1.0	0.0,0.0,1.0,1.0	NA,1.0,1.0,1.0,1.0	-0.5
170	"LOC725111"	NA	chrNC_037650.1	-	10101111	10101312	10101251	10101312	10100764	10100956	170	21,62,79,96	0,0,1,2	19,12,36,64,32	0,0,0,0,0	289	149	1	1.0	1.0,1.0,0.976,0.961	1.0,1.0,1.0,1.0,1.0	-0.016
171	"LOC724505"	NA	chrNC_037650.1	+	9501171	9501418	9501171	9501391	9502296	9502476	171	55,146,265,153	2,25,43,46	107,200,186,198,143	79,82,90,93,77	176	149	6.4566104685e-09	3.476515563695985e-08	0.959,0.832,0.839,0.738	0.534,0.674,0.636,0.643,0.611	0.222
172	"LOC409049"	NA	chrNC_037650.1	+	7339608	7339887	7339608	7339818	7341748	7343353	172	198,426,650,381	2,0,2,6	567,635,708,734,614	2,0,0,3,1	218	149	1	1.0	0.985,1.0,0.996,0.977	0.995,1.0,1.0,0.994,0.998	-0.008
173	"LOC409049"	NA	chrNC_037650.1	+	7339608	7339887	7339608	7339818	7345327	7345479	173	252,524,916,548	123,230,189,370	800,928,982,1098,923	178,207,177,232,224	218	149	8.5424993393e-05	0.00027477545113184444	0.583,0.609,0.768,0.503	0.754,0.754,0.791,0.764,0.738	-0.144
174	"LOC411396"	NA	chrNC_037650.1	-	7324197	7324695	7324552	7324695	7323405	7323557	174	3981,9746,1453,5862	26,58,0,76	10101,12136,13978,13377,14988	75,103,115,103,114	504	149	0.574290904694	0.8199648278180974	0.978,0.98,1.0,0.958	0.975,0.972,0.973,0.975,0.975	0.005
175	"Dll"	NA	chrNC_037650.1	+	6443136	6445637	6443136	6445622	6452758	6453000	175	1,10,10,4	8,6,12,14	57,93,45,69,110	9,11,13,13,8	164	149	3.77382236572e-09	2.0878672238345902e-08	0.102,0.602,0.431,0.206	0.852,0.885,0.759,0.828,0.926	-0.515
176	"Dll"	NA	chrNC_037650.1	+	6443136	6445637	6443136	6445622	6512620	6512792	176	1,8,2,4	0,0,0,4	41,68,38,36,85	0,1,8,1,0	164	149	0.984787424234	1.0	1.0,1.0,1.0,0.476	1.0,0.984,0.812,0.97,1.0	-0.084
177	"LOC726547"	NA	chrNC_037650.1	-	6223836	6224260	6223849	6224260	6204353	6204584	177	1,3,4,2	0,0,0,0	13,12,15,10,4	0,0,1,0,0	162	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.932,1.0,1.0	0.014
178	"LOC726547"	NA	chrNC_037650.1	-	6241645	6242846	6242686	6242846	6204353	6204584	178	82,260,293,360	0,0,0,0	366,835,653,852,644	0,0,0,1,0	1190	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.991,1.0	0.002
179	"LOC726547"	NA	chrNC_037650.1	-	6223836	6224260	6223849	6224260	6222769	6223585	179	39,3,59,3	17,4,19,6	15,117,12,11,53	1,22,5,15,8	162	149	0.0987869344439	0.18314446470230672	0.678,0.408,0.741,0.315	0.932,0.83,0.688,0.403,0.859	-0.207
180	"LOC726547"	NA	chrNC_037650.1	-	6241645	6242846	6242686	6242846	6223836	6224260	180	82,288,322,420	10,21,14,12	421,900,716,950,705	8,26,36,64,20	1190	149	0.188977505452	0.3209571907638343	0.507,0.632,0.742,0.814	0.868,0.813,0.713,0.65,0.815	-0.098
181	"LOC102653850"	NA	chrNC_037653.1	-	4501680	4502685	4502508	4502685	4501410	4501605	181	8,5,0,3	0,0,0,0	0,2,0,8,0	0,2,0,0,0	977	149	1	1.0	1.0,1.0,NA,1.0	NA,0.132,NA,1.0,NA	0.434
183	"LOC102653850"	NA	chrNC_037653.1	-	4502748	4503358	4502755	4503358	4501410	4502685	183	0,0,0,0	5,11,56,14	0,0,0,7,0	4,4,4,0,2	156	149	0.0810770140549	0.15375749869061509	0.0,0.0,0.0,0.0	0.0,0.0,0.0,1.0,0.0	-0.2
184	"Foxp"	NA	chrNC_037650.1	-	5469253	5470450	5469257	5470450	5407031	5407139	184	0,0,0,0	0,30,11,6	0,6,0,5,0	2,12,8,4,10	153	149	1	1.0	NA,0.0,0.0,0.0	0.0,0.327,0.0,0.549,0.0	-0.175
185	"Foxp"	NA	chrNC_037650.1	-	5469253	5470450	5469257	5470450	5440164	5440218	185	0,0,2,0	7,52,21,31	0,9,0,5,0	55,47,42,52,28	153	149	0.00556639308772	0.013480651129190984	0.0,0.0,0.085,0.0	0.0,0.157,0.0,0.086,0.0	-0.027
186	"LOC409897"	NA	chrNC_037643.1	+	6589226	6589506	6589226	6589478	6589680	6589936	186	23,72,31,49	121,189,148,247	113,165,96,158,180	399,537,554,649,425	177	149	0.301131327097	0.4790824060860252	0.138,0.243,0.15,0.143	0.193,0.206,0.127,0.17,0.263	-0.023
188	"LOC409899"	NA	chrNC_037643.1	-	6532044	6532221	6532048	6532221	6531413	6531619	188	0,6,14,4	2,52,33,30	17,42,19,46,50	127,108,69,157,142	153	149	0.12080037562	0.21769644238359934	0.0,0.101,0.292,0.115	0.115,0.275,0.211,0.222,0.255	-0.089
189	"LOC107964603"	NA	chrNC_037643.1	-	6517261	6517881	6517579	6517881	6514859	6517165	189	6,27,62,83	0,17,4,6	11,74,20,28,28	5,8,8,16,0	467	149	0.327404922476	0.5121654450324368	1.0,0.336,0.832,0.815	0.412,0.747,0.444,0.358,1.0	0.154
190	"LOC725246"	NA	chrNC_037649.1	-	981131	982970	981736	982970	980026	981041	190	5,12,78,1	0,0,2,0	49,14,10,12,39	0,0,0,0,0	754	149	1	1.0	1.0,1.0,0.885,1.0	1.0,1.0,1.0,1.0,1.0	-0.029
191	"LOC411673"	NA	chrNC_037643.1	-	5307815	5307934	5307821	5307934	5306957	5307123	191	182,402,975,396	127,267,271,249	277,443,397,489,280	288,459,327,465,351	155	149	9.14061318946e-06	3.428504574283895e-05	0.579,0.591,0.776,0.605	0.48,0.481,0.539,0.503,0.434	0.15
192	"LOC725570"	NA	chrNC_037643.1	+	5158574	5158746	5158574	5158705	5162765	5162844	192	7,14,96,6	0,8,3,0	45,43,54,53,36	10,5,3,2,5	190	149	0.637127579339	0.888221513237097	1.0,0.578,0.962,1.0	0.779,0.871,0.934,0.954,0.85	0.007
193	"LOC413785"	NA	chrNC_037643.1	+	4222200	4222325	4222200	4222313	4224133	4225836	193	266,423,278,439	1700,3751,2557,3851	52,121,60,135,83	821,1182,1093,1432,884	161	149	7.83382892022e-06	2.9634638291362156e-05	0.126,0.095,0.091,0.095	0.055,0.087,0.048,0.08,0.08	0.032
194	"LOC413005"	NA	chrNC_037643.1	-	3967836	3967957	3967912	3967957	3962741	3966593	194	747,1446,1452,1496	64,132,163,385	1277,1402,1331,1688,1423	81,92,79,91,43	225	149	2.08068340335e-10	1.3081114692083949e-09	0.885,0.879,0.855,0.72	0.913,0.91,0.918,0.925,0.956	-0.09
