ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
105	"LOC552797"	NA	chrNC_037642.1	+	13445425	13446029	13445425	13445683	13445857	13446029	105	103,51,62,133	4,23,28,7	15,11,12,26,4	0,0,0,0,0	323	149	4.34149938222e-10	2.520124789324154e-09	0.922,0.506,0.505,0.898	1.0,1.0,1.0,1.0,1.0	-0.292
106	"LOC107964659"	NA	chrNC_037643.1	-	15325630	15326180	15325630	15325744	15325863	15326180	106	0,0,3,0	0,0,13,0	2,4,6,0,5	0,6,0,0,0	268	149	1	1.0	NA,NA,0.114,NA	1.0,0.27,1.0,NA,1.0	-0.704
108	"LOC100576966"	NA	chrNC_037642.1	+	13253540	13255128	13253540	13253947	13254031	13255128	108	29,35,57,91	0,0,2,4	11,10,10,33,6	0,0,0,0,0	233	149	0.637469388751	0.8554821756015473	1.0,1.0,0.948,0.936	1.0,1.0,1.0,1.0,1.0	-0.029
109	"LOC100577107"	NA	chrNC_037642.1	+	13233633	13234682	13233633	13234009	13234566	13234682	109	67,156,242,209	3,22,73,13	208,340,231,175,359	51,163,53,61,35	706	149	0.0280614907842	0.054189611140354726	0.825,0.599,0.412,0.772	0.463,0.306,0.479,0.377,0.684	0.19
110	"LOC100578678"	NA	chrNC_037642.1	-	12919098	12920542	12919098	12919183	12919264	12920542	110	104,422,288,405	91,288,255,201	51,159,104,214,161	258,155,148,355,101	230	149	0.000732707005213	0.001953221663353133	0.425,0.487,0.423,0.566	0.114,0.399,0.313,0.281,0.508	0.152
111	"LOC413825"	NA	chrNC_037642.1	-	11966608	11966939	11966608	11966765	11966831	11966939	111	6,57,129,70	239,632,1475,478	49,32,25,63,46	392,418,318,406,473	215	149	0.262382749853	0.4040776728505384	0.017,0.059,0.057,0.092	0.08,0.05,0.052,0.097,0.063	-0.012
112	"LOC726002"	NA	chrNC_037642.1	-	10980705	10981098	10980705	10980820	10980913	10981098	112	487,1329,1121,1117	4,30,18,18	1306,1786,1636,2027,1814	15,14,15,12,22	242	149	0.000724805392452	0.001937422588543357	0.987,0.965,0.975,0.974	0.982,0.987,0.985,0.99,0.981	-0.01
113	"LOC100576965"	NA	chrNC_037642.1	-	10029754	10032149	10029754	10031198	10031291	10032149	113	385,366,332,482	8,27,17,14	591,647,581,1082,694	12,27,23,30,13	242	149	0.0491114048438	0.09056069201460114	0.967,0.893,0.923,0.955	0.968,0.937,0.94,0.957,0.97	-0.02
114	"LOC411468"	NA	chrNC_037641.1	-	5691739	5692896	5691739	5692628	5692726	5692896	114	25,30,34,82	0,10,126,2	12,19,16,19,15	0,1,4,0,4	247	149	0.206358449893	0.3244192938221683	1.0,0.644,0.14,0.961	1.0,0.92,0.707,1.0,0.693	-0.178
115	"LOC408840"	NA	chrNC_037642.1	+	9749665	9750791	9749665	9749858	9750088	9750791	115	9,21,12,19	0,0,2,0	21,21,41,14,35	0,0,0,0,0	379	149	1	1.0	1.0,1.0,0.702,1.0	1.0,1.0,1.0,1.0,1.0	-0.075
117	"LOC113218777"	NA	chrNC_037642.1	+	9908827	9909742	9908827	9908967	9909480	9909742	117	0,14,233,46	0,0,43,0	55,85,78,135,80	46,39,34,51,67	662	149	1	1.0	NA,1.0,0.549,1.0	0.212,0.329,0.341,0.373,0.212	0.556
118	"LOC100577015"	NA	chrNC_037642.1	+	7595356	7595824	7595356	7595443	7595524	7595824	118	8,22,6,18	0,2,2,0	16,54,29,34,31	1,0,4,1,2	230	149	0.397310531804	0.5748696632739292	1.0,0.877,0.66,1.0	0.912,1.0,0.824,0.957,0.909	-0.036
119	"LOC100577015"	NA	chrNC_037642.1	+	7596053	7598013	7596053	7596174	7597680	7598013	119	40,82,118,128	0,0,0,1	66,168,101,89,154	0,0,0,0,0	1655	149	1	1.0	1.0,1.0,1.0,0.92	1.0,1.0,1.0,1.0,1.0	-0.02
120	"LOC100577015"	NA	chrNC_037642.1	+	7596053	7598013	7596053	7596438	7597680	7598013	120	26,77,104,104	0,0,0,2	59,140,84,73,125	0,0,0,0,0	1391	149	1	1.0	1.0,1.0,1.0,0.848	1.0,1.0,1.0,1.0,1.0	-0.038
121	"LOC100577015"	NA	chrNC_037642.1	+	7596053	7598013	7596053	7597142	7597680	7598013	121	6,30,19,16	0,0,4,2	25,38,21,13,22	0,0,0,0,0	687	149	0.0066763577747	0.014953212276211644	1.0,1.0,0.507,0.634	1.0,1.0,1.0,1.0,1.0	-0.215
122	"LOC100577756"	NA	chrNC_037645.1	+	2629178	2630080	2629178	2629614	2629905	2630080	122	17,14,19,43	0,5,27,18	12,17,39,23,14	34,28,22,30,25	440	149	0.0108937386236	0.022923521699604283	1.0,0.487,0.192,0.447	0.107,0.171,0.375,0.206,0.159	0.328
123	"LOC411086"	NA	chrNC_037642.1	-	7492475	7496268	7492475	7496067	7496133	7496268	123	14,22,2,7	1,4,0,3	36,33,45,58,42	0,13,5,6,7	215	149	0.780518287688	1.0	0.907,0.792,1.0,0.618	1.0,0.638,0.862,0.87,0.806	-0.006
124	"LOC411086"	NA	chrNC_037642.1	-	7537318	7539140	7537318	7538456	7538563	7539140	124	2,2,12,0	0,4,0,0	22,24,16,26,22	0,6,4,2,2	256	149	1	1.0	1.0,0.225,1.0,NA	1.0,0.7,0.7,0.883,0.865	-0.088
125	"LOC552574"	NA	chrNC_037642.1	-	7401055	7401563	7401055	7401235	7401321	7401563	125	209,419,569,397	2,2,70,16	65,166,95,168,107	0,2,0,0,0	235	149	1.96584859502e-10	1.1687863464937091e-09	0.985,0.993,0.838,0.94	1.0,0.981,1.0,1.0,1.0	-0.057
126	"LOC726260"	NA	chrNC_037642.1	+	7316464	7316874	7316464	7316687	7316758	7316874	126	50,41,50,95	5,1,4,2	19,46,23,52,15	1,4,0,7,3	220	149	0.239482935886	0.371729050797731	0.871,0.965,0.894,0.97	0.928,0.886,1.0,0.834,0.772	0.041
127	"LOC413171"	NA	chrNC_037642.1	-	7133464	7136165	7133464	7135691	7135884	7136165	127	46,75,31,43	0,2,9,0	35,30,40,68,34	0,0,0,6,2	342	149	0.437096131677	0.6268878730630658	1.0,0.942,0.6,1.0	1.0,1.0,1.0,0.832,0.881	-0.057
128	"LOC107965266"	NA	chrNC_037648.1	-	567758	568326	567758	568152	568236	568326	128	47,21,110,47	0,0,0,0	20,43,20,15,36	0,0,0,4,0	233	149	0.71108212546	0.9426642771300812	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.706,1.0	0.059
129	"LOC411080"	NA	chrNC_037642.1	-	6535791	6537673	6535791	6536004	6536215	6537673	129	242,518,502,431	0,10,5,3	374,594,613,614,617	46,39,63,53,69	360	149	0	0.0	1.0,0.955,0.977,0.983	0.771,0.863,0.801,0.827,0.787	0.169
130	"LOC411080"	NA	chrNC_037642.1	-	6535791	6537673	6535791	6536505	6536586	6537673	130	111,226,241,117	0,5,8,4	237,279,256,266,377	9,0,4,14,4	230	149	0.886194887081	1.0	1.0,0.967,0.951,0.95	0.945,1.0,0.976,0.925,0.984	0.001
131	"Ripk5"	NA	chrNC_037650.1	+	5541401	5543208	5541401	5542110	5542949	5543208	131	232,566,544,651	25,9,46,14	733,1188,1212,1234,1367	47,33,38,30,56	988	149	0.434859456382	0.6255089834468358	0.583,0.905,0.641,0.875	0.702,0.844,0.828,0.861,0.786	-0.053
132	"Cyp314a1"	NA	chrNC_037642.1	-	13662309	13663045	13662309	13662476	13662846	13663045	132	150,577,657,392	0,0,0,0	454,697,718,705,685	0,0,1,1,0	519	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.995,0.995,1.0	0.002
133	"LOC408867"	NA	chrNC_037643.1	-	1813306	1813707	1813306	1813332	1813420	1813707	133	246,402,286,311	74,133,247,109	96,113,146,155,171	106,121,151,151,86	237	149	0.000216438752171	0.0006136601615021705	0.676,0.655,0.421,0.642	0.363,0.37,0.378,0.392,0.556	0.187
134	"LOC409332"	NA	chrNC_037648.1	+	7221612	7224610	7221612	7221903	7221999	7224610	134	789,2251,2378,1880	37,80,134,40	1762,2007,2119,2310,2227	39,56,97,94,64	245	149	0.124319746242	0.20954926299553608	0.928,0.945,0.915,0.966	0.965,0.956,0.93,0.937,0.955	-0.01
135	"LOC724539"	NA	chrNC_037638.1	-	15610994	15611600	15610994	15611395	15611458	15611600	135	2,5,59,1	2,8,38,10	2,0,2,2,4	10,15,10,26,8	212	149	0.000229676605711	0.0006474504316163535	0.413,0.305,0.522,0.066	0.123,0.0,0.123,0.051,0.26	0.215
136	"LOC724539"	NA	chrNC_037638.1	-	15611667	15611920	15611667	15611833	15611890	15611920	136	1,0,106,8	7,10,10,0	0,2,2,0,8	0,0,0,0,0	206	149	1	1.0	0.094,0.0,0.885,1.0	NA,1.0,1.0,NA,1.0	-0.505
137	"LOC100577801"	NA	chrNC_037648.1	+	12315543	12319079	12315543	12315715	12317765	12319079	137	113,627,1160,725	0,0,10,0	184,135,96,102,101	0,0,0,0,0	2199	149	0.0190041022527	0.03804698838754837	1.0,1.0,0.887,1.0	1.0,1.0,1.0,1.0,1.0	-0.028
139	"LOC727151"	NA	chrNC_037651.1	+	9855848	9856241	9855848	9855979	9856060	9856241	139	26,114,136,44	0,0,8,0	58,129,114,180,112	0,0,0,20,2	230	149	0.148352395834	0.24296110235918866	1.0,1.0,0.917,1.0	1.0,1.0,1.0,0.854,0.973	0.014
140	"LOC551628"	NA	chrNC_037641.1	-	13005546	13005827	13005546	13005591	13005651	13005827	140	1115,1593,361,847	24940,40627,8496,43584	151,196,211,191,166	3579,4713,5065,6200,5027	209	149	0.343268949754	0.5109967218644522	0.031,0.027,0.029,0.014	0.029,0.029,0.029,0.021,0.023	-0.001
141	"LOC408754"	NA	chrNC_037640.1	-	3997457	3999554	3997457	3997740	3998051	3999554	141	122,304,496,364	2,4,10,10	96,349,285,235,309	8,2,6,16,22	460	149	0.00348975949049	0.00834988795163583	0.952,0.961,0.941,0.922	0.795,0.983,0.939,0.826,0.82	0.071
143	"LOC410986"	NA	chrNC_037641.1	-	12617883	12618162	12617883	12617982	12618074	12618162	143	1743,3400,2080,3552	82,209,133,287	1281,2405,1819,1948,1760	102,245,221,208,171	241	149	6.48730225095e-08	3.059636302010553e-07	0.929,0.91,0.906,0.884	0.886,0.859,0.836,0.853,0.864	0.048
144	"LOC410986"	NA	chrNC_037641.1	-	12617883	12618162	12617883	12617982	12618101	12618162	144	1873,3629,2163,3834	21,119,102,131	1343,2500,1909,2049,1866	85,124,109,101,76	268	149	7.7002143517e-07	3.095864868449877e-06	0.98,0.944,0.922,0.942	0.898,0.918,0.907,0.919,0.932	0.032
145	"LOC102655409"	NA	chrNC_037641.1	-	12474579	12477931	12474579	12475214	12475367	12477931	145	0,1,18,0	0,0,42,39	9,3,2,1,4	9,4,3,11,2	302	149	1	1.0	NA,1.0,0.175,0.0	0.33,0.27,0.248,0.043,0.497	0.114
146	"LOC408779"	NA	chrNC_037641.1	+	12222976	12234722	12222976	12229116	12229203	12234722	146	2,6,333,848	2,439,0,0	12,7,320,671,38	176,651,251,361,641	236	149	1.62265190218e-05	5.451443548077328e-05	0.387,0.009,1.0,1.0	0.041,0.007,0.446,0.54,0.036	0.385
147	"LOC408779"	NA	chrNC_037641.1	+	12222976	12234722	12222976	12229116	12229284	12234722	147	2,131,560,1136	64,2,0,0	31,129,517,1117,133	13,0,0,0,0	317	149	0.0480675935058	0.08897039477205622	0.014,0.969,1.0,1.0	0.528,1.0,1.0,1.0,1.0	-0.16
148	"LOC408779"	NA	chrNC_037641.1	+	12222976	12234722	12222976	12229380	12230034	12234722	148	201,348,1150,606	0,22,0,1	397,968,1465,3493,803	3,34,7,30,31	803	149	0.0409454410005	0.07665549164406585	1.0,0.746,1.0,0.991	0.961,0.841,0.975,0.956,0.828	0.022
149	"LOC100578177"	NA	chrNC_037644.1	-	2980005	2980654	2980005	2980224	2980314	2980654	149	2,25,0,16	21,63,15,16	14,2,0,4,4	7,4,8,7,2	239	149	0.194887553605	0.3078658455499276	0.056,0.198,0.0,0.384	0.555,0.238,0.0,0.263,0.555	-0.163
150	"LOC410573"	NA	chrNC_037652.1	-	9186389	9189933	9186389	9186874	9189775	9189933	150	96,268,286,352	0,0,5,0	156,165,241,470,203	0,14,29,60,0	3050	149	0.000329456472513	0.0009104135198176142	1.0,1.0,0.736,1.0	1.0,0.365,0.289,0.277,1.0	0.348
151	"LOC410573"	NA	chrNC_037652.1	-	9186389	9189933	9186389	9186922	9189775	9189933	151	92,268,285,352	0,0,0,0	156,163,233,459,203	2,0,1,2,2	3002	149	0.118451584867	0.20034655992159825	1.0,1.0,1.0,1.0	0.795,1.0,0.92,0.919,0.834	0.106
152	"LOC552792"	NA	chrNC_037641.1	+	11950909	11951731	11950909	11951460	11951565	11951731	152	6,0,54,6	0,4,30,0	12,23,19,18,45	38,32,16,25,15	254	149	0.100725454739	0.17335380894554211	1.0,0.0,0.514,1.0	0.156,0.297,0.411,0.297,0.638	0.269
153	"LOC107965612"	NA	chrNC_037652.1	-	8903342	8903767	8903342	8903522	8903606	8903767	153	33,5,112,65	8,119,53,29	0,0,4,8,0	0,0,0,0,0	233	149	1	1.0	0.725,0.026,0.575,0.589	NA,NA,1.0,1.0,NA	-0.521
154	"LOC724498"	NA	chrNC_037647.1	+	944142	945601	944142	944443	944763	945601	154	499,728,1330,792	72,168,385,80	494,717,311,691,694	116,204,160,201,140	469	149	0.0138520786118	0.02866854244340886	0.688,0.579,0.523,0.759	0.575,0.528,0.382,0.522,0.612	0.113
155	"LOC100576683"	NA	chrNC_037642.1	+	11384383	11384977	11384383	11384713	11384783	11384977	155	21,154,22,52	79,289,30,164	117,122,173,191,219	4,31,26,68,50	219	149	0	0.0	0.153,0.266,0.333,0.177	0.952,0.728,0.819,0.656,0.749	-0.549
156	"LOC100576683"	NA	chrNC_037642.1	+	11384383	11384977	11384383	11384713	11384786	11384977	156	26,158,22,61	26,87,6,51	117,125,176,192,220	7,5,34,26,25	222	149	2.38546959963e-11	1.50009338284425e-10	0.402,0.549,0.711,0.445	0.918,0.944,0.777,0.832,0.855	-0.338
157	"LOC413377"	NA	chrNC_037638.1	+	24141008	24148451	24141008	24148310	24148397	24148451	157	63,138,206,145	28,14,34,13	160,210,185,235,244	36,48,58,37,21	236	149	0.517221779244	0.7190410558720792	0.587,0.862,0.793,0.876	0.737,0.734,0.668,0.8,0.88	0.016
158	"LOC413377"	NA	chrNC_037638.1	+	24141008	24148778	24141008	24148451	24148594	24148778	158	11,17,28,10	3,5,11,3	22,54,29,45,24	20,32,14,7,1	292	149	0.834988227393	1.0	0.652,0.634,0.565,0.63	0.36,0.463,0.514,0.766,0.925	0.015
159	"LOC102653731"	NA	chrNC_037643.1	+	5051365	5052448	5051365	5052130	5052220	5052448	159	0,6,21,12	2,0,29,8	0,1,13,2,0	7,7,16,4,2	239	149	0.0582754201294	0.1052821126094685	0.0,1.0,0.311,0.483	0.0,0.082,0.336,0.238,0.0	0.317
160	"LOC409463"	NA	chrNC_037645.1	+	1554777	1554980	1554777	1554821	1554900	1554980	160	72,269,33,259	4,46,6,33	132,118,116,238,265	33,8,10,25,40	228	149	0.858154404827	1.0	0.922,0.793,0.782,0.837	0.723,0.906,0.883,0.862,0.812	-0.004
161	"LOC409051"	NA	chrNC_037641.1	+	9999068	10010717	9999068	10008241	10008274	10010717	161	749,2546,47,2449	0,8,473,0	1390,2276,1648,3214,4072	141,238,122,1600,0	182	149	0.457355155931	0.6511834658466052	1.0,0.996,0.075,1.0	0.89,0.887,0.917,0.622,1.0	-0.095
163	"LOC413113"	NA	chrNC_037641.1	+	8844930	8849126	8844930	8846137	8846221	8849126	163	81,19,12,318	0,2,4,16	4,9,66,49,19	0,0,12,0,0	233	149	0.823930945679	1.0	1.0,0.859,0.657,0.927	1.0,1.0,0.779,1.0,1.0	-0.095
164	"LOC102654066"	NA	chrNC_037641.1	+	8624784	8625087	8624784	8624931	8624999	8625087	164	50,59,37,46	0,1,6,3	46,62,71,62,130	13,28,16,8,8	217	149	2.66413550013e-05	8.625468401410991e-05	1.0,0.976,0.809,0.913	0.708,0.603,0.753,0.842,0.918	0.16
165	"LOC102654507"	NA	chrNC_037646.1	+	10413512	10416205	10413512	10413687	10414634	10416205	165	151,115,342,110	54,10,4,20	140,296,322,158,229	6,28,55,17,10	1096	149	0.771980818297	1.0	0.275,0.61,0.921,0.428	0.76,0.59,0.443,0.558,0.757	-0.063
166	"LOC408811"	NA	chrNC_037641.1	+	6768176	6768690	6768176	6768291	6768495	6768690	166	463,1123,646,1264	0,0,0,2	1691,2242,2365,2702,2309	8,19,27,20,8	353	149	0.00137803221359	0.003529633424364987	1.0,1.0,1.0,0.996	0.989,0.98,0.974,0.983,0.992	0.015
167	"LOC408811"	NA	chrNC_037641.1	+	6775649	6776580	6775649	6775759	6775862	6776580	167	285,526,229,746	22,34,41,21	144,249,203,216,208	58,132,31,52,53	252	149	4.02744504413e-12	2.6695429650618442e-11	0.885,0.901,0.768,0.955	0.595,0.527,0.795,0.711,0.699	0.212
168	"LOC408811"	NA	chrNC_037641.1	+	6775649	6777498	6775649	6775763	6775862	6777498	168	281,492,212,714	9,11,30,1	142,221,191,193,194	6,5,0,11,1	248	149	0.141282111456	0.23254656264821477	0.949,0.964,0.809,0.998	0.934,0.964,1.0,0.913,0.991	-0.03
169	"LOC413040"	NA	chrNC_037643.1	+	3757968	3758371	3757968	3758027	3758094	3758371	169	426,618,760,879	8,2,33,11	916,1289,1244,1941,1414	2,12,2,19,22	216	149	3.49416142851e-05	0.00010951349397342841	0.973,0.995,0.941,0.982	0.997,0.987,0.998,0.986,0.978	-0.016
170	"LOC100577164"	NA	chrNC_037642.1	-	8111240	8112331	8111240	8111531	8111970	8112331	170	2,0,6,4	0,19,22,17	5,16,11,6,2	27,20,3,9,11	588	149	0.174825155721	0.2797772883561191	1.0,0.0,0.065,0.056	0.045,0.169,0.482,0.145,0.044	0.103
171	"LOC413858"	NA	chrNC_037640.1	+	4573982	4578755	4573982	4578034	4578125	4578755	171	1,19,40,4	8,2,0,0	4,8,14,10,3	0,3,0,2,0	240	149	0.0861659980159	0.15121439007799264	0.072,0.855,1.0,1.0	1.0,0.623,1.0,0.756,1.0	-0.144
172	"LOC551679"	NA	chrNC_037638.1	-	12025002	12025552	12025002	12025211	12025304	12025552	172	312,841,1036,621	5,6,44,14	633,856,828,1127,935	4,16,17,6,12	242	149	0.000769999161014	0.0020415383160938758	0.975,0.989,0.935,0.965	0.99,0.971,0.968,0.991,0.98	-0.014
173	"LOC410969"	NA	chrNC_037640.1	-	3485828	3486732	3485828	3486471	3486672	3486732	173	256,415,450,622	18,30,33,44	175,194,274,252,326	22,58,37,64,61	350	149	6.37590980013e-10	3.6364927406555406e-09	0.858,0.855,0.853,0.858	0.772,0.587,0.759,0.626,0.695	0.168
174	"LOC411476"	NA	chrNC_037646.1	-	5793885	5794427	5793885	5794061	5794139	5794427	174	106,208,142,177	20,10,61,12	352,448,364,522,364	8,27,23,18,5	227	149	1.83558562905e-06	6.963331228138146e-06	0.777,0.932,0.604,0.906	0.967,0.916,0.912,0.95,0.98	-0.14
175	"LOC100576522"	NA	chrNC_037642.1	+	13180362	13180755	13180362	13180441	13180515	13180755	175	4,26,12,10	7,6,0,0	0,12,16,22,4	2,0,4,2,10	223	149	0.352779188202	0.5229358371399697	0.276,0.743,1.0,1.0	0.0,1.0,0.728,0.88,0.211	0.191
176	"LOC102656523"	NA	chrNC_037643.1	-	15719992	15720511	15719992	15720357	15720431	15720511	176	15,11,46,52	21,29,106,30	6,13,15,12,20	2,2,0,5,0	223	149	7.19654791315e-09	3.6962374360210214e-08	0.323,0.202,0.225,0.537	0.667,0.813,1.0,0.616,1.0	-0.497
177	"LOC102656523"	NA	chrNC_037643.1	-	15719992	15721613	15719992	15720511	15720567	15721613	177	17,51,66,36	0,6,14,15	6,17,19,10,12	0,0,0,0,0	205	149	9.51780765313e-10	5.33541103298316e-09	1.0,0.861,0.774,0.636	1.0,1.0,1.0,1.0,1.0	-0.182
178	"LOC102656523"	NA	chrNC_037643.1	-	15719992	15721613	15719992	15720781	15721011	15721613	178	23,71,134,112	14,18,53,11	40,26,57,66,104	0,0,1,0,0	379	149	0	0.0	0.392,0.608,0.498,0.8	1.0,1.0,0.957,1.0,1.0	-0.417
179	"LOC100578386"	NA	chrNC_037647.1	+	11932570	11934378	11932570	11934138	11934222	11934378	179	47,132,112,130	0,2,2,1	14,86,27,66,44	0,0,0,0,0	233	149	1	1.0	1.0,0.977,0.973,0.988	1.0,1.0,1.0,1.0,1.0	-0.016
180	"LOC725393"	NA	chrNC_037650.1	-	11022078	11026322	11022078	11024187	11025132	11026322	180	102,227,299,312	6,24,124,13	238,385,221,472,231	13,5,12,13,16	1094	149	0.0069706040161	0.015465246265677088	0.698,0.563,0.247,0.766	0.714,0.913,0.715,0.832,0.663	-0.199
181	"LOC724373"	NA	chrNC_037638.1	-	15396053	15396833	15396053	15396646	15396719	15396833	181	2,4,0,0	2,0,0,0	18,14,13,11,34	34,10,6,6,4	222	149	1	1.0	0.402,1.0,NA,NA	0.262,0.484,0.593,0.552,0.851	0.153
182	"LOC409065"	NA	chrNC_037645.1	+	6491762	6492860	6491762	6492438	6492516	6492860	182	938,2081,3622,2042	63,214,478,230	2587,2650,2360,3186,2843	405,454,708,659,611	227	149	1.11133324765e-13	8.322274167516412e-13	0.907,0.865,0.833,0.854	0.807,0.793,0.686,0.76,0.753	0.105
183	"LOC100578955"	NA	chrNC_037641.1	-	2621068	2622079	2621068	2621592	2621778	2622079	183	402,758,1932,743	31,39,231,55	75,206,137,121,142	15,12,15,6,8	335	149	0.8013109779	1.0	0.852,0.896,0.788,0.857	0.69,0.884,0.802,0.9,0.888	0.015
184	"LOC413926"	NA	chrNC_037642.1	+	10950492	10950810	10950492	10950689	10950779	10950810	184	6,2,11,19	5,0,2,10	2,0,6,5,0	1,0,2,0,0	239	149	1	1.0	0.428,1.0,0.774,0.542	0.555,NA,0.652,1.0,NA	-0.05
185	"LOC413278"	NA	chrNC_037639.1	+	4375473	4375965	4375473	4375725	4375821	4375965	185	726,1427,1752,1336	96,185,406,211	1282,1885,2066,2660,1897	75,147,173,316,115	245	149	1.70752301187e-13	1.2500597571973658e-12	0.821,0.824,0.724,0.794	0.912,0.886,0.879,0.837,0.909	-0.094
186	"LOC551340"	NA	chrNW_020555859.1	+	442889	443745	442889	443172	443361	443745	186	42,94,179,87	13,17,19,19	78,99,100,75,80	43,33,44,63,42	338	149	1.48621067897e-06	5.717539906155176e-06	0.587,0.709,0.806,0.669	0.444,0.569,0.5,0.344,0.456	0.23
187	"LOC725864"	NA	chrNC_037640.1	+	13310420	13310680	13310420	13310466	13310565	13310680	187	190,433,574,374	10,16,50,26	611,633,489,690,732	22,23,22,70,40	248	149	0.358601204399	0.5290041827299534	0.919,0.942,0.873,0.896	0.943,0.943,0.93,0.856,0.917	-0.01
188	"LOC412620"	NA	chrNC_037640.1	+	13305520	13305905	13305520	13305686	13305746	13305905	188	15,17,2,14	81,159,122,215	34,38,38,58,31	86,133,92,142,86	209	149	0	0.0	0.117,0.071,0.012,0.044	0.22,0.169,0.227,0.226,0.204	-0.148
189	"LOC408314"	NA	chrNC_037648.1	-	14061622	14062089	14061622	14061818	14061962	14062089	189	2,31,23,27	24,48,18,59	38,84,37,84,41	27,22,51,16,30	293	149	0.000206514474694	0.000587219419347287	0.041,0.247,0.394,0.189	0.417,0.66,0.27,0.728,0.41	-0.279
190	"LOC724177"	NA	chrNC_037646.1	-	2777830	2778573	2777830	2777923	2778157	2778573	190	643,1266,1492,1245	2,13,12,18	1844,3414,3125,3951,3100	11,19,22,32,17	383	149	0.0936119423701	0.162536841531094	0.992,0.974,0.98,0.964	0.985,0.986,0.982,0.98,0.986	-0.006
191	"LOC724235"	NA	chrNC_037638.1	+	12179475	12181863	12179475	12179641	12179910	12181863	191	84,262,492,210	6,18,53,23	332,365,195,287,358	24,32,4,30,27	418	149	0.178140140201	0.28369395704087824	0.833,0.838,0.768,0.765	0.831,0.803,0.946,0.773,0.825	-0.035
192	"LOC724235"	NA	chrNC_037638.1	+	12179475	12181863	12179475	12179717	12179910	12181863	192	69,220,305,141	4,30,141,20	259,295,178,228,312	14,30,12,24,18	342	149	0.00393411858591	0.00923294337985098	0.883,0.762,0.485,0.754	0.89,0.811,0.866,0.805,0.883	-0.13
193	"LOC726770"	NA	chrNC_037648.1	+	5123690	5124074	5123690	5123808	5123877	5124074	193	67,295,387,311	10,33,104,97	208,179,215,284,174	70,92,107,107,119	218	149	2.59602954389e-06	9.502630531925708e-06	0.821,0.859,0.718,0.687	0.67,0.571,0.579,0.645,0.5	0.178
194	"LOC726770"	NA	chrNC_037648.1	+	5133658	5134252	5133658	5133931	5134033	5134252	194	72,105,97,140	13,19,28,33	55,77,46,57,47	0,6,5,8,3	251	149	5.8839844963e-06	2.0838226681842238e-05	0.767,0.766,0.673,0.716	1.0,0.884,0.845,0.809,0.903	-0.158
195	"LOC413073"	NA	chrNC_037643.1	+	8654409	8656040	8654409	8654500	8655292	8656040	195	1053,2154,1961,1815	58,99,164,52	1397,1749,2117,2094,2129	221,244,239,345,434	941	149	8.10462807976e-15	6.681210206928201e-14	0.742,0.775,0.654,0.847	0.5,0.532,0.584,0.49,0.437	0.246
197	"LOC412024"	NA	chrNC_037652.1	-	6537060	6537377	6537060	6537195	6537355	6537377	197	197,645,396,380	4,4,20,3	804,971,1159,1139,1139	18,7,20,75,41	309	149	0.0124790958158	0.02604679360702085	0.96,0.987,0.905,0.984	0.956,0.985,0.965,0.88,0.931	0.016
198	"LOC724652"	NA	chrNC_037640.1	+	11689019	11690780	11689019	11689296	11689406	11690780	198	73,80,23,88	32,42,62,42	16,83,56,49,21	26,32,27,30,12	259	149	0.625029223	0.8441416581903259	0.568,0.523,0.176,0.547	0.261,0.599,0.544,0.484,0.502	-0.024
199	"LOC724344"	NA	chrNC_037640.1	+	11463139	11464750	11463139	11464209	11464320	11464750	199	283,654,817,678	23,92,257,106	1203,1627,1524,2198,1655	57,115,77,130,127	260	149	6.64962529484e-10	3.749012881746e-09	0.876,0.803,0.646,0.786	0.924,0.89,0.919,0.906,0.882	-0.126
201	"LOC107964882"	NA	chrNC_037645.1	+	11969230	11969768	11969230	11969332	11969640	11969768	201	15,8,23,20	8,0,6,6	59,138,111,249,87	0,0,0,0,0	457	149	3.25295346215e-14	2.5529178770953205e-13	0.379,1.0,0.556,0.521	1.0,1.0,1.0,1.0,1.0	-0.386
202	"LOC107964882"	NA	chrNC_037645.1	+	11969230	11969768	11969230	11969542	11969640	11969768	202	12,5,21,15	0,2,4,3	31,54,32,157,48	0,0,0,3,4	247	149	0.000522514732277	0.0014082059130871895	1.0,0.601,0.76,0.751	1.0,1.0,1.0,0.969,0.879	-0.192
203	"LOC552841"	NA	chrNC_037641.1	+	11504715	11504997	11504715	11504849	11504948	11504997	203	312,751,652,673	22,39,15,14	635,1174,826,1111,995	53,108,121,135,163	248	149	0	0.0	0.895,0.92,0.963,0.967	0.878,0.867,0.804,0.832,0.786	0.103
204	"LOC413577"	NA	chrNC_037638.1	+	20520671	20521718	20520671	20521076	20521169	20521718	204	238,391,275,668	3,14,76,28	313,657,397,881,458	0,7,12,22,8	242	149	1.10072557113e-06	4.3365935151748195e-06	0.98,0.945,0.69,0.936	1.0,0.983,0.953,0.961,0.972	-0.086
