ID	GeneID	geneSymbol	PValue	FDR	IncLevelDifference	PSI_1	PSI_2	Chr	Strand	exon_long	exon_short	exon_flanking
160	LOC100577030	NA	0	0	0.422	0.933,0.924,0.921,0.909,0.959	0.52,0.526,0.476	chrNC_037651.1	-	7454837-7457500	7454837-7456414	7458617-7458778
161	LOC100577030	NA	3.43885691948e-05	0.000170521830718017	0.045	1,1,1,0.992,0.998	0.978,0.959,0.923	chrNC_037651.1	-	7454837-7457500	7454837-7456414	7461342-7461468
164	LOC410498	NA	3.33066907388e-15	5.25895116928421e-14	-0.284	1,0.489,0.859,0.682,0.55	1,1,1	chrNC_037651.1	+	7316093-7316243	7316100-7316243	7309286-7309444
165	LOC410498	NA	0.965919075417	1	-0.139	0,0.864,0.67,0.648,0.767	0.739,0.765,0.682	chrNC_037651.1	+	7381066-7381305	7381069-7381305	7378050-7378374
168	LOC552532	NA	0.906803008738	1	-0.015	0.79,0.921,0.702,0.931,1	0.96,0.852,0.84	chrNC_037651.1	+	6851357-6851594	6851366-6851594	6851028-6851268
169	LOC102654890	NA	1	1	0.03	0.312,0.288,NA,1,0	0.247,0.248,0.614	chrNC_037651.1	+	6784614-6784747	6784629-6784747	6784443-6784555
170	aub	NA	1	1	0	NA,1,1,1,1	1,1,1	chrNC_037651.1	-	6760651-6760738	6760651-6760736	6762672-6762886
172	LOC726922	NA	1.29296573448e-12	1.7144297031779e-11	0.072	1,0.98,1,0.986,0.969	0.908,0.924,0.914	chrNC_037651.1	-	6661453-6661605	6661453-6661528	6661697-6661714
173	LOC412617	NA	0.954126387316	1	-0.004	1,1,0.978,1,1	1,1,1	chrNC_037651.1	-	6643165-6643642	6643165-6643618	6643805-6643943
174	LOC409084	NA	0	0	-0.614	0.09,0.172,0.416,0.409,0.245	0.885,0.826,0.931	chrNC_037651.1	+	6618598-6618957	6618616-6618957	6616701-6616842
175	LOC409084	NA	1	1	-0.013	NA,1,0.947,1,1	1,1,1	chrNC_037651.1	+	6618598-6618957	6618616-6618957	6617793-6617921
176	LOC409084	NA	0.39549221437	0.722360208894977	-0.153	0,0.429,0.781,0.661,0.61	0.543,0.517,0.889	chrNC_037651.1	+	6618598-6618957	6618616-6618957	6618458-6618532
177	LOC409894	NA	0	0	0.227	0.847,0.963,0.927,0.965,0.988	0.728,0.708,0.696	chrNC_037651.1	-	6535400-6535573	6535400-6535471	6535930-6536057
178	LOC409753	NA	0.167446819757	0.361721302805401	0.032	1,0.992,0.899,0.882,0.925	0.967,0.87,0.885	chrNC_037651.1	+	6513388-6513530	6513400-6513530	6512814-6513016
179	LOC409753	NA	0.676120031325	1	0.014	1,0.984,1,1,1	1,0.976,0.971	chrNC_037651.1	+	6513388-6513530	6513403-6513530	6512814-6513016
180	LOC409753	NA	1	1	-0.078	NA,0.329,1,1,1	1,0.887,0.844	chrNC_037651.1	+	6513400-6513530	6513403-6513530	6512814-6513016
181	LOC409753	NA	1	1	0.03	NA,0.83,0.843,0.854,0.791	0.804,0.805,0.789	chrNC_037651.1	+	6513388-6513530	6513400-6513530	6512814-6513037
182	LOC409753	NA	1	1	0.041	NA,1,0.98,0.912,0.988	0.965,0.899,0.924	chrNC_037651.1	+	6513388-6513530	6513403-6513530	6512814-6513037
183	LOC409753	NA	1	1	0.09	NA,1,0.903,0.638,0.958	0.88,0.697,0.778	chrNC_037651.1	+	6513400-6513530	6513403-6513530	6512814-6513037
184	LOC409753	NA	1.67754699021e-12	2.17627717648865e-11	-0.071	0.164,0.036,0.043,0.071,0.02	0.089,0.157,0.166	chrNC_037651.1	+	6515460-6515683	6515484-6515683	6515075-6515236
186	LOC725318	NA	1	1	-0.069	0.076,0.037,0.043,0.035,0.049	NA,0,0.233	chrNC_037651.1	+	6426925-6430111	6426994-6430111	6426176-6426313
187	LOC551846	NA	0.186388638641	0.392741644195259	0.008	0.91,0.943,0.903,0.937,0.958	0.944,0.927,0.897	chrNC_037651.1	-	5867682-5872265	5867682-5872259	5873943-5874276
188	LOC727652	NA	0.588851035572	0.993669436272101	-0.027	1,0.975,1,0.835,1	0.966,1,1	chrNC_037651.1	+	5480284-5480415	5480287-5480415	5480071-5480209
189	LOC411972	NA	0.223268444162	0.450822627605046	0.217	1,0.587,0.148,0.402,0.276	0.331,0.228,0.238	chrNC_037651.1	-	5396284-5396613	5396284-5396424	5396763-5396997
190	LOC725179	NA	2.89990254032e-13	3.97700919815314e-12	0.361	0.818,0.829,0.813,1,0.717	0.339,0.559,0.526	chrNC_037651.1	+	5057930-5058151	5057972-5058151	5053560-5053708
191	LOC725179	NA	0	0	-0.243	0.304,0.41,0.419,0.382,0.377	0.625,0.632,0.607	chrNC_037651.1	+	5057930-5058151	5057972-5058151	5054041-5054088
192	LOC725179	NA	0.624988428661	1	-0.015	0.757,0.58,0.544,0.747,0.484	0.626,0.628,0.659	chrNC_037651.1	+	5057930-5058151	5057972-5058151	5056642-5056998
193	LOC408458	NA	0.613404597634	1	0.004	0,0.013,0.017,0.013,0.061	0.016,0.015,0.02	chrNC_037651.1	-	7529700-7529804	7529700-7529792	7529862-7530310
194	LOC412313	NA	0.00188315366189	0.0069106556399633	-0.093	0.373,0.434,0.426,0.462,0.514	0.556,0.536,0.511	chrNC_037651.1	+	4960684-4961358	4960700-4961358	4960432-4960596
196	LOC725926	NA	3.43083985088e-06	1.98410015472578e-05	-0.158	0.399,0.546,0.572,0.528,0.538	0.617,0.71,0.696	chrNC_037651.1	-	4858653-4859902	4858653-4859884	4868593-4868685
197	LOC413582	NA	0.00335081556511	0.0116550106612522	-0.079	0.889,0.872,0.979,0.824,1	1,1,0.976	chrNC_037651.1	-	4848548-4848814	4848548-4848659	4851868-4851997
198	LOC102653655	NA	1	1	-0.157	1,0.86,0.355,1,1	1,1,NA	chrNC_037651.1	-	4668944-4669763	4668944-4669356	4672316-4672471
199	LOC102653655	NA	1	1	-0.141	1,0.714,0.579,1,1	1,1,NA	chrNC_037651.1	-	4668944-4669763	4668944-4669356	4672516-4672926
200	LOC100577542	NA	1	1	-0.073	NA,0.091,0.6,1,1	0.899,0.669,0.67	chrNC_037651.1	+	3857293-3860087	3858344-3860087	3800089-3800255
203	LOC727272	NA	0.325181878579	0.616458537590521	-0.002	0.312,0.233,0.09,0.146,0.107	0.241,0.143,0.154	chrNC_037651.1	-	2585065-2585555	2585065-2585540	2586427-2586622
204	LOC100577945	NA	0.000164123077148	0.000753146051921989	0.037	1,1,1,0.971,1	0.98,1,0.891	chrNC_037651.1	+	2095524-2097194	2096219-2097194	2085820-2086232
205	LOC100577945	NA	1	1	0.025	1,1,1,1,1	0.925,1,1	chrNC_037651.1	+	2095524-2097194	2096219-2097194	2087221-2087239
206	LOC552703	NA	1.57724243555e-07	1.09088813986167e-06	0.036	0.08,0.055,0.042,0.023,0.037	0.013,0.011,0.011	chrNC_037651.1	-	1485370-1485685	1485370-1485670	1485936-1486104
207	LOC552703	NA	0.33556207217	0.629670815643471	-0.106	1,0.57,0.112,0.409,0.618	0.858,0.591,0.493	chrNC_037651.1	-	1486188-1486362	1486188-1486296	1486454-1486586
208	LOC411779	NA	6.73529121364e-10	6.28976611390506e-09	0.2	1,0.962,0.915,1,0.812	0.808,0.602,0.803	chrNC_037651.1	-	1034632-1034905	1034632-1034776	1034968-1035117
209	LOC409199	NA	5.78981307342e-13	7.85059399785763e-12	0.137	0.182,0.34,0.265,0.262,0.293	0.127,0.154,0.113	chrNC_037651.1	+	1033392-1033533	1033396-1033533	1033088-1033293
210	LOC100578220	NA	0.711900294877	1	-0.003	0,0.135,0.135,0.158,0.228	0.115,0.151,0.136	chrNC_037650.1	-	11200776-11200986	11200776-11200976	11201287-11201391
211	LOC100578220	NA	1	1	0.013	NA,0.95,1,1,1	1,0.925,1	chrNC_037650.1	-	11202905-11203005	11202905-11202996	11203882-11204062
212	LOC100578220	NA	1	1	-0.008	1,0.927,1,1,1	1,0.981,1	chrNC_037650.1	-	11202905-11203035	11202905-11202996	11203882-11204062
213	LOC100578220	NA	5.14133725149e-07	3.29925385122353e-06	-0.259	1,0.389,0.591,0.675,0.881	1,1,0.898	chrNC_037650.1	-	11202905-11203035	11202905-11203005	11203882-11204062
214	LOC410078	NA	0.000951945279938	0.00371490840951415	-0.042	0.836,0.916,0.907,0.913,0.934	0.952,0.949,0.93	chrNC_037650.1	-	11158348-11158461	11158348-11158458	11158637-11158793
215	LOC410078	NA	0.00245734484829	0.00881558689969507	-0.05	1,0.927,0.928,0.934,0.96	1,1,1	chrNC_037650.1	-	11160850-11161330	11160850-11161053	11165438-11165860
217	LOC724962	NA	0.890606472619	1	-0.021	0.838,1,1,0.954,0.964	0.981,0.949,0.988	chrNC_037650.1	-	10475559-10475862	10475559-10475831	10477419-10477712
218	LOC724962	NA	0.399101487989	0.727844658946505	-0.078	0,0.21,0.181,0.322,0.253	0.226,0.257,0.33	chrNC_037650.1	-	10484010-10484391	10484010-10484376	10485800-10486196
219	LOC725099	NA	0	0	-0.145	0.746,0.888,0.898,0.85,0.86	0.999,0.99,0.992	chrNC_037650.1	-	10420904-10421024	10420904-10420995	10421534-10421737
221	LOC411396	NA	0.0541833892509	0.140129454959224	0.087	0.399,0.269,0.33,0.436,0.327	0.189,0.26,0.348	chrNC_037650.1	-	7324198-7324698	7324198-7324695	7325224-7325420
222	LOC411396	NA	0.215590281507	0.439438386330789	-0.027	0.106,0.065,0.042,0.14,0.181	0.135,0.155,0.111	chrNC_037650.1	-	7324553-7324708	7324553-7324695	7325224-7325420
223	LOC411396	NA	0.246933548903	0.490190667797519	-0.095	0.151,0.132,0.064,0.174,0.304	0.36,0.23,0.19	chrNC_037650.1	-	7324553-7324708	7324553-7324698	7325224-7325420
224	LOC409050	NA	1	1	-0.013	0.947,1,0.989,1,1	1,1,1	chrNC_037650.1	+	7314531-7316271	7316203-7316271	7313002-7313250
225	EphR	NA	0.0154216522291	0.0459205525432258	-0.152	0.662,0.29,0.238,0.426,0.522	0.588,0.6,0.551	chrNC_037651.1	+	9927095-9927165	9927098-9927165	9926878-9926989
226	EphR	NA	9.48797654332e-06	5.12863596936216e-05	-0.073	1,0.891,0.968,0.846,0.817	1,0.979,0.952	chrNC_037651.1	+	9929810-9929986	9929837-9929986	9927095-9927165
227	EphR	NA	1	1	-0.2	0,1,1,1,1	1,1,1	chrNC_037651.1	+	9929810-9929986	9929837-9929986	9927820-9927837
229	LOC100577222	NA	1	1	-0.038	NA,NA,0.312,NA,0.068	0.178,0.258,0.247	chrNC_037650.1	-	6697465-6697595	6697465-6697580	6716511-6716984
230	LOC100578263	NA	1	1	0.123	0,0.065,0.261,0.191,0.292	NA,0,0.078	chrNC_037650.1	-	6367926-6368015	6367926-6368004	6368101-6368186
231	LOC726547	NA	1	1	0.05	NA,0.424,0.768,0.521,0.532	0.62,0,0.915	chrNC_037650.1	-	6223837-6224260	6223837-6224257	6241646-6242864
232	LOC726547	NA	1	1	-0.101	NA,1,1,0.595,1	NA,NA,1	chrNC_037650.1	-	6223837-6224260	6223837-6224257	6242044-6242860
233	LOC726547	NA	1	1	-0.384	NA,1,0.698,0.342,0.424	NA,1,NA	chrNC_037650.1	-	6223837-6224260	6223837-6224257	6242310-6242857
234	LOC726547	NA	0.835937118639	1	0.104	1,0.855,0.746,0.611,0.627	0.329,1,0.662	chrNC_037650.1	-	6223837-6224260	6223837-6224257	6242632-6242848
237	LOC102654084	NA	0.570554545973	0.970315582844193	0.031	1,0.989,0.918,1,0.94	1,0.827,0.987	chrNC_037652.1	-	8084009-8084221	8084009-8084103	8086372-8086458
238	LOC408427	NA	0.00221785717125	0.00800429655789474	0.157	1,0.917,0.715,1,0.812	0.707,0.728,0.76	chrNC_037650.1	-	5975018-5975065	5975018-5975062	5976317-5976748
239	LOC408427	NA	1	1	-0.207	NA,0.735,0.454,NA,NA	1,0.714,0.689	chrNC_037650.1	-	5975659-5975811	5975659-5975781	5976317-5976748
241	LOC408427	NA	0.657955283731	1	-0.03	0.111,0.122,0.186,0.329,0.261	0.124,0.266,0.305	chrNC_037650.1	-	5979946-5982062	5979946-5980038	5984680-5985059
242	LOC113219199	NA	1	1	0.16	NA,1,1,1,1	0.849,0.798,0.873	chrNC_037650.1	-	5954537-5954828	5954537-5954811	5954910-5955043
244	LOC410448	NA	0.00420732962112	0.0143635719639943	-0.04	0.04,0.042,0.04,0.05,0.033	0.044,0.061,0.137	chrNC_037650.1	+	5746225-5747370	5746251-5747370	5745979-5746157
245	LOC724423	NA	1	1	-0.015	1,0.925,1,1,1	1,1,1	chrNC_037653.1	-	6393339-6393520	6393339-6393466	6393612-6393813
246	Foxp	NA	0.00857734622421	0.0274109599708442	0.082	0.507,0.616,0.573,0.484,0.622	0.528,0.467,0.44	chrNC_037650.1	-	5298621-5298733	5298621-5298724	5298899-5298974
247	Foxp	NA	0	0	-0.333	0.09,0.038,0.141,0.052,0.088	0.359,0.465,0.42	chrNC_037650.1	-	5312951-5313125	5312951-5313107	5313335-5313439
248	LOC410442	NA	1	1	0.33	1,NA,1,1,NA	0.852,0.495,0.662	chrNC_037650.1	+	5263383-5263626	5263386-5263626	5195600-5195953
249	LOC410442	NA	1	1	0.039	1,NA,1,1,1	1,1,0.882	chrNC_037650.1	+	5263383-5263626	5263386-5263626	5246768-5246869
250	LOC410439	NA	1	1	0.399	NA,1,0.735,0,1	0.255,0.175,0.425	chrNC_037650.1	+	5146983-5147143	5146995-5147143	5141822-5142032
251	LOC410439	NA	0.668408538517	1	0.02	0.306,0.166,0.132,0.119,0.062	0.123,0.147,0.141	chrNC_037650.1	+	5146983-5147143	5146995-5147143	5146267-5146417
252	LOC102655361	NA	0.159946721065	0.348341316294011	-0.148	0.202,0.183,0.181,0.264,0.718	0.212,0.464,0.696	chrNC_037650.1	+	4935874-4936211	4935961-4936211	4934690-4934866
253	LOC100577712	NA	0.431955673026	0.775387894736275	-0.036	0.856,0.509,0.388,1,1	0.361,1,1	chrNC_037643.1	-	6623329-6623541	6623329-6623514	6623619-6623812
254	LOC725788	NA	1.22124532709e-15	1.96710656712483e-14	-0.112	0.895,0.726,0.827,0.806,0.801	0.932,0.922,0.914	chrNC_037653.1	-	3053630-3053930	3053630-3053814	3054052-3054282
255	LOC408434	NA	0.00989759094706	0.0312967302673834	-0.131	0.595,0.673,0.903,0.75,0.829	0.847,0.886,0.911	chrNC_037650.1	-	6859563-6859683	6859563-6859680	6859816-6859979
256	LOC100577955	NA	1	1	-0.026	NA,0,0.151,0.1,0	0.027,0.151,0.089	chrNC_037642.1	-	9318442-9318559	9318442-9318541	9318669-9318955
257	LOC409448	NA	0.00102765394018	0.00398077266805161	-0.181	0.454,0.689,0.963,0.778,0.888	1,0.844,0.963	chrNC_037643.1	-	5322657-5322833	5322657-5322758	5323560-5323761
258	LOC725570	NA	9.78358804715e-06	5.27654186812584e-05	-0.021	0.963,0.982,0.981,0.989,0.973	1,1,0.996	chrNC_037643.1	+	5163031-5163132	5163104-5163132	5162766-5162844
259	LOC552046	NA	0.106291129956	0.248737156659649	-0.037	0.709,0.789,0.837,0.775,0.778	0.802,0.83,0.813	chrNC_037643.1	-	5152321-5152887	5152321-5152776	5153278-5153619
260	LOC409786	NA	4.09519868175e-05	0.000200581159922449	-0.024	0.055,0.063,0.058,0.06,0.053	0.065,0.089,0.09	chrNC_037643.1	-	4248275-4248545	4248275-4248542	4249829-4249971
261	LOC726273	NA	0.41413100494	0.751258058848073	0.009	1,0.977,0.964,0.982,0.967	0.983,0.944,0.981	chrNC_037647.1	+	10694776-10694977	10694881-10694977	10694476-10694540
262	LOC100577651	NA	0.623386819644	1	-0.074	0.467,1,1,1,1	0.935,0.966,1	chrNC_037648.1	+	385593-386256	385950-386256	385343-385509
263	LOC726655	NA	0.549858944827	0.944639561621188	0.065	0,0.613,0.452,0.07,0.524	0,0.216,0.583	chrNC_037643.1	-	2472998-2474005	2472998-2474002	2475028-2475196
265	LOC413447	NA	6.54118828947e-06	3.64242503357958e-05	0.062	1,0.956,0.834,0.952,0.929	0.936,0.846,0.834	chrNC_037643.1	-	2386278-2386498	2386278-2386405	2386575-2386828
266	LOC413447	NA	1	1	0.004	1,0.902,1,0.738,NA	0.953,0.839,0.926	chrNC_037643.1	-	2387129-2387275	2387129-2387272	2387356-2387616
271	LOC550701	NA	1	1	-0.004	1,0.991,1,0.98,1	0.998,1,0.998	chrNC_037648.1	-	551519-551827	551519-551754	552213-552231
272	LOC550701	NA	0.00783883252283	0.0254576428346306	-0.022	1,0.978,0.965,0.987,0.962	1,1,1	chrNC_037648.1	-	551519-551827	551519-551754	552793-552847
273	LOC409729	NA	1	1	-0.004	1,0.992,1,0.989,0.998	1,1,1	chrNC_037642.1	-	13714657-13715460	13714657-13714903	13715961-13716548
274	LOC409729	NA	0.243890879147	0.485615524935323	-0.056	0.619,0.911,0.82,0.895,0.767	0.773,0.886,0.916	chrNC_037642.1	-	13714657-13715460	13714657-13714903	13716351-13716548
275	LOC409729	NA	0.895649165258	1	-0.007	1,1,0.967,1,1	1,1,1	chrNC_037642.1	-	13714657-13715460	13714657-13714903	13722850-13723164
276	LOC409729	NA	0.952767704575	1	-0.006	1,1,0.972,1,1	1,1,1	chrNC_037642.1	-	13714657-13716548	13714657-13714903	13722850-13723164
277	LOC409729	NA	1	1	-0.01	1,0.989,0.975,0.986,1	1,1,1	chrNC_037642.1	-	13714657-13716548	13714657-13715460	13722850-13723164
278	LOC552842	NA	0.01050582604	0.0331326971038108	-0.027	0.973,0.966,0.871,0.927,0.919	0.975,0.952,0.947	chrNC_037642.1	+	13685115-13685334	13685149-13685334	13684863-13685019
279	LOC552842	NA	0.200438874139	0.414701118908276	-0.024	1,0.893,1,1,0.914	0.987,1,0.97	chrNC_037642.1	+	13685115-13685334	13685149-13685334	13684863-13685041
280	LOC413551	NA	0.014970202062	0.0447986096618454	0.061	0.541,0.672,0.677,0.758,0.724	0.636,0.615,0.59	chrNC_037638.1	+	25249375-25249695	25249521-25249695	25249009-25249274
281	LOC408591	NA	1.72543888843e-07	1.18995785408966e-06	0.215	1,1,0.86,0.717,0.927	0.65,0.742,0.666	chrNC_037638.1	-	11302751-11302926	11302751-11302917	11303164-11303208
282	LOC408591	NA	3.47865292797e-05	0.000172139526332536	-0.087	0.657,0.631,0.647,0.617,0.663	0.753,0.675,0.761	chrNC_037638.1	-	11302313-11302926	11302313-11302917	11303284-11303440
284	LOC411406	NA	5.03503905236e-11	5.56870678602028e-10	0.104	0.302,0.25,0.285,0.243,0.276	0.167,0.168,0.166	chrNC_037638.1	+	5658117-5658592	5658159-5658592	5657356-5657489
285	LOC100577107	NA	1	1	0.08	NA,1,1,1,1	0.76,1,1	chrNC_037642.1	+	13233634-13234682	13234567-13234682	13231682-13231937
286	LOC100577107	NA	1	1	0.003	1,1,1,1,1	0.99,1,1	chrNC_037642.1	+	13233634-13234682	13234567-13234682	13233385-13233506
287	LOC413063	NA	0	0	0.227	0.842,0.865,0.745,0.799,0.788	0.595,0.562,0.586	chrNC_037642.1	-	12935683-12935810	12935683-12935801	12936153-12936402
288	LOC412132	NA	0.0179932015031	0.0527282058520146	0.008	0.905,0.956,0.948,0.947,0.969	0.92,0.953,0.937	chrNC_037639.1	-	10178742-10178840	10178742-10178824	10178950-10179131
289	LOC100578678	NA	1.72192186065e-08	1.34175729401299e-07	-0.041	1,0.856,0.931,0.97,0.899	0.988,0.979,0.951	chrNC_037642.1	-	12917508-12917833	12917508-12917804	12918380-12918660
290	LOC409231	NA	3.70709921782e-06	2.13358228363741e-05	-0.09	1,0.88,1,0.733,0.938	1,1,1	chrNC_037646.1	+	10926140-10926339	10926144-10926339	10925435-10925563
291	LOC409231	NA	0.848810829046	1	-0.005	0.151,0.085,0.118,0.107,0.132	0.153,0.115,0.103	chrNC_037646.1	+	10928706-10928794	10928719-10928794	10928506-10928590
292	LOC100576597	NA	1	1	-0.065	1,1,1,0.432,NA	0.958,0.902,0.909	chrNC_037642.1	+	10489077-10489225	10489082-10489225	10488826-10488974
293	LOC100576597	NA	1	1	0.24	NA,0.333,1,1,1	0.49,0.689,0.6	chrNC_037642.1	+	10489902-10490994	10490295-10490994	10489329-10489798
294	LOC100576597	NA	1	1	0.055	NA,0.4,0.556,0.905,1	0.553,0.536,0.891	chrNC_037642.1	+	10491150-10491889	10491567-10491889	10489329-10489798
295	LOC411881	NA	1	1	-0.242	1,0.643,0,0.683,0.265	0.692,NA,0.829	chrNC_037645.1	+	2219864-2220158	2219922-2220158	2219022-2219153
296	LOC411881	NA	1	1	0.063	1,1,NA,NA,1	1,1,0.812	chrNC_037645.1	+	2219864-2220158	2219922-2220158	2219641-2219786
297	LOC411279	NA	0.965881596535	1	0.005	0.329,0.269,0.391,0.259,0.387	0.296,0.383,0.288	chrNC_037645.1	-	8437576-8438070	8437576-8438067	8438128-8438242
298	LOC100578298	NA	1	1	0.493	0.788,0.445,NA,0.119,1	0.233,0,0.053	chrNC_037642.1	+	11429293-11429579	11429344-11429579	11428757-11429218
299	LOC411114	NA	0	0	0.185	0.14,0.203,0.238,0.268,0.185	0.04,0.009,0.017	chrNC_037642.1	-	11306646-11313214	11306646-11312173	11314766-11315039
300	LOC411114	NA	1	1	-0.003	1,1,1,0.994,0.993	1,1,1	chrNC_037642.1	-	11306646-11313214	11306646-11312173	11331585-11331626
301	LOC408853	NA	1	1	0.001	0.015,0.007,0.008,0.005,0.006	0.006,0.01,0.006	chrNC_037642.1	-	11251428-11251959	11251428-11251918	11252216-11252716
302	LOC411891	NA	1.32633270888e-05	7.0114504434185e-05	-0.108	0,0.14,0.066,0.142,0.047	0.237,0.117,0.208	chrNC_037642.1	-	11363996-11364171	11363996-11364162	11364236-11364433
303	LOC726002	NA	0.0240459901966	0.0681350371568359	-0.102	0.109,0.176,0.217,0.14,0.25	0.269,0.169,0.402	chrNC_037642.1	-	10980706-10981098	10980706-10981095	10981614-10981938
304	LOC726139	NA	0.548819384906	0.943637161282522	0.026	0.91,0.848,0.833,0.897,0.811	0.866,0.758,0.878	chrNC_037642.1	+	10956218-10956419	10956221-10956419	10955863-10956133
305	LOC409444	NA	1	1	-0.008	1,1,0.97,0.991,1	1,1,1	chrNC_037642.1	-	10920313-10920419	10920313-10920337	10923026-10923228
306	LOC409444	NA	1	1	-0.001	1,1,1,1,0.994	1,1,1	chrNC_037642.1	-	10920313-10920419	10920313-10920337	10923157-10923269
307	LOC409444	NA	1	1	0.022	NA,0.838,0.416,0.425,1	0.714,1,0.229	chrNC_037642.1	-	10926398-10926554	10926398-10926524	10926632-10927062
308	LOC726099	NA	0.138879683031	0.310056966766884	0.097	0.392,0.204,0.197,0.187,0.256	0.157,0.112,0.182	chrNC_037640.1	+	9379642-9379908	9379666-9379908	9379351-9379544
309	LOC724524	NA	0.776237351259	1	-0.044	0.303,0.674,0.536,0.821,0.655	0.629,0.596,0.701	chrNC_037642.1	-	9924729-9925378	9924729-9925375	9925464-9926314
310	LOC409722	NA	0.904630899659	1	0.004	1,1,0.985,0.992,1	1,0.988,0.986	chrNC_037645.1	-	7010240-7010391	7010240-7010370	7010559-7010828
311	LOC102656724	NA	0.345527525911	0.645343239055564	0.043	0,0,0.391,0.008,0.041	0.014,0.071,0.051	chrNC_037647.1	+	10674331-10674442	10674349-10674442	10674125-10674254
312	LOC408840	NA	1	1	0.003	1,1,1,1,1	0.992,1,0.999	chrNC_037642.1	+	9749666-9750791	9750089-9750791	9749190-9749410
313	LOC726322	NA	0.467602572978	0.828837647819202	-0.009	0.584,0.547,0.394,0.463,0.454	0.576,0.36,0.557	chrNC_037651.1	+	8975888-8976377	8975966-8976377	8975332-8975466
314	LOC411756	NA	0.000800823112202	0.00318735567045572	-0.06	0,0.073,0.115,0.083,0.158	0.171,0.135,0.131	chrNC_037642.1	+	9539019-9539241	9539031-9539241	9538738-9538952
315	LOC411756	NA	0.0538433339007	0.139852815326493	-0.029	1,0.884,0.891,0.809,0.863	0.907,0.939,0.91	chrNC_037642.1	+	9542622-9542806	9542625-9542806	9542333-9542547
316	LOC411756	NA	0	0	-0.104	0,0.018,0.021,0.036,0.015	0.149,0.114,0.104	chrNC_037642.1	+	9542934-9543065	9542952-9543065	9542622-9542806
317	LOC411756	NA	0.884011997991	1	0.007	1,0.729,0.601,0.563,0.382	0.655,0.628,0.66	chrNC_037642.1	+	9544209-9544885	9544221-9544885	9543406-9543757
318	LOC100577332	NA	0.458109962251	0.815626045550742	0.008	1,1,1,1,0.683	0.945,0.96,0.882	chrNC_037645.1	-	7994843-7995032	7994843-7995008	8007912-8008046
319	LOC100577332	NA	1	1	0.118	NA,1,1,1,1	1,0.728,0.919	chrNC_037645.1	-	8007912-8008046	8007912-8008037	8042899-8043044
322	LOC410162	NA	0.877966958644	1	-0.006	0.305,0.188,0.097,0.282,0.158	0.163,0.261,0.211	chrNC_037644.1	+	12109045-12109219	12109055-12109219	12108825-12108981
323	LOC410162	NA	0.00126309115617	0.00480415019779398	0.022	0.08,0.087,0.049,0.105,0.1	0.054,0.074,0.06	chrNC_037644.1	+	12109366-12109523	12109387-12109523	12109055-12109219
324	LOC727180	NA	1.22783063827e-07	8.566260267e-07	0.069	1,1,1,1,1	0.843,1,0.95	chrNC_037643.1	-	4839647-4839991	4839647-4839847	4840048-4840286
325	LOC551193	NA	0.639225908905	1	-0.107	0.143,0.664,0.323,0.541,0.479	0.778,0.167,0.667	chrNC_037644.1	+	1351123-1351507	1351355-1351507	1350925-1351000
328	LOC552523	NA	0.0122311808437	0.0377311491322365	-0.047	0,0.006,0.023,0.022,0.057	0.087,0.091,0.028	chrNC_037642.1	-	9287002-9287470	9287002-9287360	9288042-9288170
329	LOC724607	NA	1	1	0.069	NA,1,0.957,1,1	0.899,0.919,0.942	chrNC_037642.1	+	7116920-7117154	7116932-7117154	7116796-7116856
330	LOC724607	NA	1	1	0.049	NA,1,0.959,0.864,0.909	0.836,1,0.817	chrNC_037642.1	+	7116920-7117154	7116944-7117154	7116796-7116856
331	LOC724607	NA	1	1	-0.013	NA,1,0.787,0.104,0.481	0.393,1,0.425	chrNC_037642.1	+	7116932-7117154	7116944-7117154	7116796-7116856
332	LOC726107	NA	1	1	-0.01	1,0.89,1,1,1	1,1,0.965	chrNC_037642.1	-	8520128-8520309	8520128-8520156	8520370-8520591
333	LOC100578705	NA	0.0642990374513	0.162331834470662	-0.01	1,0.975,0.938,0.959,0.976	0.98,0.979,0.981	chrNC_037645.1	-	8912284-8913339	8912284-8913327	8913426-8915152
