ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1017	"LOC100577908"	"LOC100577908"	chrNC_037649.1	-	1469388	1472123	1469388	1469997	1470637	1472123
1018	"LOC100577908"	"LOC100577908"	chrNC_037649.1	-	1469388	1472123	1469388	1470041	1470637	1472123
1019	"LOC102654810"	"LOC102654810"	chrNC_037643.1	+	6936950	6937778	6936950	6937005	6937132	6937778
1020	"LOC102655145"	"LOC102655145"	chrNC_037652.1	-	3877607	3879837	3877607	3877925	3878210	3879837
1021	"LOC726032"	"LOC726032"	chrNC_037649.1	+	1534512	1535201	1534512	1534816	1534897	1535201
1022	"LOC410944"	"LOC410944"	chrNC_037640.1	+	6038972	6039439	6038972	6039144	6039207	6039439
1023	"LOC552488"	"LOC552488"	chrNC_037649.1	+	2490616	2491215	2490616	2490901	2491010	2491215
1024	"LOC102653810"	"LOC102653810"	chrNC_037649.1	+	4916405	4916700	4916405	4916538	4916608	4916700
1025	"LOC102655405"	"LOC102655405"	chrNC_037649.1	+	5574298	5575740	5574298	5574451	5574564	5575740
1026	"LOC102655405"	"LOC102655405"	chrNC_037649.1	+	5574298	5575740	5574298	5574451	5575493	5575740
1027	"LOC102655405"	"LOC102655405"	chrNC_037649.1	+	5574298	5575740	5574298	5574919	5575493	5575740
1028	"LOC410363"	"LOC410363"	chrNC_037649.1	-	6759329	6763566	6759329	6759621	6761150	6763566
1029	"LOC410363"	"LOC410363"	chrNC_037649.1	-	6759329	6763566	6759329	6759666	6761150	6763566
1030	"LOC410363"	"LOC410363"	chrNC_037649.1	-	6759329	6763566	6759329	6759939	6761150	6763566
1031	"LOC410363"	"LOC410363"	chrNC_037649.1	-	6768161	6769861	6768161	6768582	6769242	6769861
1032	"LOC414022"	"LOC414022"	chrNC_037638.1	+	6403626	6404679	6403626	6404152	6404248	6404679
1033	"LOC725085"	"LOC725085"	chrNC_037649.1	-	7037269	7039453	7037269	7037472	7037623	7039453
1034	"LOC107964196"	"LOC107964196"	chrNC_037640.1	-	4623003	4627351	4623003	4623051	4623120	4627351
1035	"LOC100578134"	"LOC100578134"	chrNC_037641.1	-	1766922	1767287	1766922	1767092	1767244	1767287
1036	"LOC726247"	"LOC726247"	chrNC_037649.1	-	11464330	11466367	11464330	11464776	11465075	11466367
1037	"LOC552286"	"LOC552286"	chrNC_037649.1	-	7860173	7861718	7860173	7860327	7860476	7861718
1038	"LOC100576173"	"LOC100576173"	chrNC_037652.1	+	3462809	3463666	3462809	3462930	3463015	3463666
1039	"LOC413668"	"LOC413668"	chrNC_037648.1	+	11147787	11148473	11147787	11148184	11148288	11148473
1040	"LOC551033"	"LOC551033"	chrNC_037649.1	-	8276916	8278427	8276916	8277313	8278313	8278427
1041	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9144116	9144526	9144116	9144242	9144347	9144526
1042	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9146525	9147639	9146525	9146993	9147130	9147639
1043	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9146525	9147639	9146525	9147296	9147425	9147639
1044	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9146525	9147639	9146525	9146716	9147493	9147639
1045	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9146525	9147639	9146525	9147296	9147493	9147639
1046	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9154361	9154779	9154361	9154448	9154559	9154779
1047	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9157695	9158300	9157695	9157986	9158101	9158300
1048	"LOC113219151"	"LOC113219151"	chrNC_037649.1	+	9205472	9208309	9205472	9206229	9206333	9208309
1049	"LOC100577829"	"LOC100577829"	chrNC_037649.1	+	11275426	11276001	11275426	11275622	11275697	11276001
1050	"LOC410938"	"LOC410938"	chrNC_037640.1	-	7594179	7596115	7594179	7595336	7595542	7596115
1051	"LOC410938"	"LOC410938"	chrNC_037640.1	-	7596739	7597149	7596739	7596832	7596979	7597149
1052	"LOC552798"	"LOC552798"	chrNC_037646.1	-	10900593	10901547	10900593	10900766	10901025	10901547
1053	"LOC726790"	"LOC726790"	chrNC_037650.1	-	2913772	2914310	2913772	2914060	2914219	2914310
1054	"LOC726790"	"LOC726790"	chrNC_037650.1	-	2913772	2914310	2913772	2914136	2914219	2914310
1055	"LOC113218526"	"LOC113218526"	chrNC_037650.1	+	3062908	3063297	3062908	3063002	3063118	3063297
1056	"LOC413267"	"LOC413267"	chrNC_037650.1	-	3085556	3085993	3085556	3085707	3085782	3085993
1057	"Br-c"	"Br-c"	chrNC_037650.1	-	3341065	3341742	3341065	3341218	3341297	3341742
1058	"LOC411969"	"LOC411969"	chrNC_037643.1	+	7170188	7170628	7170188	7170338	7170428	7170628
1059	"LOC113218548"	"LOC113218548"	chrNC_037650.1	+	4651727	4657164	4651727	4656913	4656992	4657164
