ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
91	"pHCl"	NA	chrNC_037652.1	+	7515862	7516033	7517528	7517617	7502902	7503098	7526654	7526875	91	9,108,162,112,125	0,6,14,4,8	100,171,157	35,54,71	298	238	0	0.0	1.0,0.935,0.902,0.957,0.926	0.695,0.717,0.638	0.261
92	"pHCl"	NA	chrNC_037652.1	+	7517528	7517617	7526389	7526454	7502902	7503098	7526654	7526875	92	0,6,14,4,8	5,47,117,103,63	35,54,71	68,85,80	238	214	0	0.0	0.0,0.103,0.097,0.034,0.102	0.316,0.364,0.444	-0.307
93	"pHCl"	NA	chrNC_037652.1	+	7517528	7517617	7522309	7522462	7515862	7516033	7526389	7526454	93	14,129,232,186,147	0,0,12,2,15	120,208,209	4,18,2	238	298	0.676480461125	0.8884058229758833	1.0,1.0,0.96,0.991,0.925	0.974,0.935,0.992	0.008
94	"pHCl"	NA	chrNC_037652.1	+	7517528	7517617	7526389	7526454	7515862	7516033	7526654	7526875	94	6,48,119,105,78	5,54,147,113,68	111,178,166	74,107,92	238	214	1.60106924966e-05	5.630371384199356e-05	0.519,0.444,0.421,0.455,0.508	0.574,0.599,0.619	-0.128
95	"pHCl"	NA	chrNC_037652.1	+	7517528	7517779	7522309	7522462	7515862	7516033	7526389	7526454	95	10,60,148,117,100	0,0,12,2,15	232,279,274	4,18,2	298	298	0.0289575274184	0.05995306931239119	1.0,1.0,0.925,0.983,0.87	0.983,0.939,0.993	-0.016
96	"pHCl"	NA	chrNC_037652.1	+	7531498	7531591	7534332	7534547	7527182	7527323	7547451	7547577	96	4,41,48,76,35	0,39,46,54,30	50,50,32	41,76,25	242	298	0.343531510866	0.514916748453557	1.0,0.564,0.562,0.634,0.59	0.6,0.448,0.612	0.117
97	"pHCl"	NA	chrNC_037652.1	+	7531498	7531591	7534332	7534547	7527182	7527323	7547460	7547577	97	4,43,48,76,33	3,46,151,95,62	50,50,32	223,231,225	242	298	4.37735418912e-07	1.8103409806592862e-06	0.621,0.535,0.281,0.496,0.396	0.216,0.21,0.149	0.274
98	"LOC725115"	NA	chrNC_037652.1	+	7448051	7448098	7448924	7448983	7447017	7447178	7449586	7449800	98	25,134,240,221,198	496,1970,2270,2752,2272	504,506,665	2504,2742,3637	196	208	0	0.0	0.051,0.067,0.101,0.079,0.085	0.176,0.164,0.163	-0.091
99	"LOC725115"	NA	chrNC_037652.1	+	7448924	7448983	7449586	7449800	7447017	7447178	7450361	7450848	99	199,949,994,1182,936	272,1303,1516,1129,1677	1055,1101,1434	1969,2812,3020	208	298	3.91222560092e-06	1.4870853042598158e-05	0.512,0.511,0.484,0.6,0.444	0.434,0.359,0.405	0.111
100	"LOC725115"	NA	chrNC_037652.1	+	7448924	7448983	7449586	7449800	7448051	7448098	7450361	7450848	100	11,80,58,61,78	291,1381,1709,1275,1847	562,620,885	2302,3105,3358	208	298	0	0.0	0.051,0.077,0.046,0.064,0.057	0.259,0.222,0.274	-0.193
101	"Mblk-1"	NA	chrNC_037652.1	-	7013424	7013665	7016328	7016761	7012010	7012953	7020221	7020301	101	11,93,135,142,149	47,283,397,279,333	35,15,29	104,64,113	298	298	0.0428982145352	0.08511710250591296	0.19,0.247,0.254,0.337,0.309	0.252,0.19,0.204	0.052
102	"Mblk-1"	NA	chrNC_037652.1	-	7016328	7016761	7020221	7020301	7013424	7013665	7021752	7022067	102	0,17,12,39,8	33,278,419,482,266	28,9,22	67,24,85	229	298	0	0.0	0.0,0.074,0.036,0.095,0.038	0.352,0.328,0.252	-0.262
103	"LOC100577783"	NA	chrNC_037652.1	+	6867526	6867786	6871461	6871561	6867253	6867416	6872781	6872966	103	0,1,41,0,6	4,2,48,0,0	51,12,34	9,11,18	298	249	1	1.0	0.0,0.295,0.416,NA,1.0	0.826,0.477,0.612	-0.211
104	"LOC552844"	NA	chrNC_037652.1	-	6607517	6607647	6624536	6624700	6603004	6605848	6748123	6748221	104	2,76,550,53,20	13,45,487,13,16	482,146,80	268,118,103	298	279	0.965817592065	1.0	0.126,0.613,0.514,0.792,0.539	0.627,0.537,0.421	-0.012
105	"LOC552844"	NA	chrNC_037652.1	-	6624536	6624700	6748123	6748221	6607517	6607647	6841577	6841964	105	0,28,314,21,33	11,97,680,40,29	238,65,87	433,99,108	247	298	0.17316420457	0.2895393573761388	0.0,0.258,0.358,0.388,0.579	0.399,0.442,0.493	-0.128
106	"LOC410609"	NA	chrNC_037652.1	+	6493643	6493794	6499513	6499632	6486660	6487320	6509412	6509656	106	0,0,0,0,0	13,9,78,53,67	9,0,3	38,17,17	298	268	1.168011312e-06	4.670664619971632e-06	0.0,0.0,0.0,0.0,0.0	0.176,0.0,0.137	-0.104
107	"LOC408525"	NA	chrNC_037652.1	+	6480251	6480435	6482437	6482654	6479927	6480082	6483205	6483340	107	0,4,0,0,1	0,0,1,0,2	71,90,85	56,153,80	298	298	1	1.0	NA,1.0,0.0,NA,0.333	0.559,0.37,0.515	-0.037
108	"LOC408525"	NA	chrNC_037652.1	+	6482437	6482654	6483205	6483340	6480251	6480435	6483977	6484156	108	0,8,6,0,0	0,0,4,0,2	122,131,103	34,63,49	298	284	1	1.0	NA,1.0,0.588,NA,0.0	0.774,0.665,0.667	-0.173
109	"Obp9"	NA	chrNC_037652.1	+	6326711	6326776	6326856	6328135	6326427	6326622	6333959	6334013	109	8192,60274,23630,80289,46111	0,15,8,12,8	1815,2304,1478	23,20,2	214	298	1	1.0	1.0,1.0,1.0,1.0,1.0	0.991,0.994,0.999	0.005
110	"Adar"	NA	chrNC_037652.1	-	6313877	6314525	6320141	6320250	6312990	6313193	6320326	6320517	110	90,472,644,574,370	109,690,1104,1276,1202	9328,5581,7551	143,291,287	258	298	0	0.0	0.488,0.441,0.403,0.342,0.262	0.987,0.957,0.968	-0.583
111	"Adar"	NA	chrNC_037652.1	-	6314222	6314525	6320141	6320250	6312990	6313193	6320326	6320517	111	90,472,644,574,370	3,12,15,21,8	9328,5581,7551	50,28,34	258	298	7.77997902179e-06	2.845369624942224e-05	0.972,0.978,0.98,0.969,0.982	0.995,0.996,0.996	-0.019
112	"LOC726068"	NA	chrNC_037652.1	+	6029242	6029477	6149039	6149353	6018150	6018610	6149888	6150068	112	57,329,683,402,562	16,170,398,176,389	260,570,589	155,482,407	298	298	0.0115111868026	0.026146783429328056	0.781,0.659,0.632,0.696,0.591	0.627,0.542,0.591	0.085
113	"LOC726068"	NA	chrNC_037652.1	+	6149039	6149353	6149888	6150068	6029242	6029477	6177987	6178160	113	49,239,594,339,506	14,225,487,222,475	188,491,481	139,449,479	298	298	0.196508568407	0.32161997432069717	0.778,0.515,0.549,0.604,0.516	0.575,0.522,0.501	0.06
114	"LOC726068"	NA	chrNC_037652.1	+	6149888	6150068	6177987	6178160	6149039	6149353	6186727	6187098	114	16,178,396,178,389	51,266,672,301,596	161,507,421	373,640,548	298	298	0.525275732005	0.7261985293718493	0.239,0.401,0.371,0.372,0.395	0.301,0.442,0.434	-0.037
115	"LOC726068"	NA	chrNC_037652.1	+	6177987	6178160	6186727	6187098	6149888	6150068	6188060	6192162	115	14,225,486,230,475	32,135,320,188,384	133,448,485	179,347,262	298	298	0.919013774368	1.0	0.304,0.625,0.603,0.55,0.553	0.426,0.564,0.649	-0.019
116	"LOC100576855"	NA	chrNC_037652.1	+	5876181	5876287	5876679	5876785	5875586	5876080	5876973	5877343	116	25,53,0,7,0	83,286,84,34,79	81,0,15	73,68,75	255	255	0.290450126204	0.4463032672959678	0.231,0.156,0.0,0.171,0.0	0.526,0.0,0.167	-0.119
117	"LOC100576855"	NA	chrNC_037652.1	+	5876181	5876287	5876973	5877343	5875586	5876080	5877412	5877977	117	25,53,0,7,0	120,398,179,166,260	84,6,16	201,125,115	255	298	0.000859814117874	0.0023590844775083068	0.196,0.135,0.0,0.047,0.0	0.328,0.053,0.14	-0.098
118	"LOC100576855"	NA	chrNC_037652.1	+	5876181	5876341	5876679	5876785	5875592	5876080	5876973	5877343	118	32,84,2,10,1	83,286,84,34,79	101,2,25	73,68,75	298	255	0.200830933795	0.32742701157999277	0.248,0.201,0.02,0.201,0.011	0.542,0.025,0.222	-0.127
119	"LOC100576855"	NA	chrNC_037652.1	+	5876181	5876341	5876973	5877343	5875592	5876080	5877412	5877977	119	28,72,2,10,1	120,398,179,166,260	93,0,21	201,125,115	298	298	0.043908628363	0.08696890500704274	0.189,0.153,0.011,0.057,0.004	0.316,0.0,0.154	-0.074
120	"LOC411724"	NA	chrNC_037652.1	-	5795819	5795938	5798649	5799020	5795545	5795724	5799732	5800366	120	0,23,12,30,7	50,406,213,283,218	6,8,43	314,285,554	298	268	0.275649132805	0.4281547365837075	0.0,0.048,0.048,0.087,0.028	0.017,0.025,0.065	0.007
121	"LOC107965562"	NA	chrNC_037652.1	-	5743758	5743879	5745491	5745621	5743192	5743677	5751702	5751784	121	675,1777,2597,1219,3725	1020,2318,3683,2029,4723	116,176,126	237,280,192	279	270	0.0613718756128	0.11690374729622882	0.39,0.426,0.406,0.368,0.433	0.321,0.378,0.388	0.042
122	"LOC409270"	NA	chrNC_037652.1	-	5185982	5186216	5186515	5186752	5185683	5185799	5187007	5187142	122	12,25,54,71,20	201,1224,887,909,748	386,261,449	1067,1191,1511	298	298	0	0.0	0.056,0.02,0.057,0.072,0.026	0.266,0.18,0.229	-0.179
123	"LOC409269"	NA	chrNC_037652.1	+	5181506	5181722	5181999	5182190	5181298	5181427	5182464	5182571	123	41,171,89,63,32	205,1210,110,548,36	26,10,31	1186,98,669	298	298	1.97619698383e-14	1.3756120156989485e-13	0.167,0.124,0.447,0.103,0.471	0.021,0.093,0.044	0.21
124	"LOC410627"	NA	chrNC_037652.1	-	4678241	4678389	4684934	4685043	4674931	4675284	4688874	4689156	124	3,45,145,51,42	5,30,258,88,26	50,94,87	157,266,244	258	297	3.73401431988e-05	0.0001244548812231925	0.409,0.633,0.393,0.4,0.65	0.268,0.289,0.291	0.214
125	"LOC409440"	NA	chrNC_037652.1	+	3705504	3705737	3706057	3706332	3705225	3705443	3706418	3706594	125	31,278,245,208,137	43,223,31,65,49	286,354,496	1191,127,240	298	298	0.145321459978	0.24878533264436978	0.419,0.555,0.888,0.762,0.737	0.194,0.736,0.674	0.138
126	"LOC408546"	NA	chrNC_037652.1	+	3271069	3271140	3271448	3271673	3270621	3270949	3272037	3272259	126	65,663,552,678,480	15,79,68,68,53	2461,1463,2073	28,31,67	220	298	0	0.0	0.854,0.919,0.917,0.931,0.925	0.992,0.985,0.977	-0.075
127	"LOC408548"	NA	chrNC_037652.1	-	2999677	2999781	3004784	3004943	2998377	2998565	3025211	3025440	127	220,1933,2846,1561,1749	231,1476,2200,1285,1541	6893,7750,7430	5366,7449,6942	298	253	0.437181766866	0.626688948011728	0.447,0.526,0.523,0.508,0.491	0.522,0.469,0.476	0.01
128	"LOC552082"	NA	chrNC_037652.1	+	2767284	2767329	2768654	2768681	2766840	2766934	2768818	2768943	128	180,935,873,863,878	0,0,2,0,0	135,143,183	8,0,9	194	176	0.000278062516804	0.0008287977923770326	1.0,1.0,0.997,1.0,1.0	0.939,1.0,0.949	0.037
129	"LOC552082"	NA	chrNC_037652.1	+	2767929	2768001	2768654	2768681	2767612	2767732	2768818	2768943	129	8,35,55,50,18	0,0,2,0,0	39,18,36	4,0,8	221	176	2.46222413314e-06	9.49795238587528e-06	1.0,1.0,0.956,1.0,1.0	0.886,1.0,0.782	0.102
130	"LOC552479"	NA	chrNC_037652.1	-	2716921	2717128	2717473	2717638	2716324	2716480	2717958	2718066	130	150,572,645,475,503	273,840,873,481,771	262,630,1341	722,1111,2225	298	298	0.00355139430082	0.00891273510361577	0.355,0.405,0.425,0.497,0.395	0.266,0.362,0.376	0.081
131	"LOC552479"	NA	chrNC_037652.1	-	2717473	2717638	2717958	2718066	2716921	2717128	2718575	2718903	131	60,405,310,259,235	149,854,650,587,551	256,352,954	552,647,1665	257	298	0.0636604124455	0.12085475606236054	0.318,0.355,0.356,0.338,0.331	0.35,0.387,0.399	-0.039
132	"LOC552795"	NA	chrNC_037652.1	-	2682720	2682852	2683635	2683770	2681280	2681439	2684882	2685017	132	19,80,103,33,79	16,45,95,87,84	107,116,203	72,59,109	284	281	0.00427466321986	0.010602042282101452	0.54,0.638,0.518,0.273,0.482	0.595,0.66,0.648	-0.144
133	"LOC552795"	NA	chrNC_037652.1	-	2682720	2682852	2683635	2683770	2681280	2681439	2685736	2685840	133	28,153,146,90,98	17,60,89,110,88	183,202,346	84,59,128	284	281	0.000384611196382	0.001116858092154769	0.62,0.716,0.619,0.447,0.524	0.683,0.772,0.728	-0.142
134	"LOC552795"	NA	chrNC_037652.1	-	2682720	2682852	2684882	2685017	2681280	2681439	2685736	2685840	134	119,603,468,433,388	17,60,89,110,88	568,361,507	84,59,128	284	281	0.758545326713	0.9720298637386663	0.874,0.909,0.839,0.796,0.814	0.87,0.858,0.797	0.005
135	"LOC552795"	NA	chrNC_037652.1	-	2683635	2683770	2684882	2685017	2681280	2681439	2685736	2685840	135	119,603,468,433,388	28,153,146,90,98	568,361,507	183,202,346	284	284	5.20973028317e-06	1.9474605025374703e-05	0.81,0.798,0.762,0.828,0.798	0.756,0.641,0.594	0.136
136	"LOC552795"	NA	chrNC_037652.1	-	2683635	2683770	2684882	2685017	2682720	2682852	2685736	2685840	136	64,283,78,79,53	10,85,69,64,27	303,61,172	85,102,146	284	284	0.218468458002	0.35127319078933744	0.865,0.769,0.531,0.552,0.662	0.781,0.374,0.541	0.11
137	"LOC406147"	NA	chrNC_037652.1	-	2627304	2627555	2627885	2628098	2626678	2626825	2628755	2628912	137	7835,71031,27402,40428,17294	19135,88477,38918,61733,25816	0,4,0	8,12,0	298	298	1	1.0	0.291,0.445,0.413,0.396,0.401	0.0,0.25,NA	0.264
138	"LOC726887"	NA	chrNC_037652.1	+	2233288	2233729	2236721	2237287	2197323	2197479	2243533	2243762	138	4,8,43,7,6	0,8,236,16,4	2,0,0	11,6,8	298	298	7.03922366652e-06	2.5856344911875307e-05	1.0,0.5,0.154,0.304,0.6	0.154,0.0,0.0	0.46
139	"LOC726601"	NA	chrNC_037652.1	+	1879296	1879455	1879965	1880121	1878950	1879099	1880697	1880837	139	144,344,323,224,354	22,10,47,22,13	64,159,138	22,34,39	298	298	4.28584945311e-11	2.428648023429e-10	0.867,0.972,0.873,0.911,0.965	0.744,0.824,0.78	0.135
140	"LOC726601"	NA	chrNC_037652.1	+	1879296	1879455	1879965	1880121	1878950	1879099	1881931	1882188	140	144,344,323,224,354	241,616,474,730,779	64,157,142	253,255,174	298	298	0.944378319678	1.0	0.374,0.358,0.405,0.235,0.312	0.202,0.381,0.449	-0.007
141	"LOC726601"	NA	chrNC_037652.1	+	1879383	1879455	1879965	1880121	1878950	1879099	1881931	1882188	141	6,12,15,4,15	241,616,474,730,779	4,0,6	253,255,174	221	298	0.260617941461	0.4079919000289509	0.032,0.026,0.041,0.007,0.025	0.021,0.0,0.044	0.005
142	"LOC724916"	NA	chrNC_037652.1	+	4260965	4261122	4264325	4264554	4257349	4257486	4265657	4265807	142	61,479,845,743,1167	57,222,681,566,733	369,553,712	44,55,96	298	298	0	0.0	0.517,0.683,0.554,0.568,0.614	0.893,0.91,0.881	-0.307
143	"LOC724916"	NA	chrNC_037652.1	+	4260965	4261122	4265657	4265807	4257349	4257486	4266213	4267253	143	53,461,809,728,1077	90,390,1045,922,986	259,350,483	300,383,466	298	298	0.599150781614	0.8036982927042673	0.371,0.542,0.436,0.441,0.522	0.463,0.477,0.509	-0.021
144	"LOC724916"	NA	chrNC_037652.1	+	4264325	4264554	4265657	4265807	4260965	4261122	4266213	4267253	144	33,137,482,393,651	98,394,1081,934,1076	55,49,69	403,547,652	298	298	0	0.0	0.252,0.258,0.308,0.296,0.377	0.12,0.082,0.096	0.199
145	"LOC100578556"	NA	chrNC_037652.1	+	1819962	1820087	1820168	1820308	1809388	1809702	1820620	1820750	145	2,89,39,55,24	26,207,53,70,40	151,94,219	504,236,692	274	289	0.0959653477894	0.17305478228760138	0.075,0.312,0.437,0.453,0.388	0.24,0.296,0.25	0.071
146	"LOC724865"	NA	chrNC_037652.1	-	819851	819967	820266	820652	819711	819782	821889	822002	146	0,9,12,3,6	0,23,12,0,15	11,18,52	66,2,12	298	265	1	1.0	NA,0.258,0.471,1.0,0.262	0.129,0.889,0.794	-0.106
147	"LOC411463"	NA	chrNC_037652.1	-	666774	666918	667244	667389	665446	665802	668100	668317	147	31,578,612,879,553	133,757,662,1050,641	492,390,449	566,604,500	294	293	0.383066153338	0.5646678852908297	0.189,0.432,0.48,0.455,0.462	0.464,0.392,0.472	-0.039
148	"LOC102653951"	NA	chrNC_037652.1	-	512542	512724	570602	570679	483524	484453	598238	598295	148	8,51,46,96,30	17,80,24,55,38	35,25,31	21,18,42	226	298	0.625410340378	0.8316679172558074	0.383,0.457,0.716,0.697,0.51	0.687,0.647,0.493	-0.056
149	"LOC551446"	NA	chrNC_037651.1	-	10608054	10608102	10610668	10610755	10602410	10602833	10611482	10611582	149	310,2248,2303,2555,2025	73,428,462,356,423	2117,2373,2313	1095,1002,1005	236	197	0	0.0	0.78,0.814,0.806,0.857,0.8	0.617,0.664,0.658	0.165
150	"LOC551446"	NA	chrNC_037651.1	-	10608054	10608102	10610668	10610755	10606817	10607158	10611482	10611582	150	371,3454,3404,3947,3220	66,608,578,572,589	2735,2719,2928	1107,862,942	236	197	0	0.0	0.824,0.826,0.831,0.852,0.82	0.673,0.725,0.722	0.124
151	"LOC551446"	NA	chrNC_037651.1	-	10611921	10612467	10612666	10612829	10611482	10611766	10614834	10614979	151	132,1372,1480,1453,1105	940,7554,8136,8895,7457	1500,1165,1752	9376,7853,8983	298	298	0.848099393304	1.0	0.123,0.154,0.154,0.14,0.129	0.138,0.129,0.163	-0.003
152	"LOC551446"	NA	chrNC_037651.1	-	10613577	10613600	10613691	10613837	10612666	10612829	10614834	10614973	152	283,2186,1614,2390,1439	5,118,96,82,122	1664,1234,1903	124,172,177	295	172	2.36679897903e-09	1.1688877293516044e-08	0.971,0.915,0.907,0.944,0.873	0.887,0.807,0.862	0.07
153	"LOC408500"	NA	chrNC_037651.1	+	10497213	10497312	10497429	10497600	10496830	10497111	10497812	10497961	153	15,182,390,128,309	53,313,471,291,448	163,139,264	364,361,390	248	298	0.433533998096	0.6220942927400029	0.254,0.411,0.499,0.346,0.453	0.35,0.316,0.449	0.021
154	"LOC409253"	NA	chrNC_037651.1	+	10446425	10446877	10448941	10449142	10446131	10446294	10449690	10449924	154	2,41,39,19,29	154,2044,1857,1722,1832	42,79,76	1511,1620,2381	298	298	2.6813231746e-08	1.2241452496183267e-07	0.013,0.02,0.021,0.011,0.016	0.027,0.046,0.031	-0.018
155	"LOC727313"	NA	chrNC_037651.1	-	10460475	10460611	10460690	10460843	10460258	10460386	10460921	10461049	155	0,12,3,4,0	17,69,41,22,21	62,13,75	57,52,99	298	285	9.58023165243e-08	4.198176642509156e-07	0.0,0.143,0.065,0.148,0.0	0.51,0.193,0.42	-0.303
156	"LOC410563"	NA	chrNC_037651.1	-	10120689	10120765	10133542	10133710	10113482	10113609	10135518	10135999	156	0,0,14,0,0	0,0,36,0,4	14,2,0	41,35,54	298	225	1	1.0	NA,NA,0.227,NA,0.0	0.205,0.041,0.0	0.032
157	"LOC727232"	NA	chrNC_037651.1	-	10020558	10020703	10021113	10021281	10020342	10020450	10021404	10021471	157	95,1431,2955,1421,2021	167,1573,2935,1537,2076	249,300,238	442,367,421	298	294	0.00501345561325	0.012245863061100903	0.359,0.473,0.498,0.477,0.49	0.357,0.446,0.358	0.072
158	"LOC727232"	NA	chrNC_037651.1	-	10021113	10021281	10021404	10021471	10020558	10020703	10022405	10022500	158	63,499,1179,495,694	100,878,1943,1222,1246	0,0,0	438,358,437	216	298	0	0.0	0.465,0.439,0.456,0.359,0.435	0.0,0.0,0.0	0.431
159	"LOC727232"	NA	chrNC_037651.1	-	10021830	10021875	10022251	10022272	10021404	10021471	10022405	10022500	159	0,13,32,11,26	11,195,286,336,260	0,7,1	83,139,94	170	194	0.000145966748236	0.00045096393541770594	0.0,0.071,0.113,0.036,0.102	0.0,0.054,0.012	0.042
160	"LOC727232"	NA	chrNC_037651.1	-	10021830	10021875	10022251	10022275	10021404	10021471	10022405	10022500	160	9,113,229,121,165	11,195,286,336,260	22,37,7	83,139,94	173	194	6.38052077839e-07	2.5912727242849184e-06	0.478,0.394,0.473,0.288,0.416	0.229,0.23,0.077	0.231
161	"LOC727232"	NA	chrNC_037651.1	-	10024842	10024938	10025461	10026716	10024591	10024771	10027770	10028328	161	0,6,40,0,30	23,393,853,346,565	0,14,17	34,26,62	298	245	2.26375750589e-07	9.596856694769262e-07	0.0,0.012,0.037,0.0,0.042	0.0,0.307,0.184	-0.145
162	"LOC113218579"	NA	chrNC_037651.1	-	9759175	9759378	9759493	9759563	9758490	9758931	9759647	9759759	162	36,470,128,113,70	72,488,242,362,204	62,51,57	60,121,119	219	298	0.484376109694	0.6817768284100857	0.405,0.567,0.419,0.298,0.318	0.584,0.364,0.395	-0.046
163	"LOC113218579"	NA	chrNC_037651.1	-	9759175	9759378	9759647	9759759	9758490	9758931	9759879	9759914	163	56,1053,414,633,313	68,484,242,360,202	127,121,200	58,117,127	261	298	0.794596347243	1.0	0.485,0.713,0.661,0.668,0.639	0.714,0.541,0.643	0.001
164	"LOC113218579"	NA	chrNC_037651.1	-	9759175	9759378	9759879	9759914	9758490	9758931	9760376	9760630	164	22,108,18,31,16	68,484,242,360,202	30,48,40	66,117,127	184	298	2.47621466998e-07	1.0458220010664594e-06	0.344,0.265,0.108,0.122,0.114	0.424,0.399,0.338	-0.196
165	"LOC113218579"	NA	chrNC_037651.1	-	9759240	9759378	9759493	9759563	9758490	9758931	9759647	9759759	165	36,470,128,113,70	301,2356,2252,2621,2231	62,51,57	237,402,301	219	287	2.60770238736e-09	1.2803856569577472e-08	0.135,0.207,0.069,0.053,0.039	0.255,0.143,0.199	-0.098
166	"LOC113218579"	NA	chrNC_037651.1	-	9759240	9759378	9759647	9759759	9758490	9758931	9759879	9759914	166	56,1053,414,633,313	297,2352,2252,2617,2229	127,121,200	235,398,309	261	287	1.54629023672e-05	5.443392165269261e-05	0.172,0.33,0.168,0.21,0.134	0.373,0.251,0.416	-0.144
167	"LOC113218579"	NA	chrNC_037651.1	-	9759240	9759378	9759879	9759914	9758490	9758931	9760376	9760627	167	22,108,18,31,16	297,2352,2252,2617,2229	30,48,40	243,398,309	184	287	0	0.0	0.104,0.067,0.012,0.018,0.011	0.161,0.158,0.168	-0.12
168	"LOC100576251"	NA	chrNC_037651.1	-	9486026	9486220	9502567	9502898	9474972	9475105	9527632	9527743	168	5,25,110,36,109	0,30,22,11,49	2,8,0	11,0,0	298	298	1	1.0	1.0,0.455,0.833,0.766,0.69	0.154,1.0,NA	0.172
169	"LOC100576251"	NA	chrNC_037651.1	-	9486026	9486220	9527632	9527743	9474972	9475132	9529939	9531221	169	12,42,206,45,119	0,4,46,6,27	4,6,6	16,0,0	260	298	0.784401758711	0.9961077889336761	1.0,0.923,0.837,0.896,0.835	0.223,1.0,1.0	0.157
170	"LOC100576251"	NA	chrNC_037651.1	-	9486035	9486220	9502567	9502898	9474972	9475105	9527632	9527743	170	5,25,110,36,109	0,12,43,21,43	2,8,0	8,0,0	298	298	1	1.0	1.0,0.676,0.719,0.632,0.717	0.2,1.0,NA	0.149
171	"LOC100576251"	NA	chrNC_037651.1	-	9486035	9486220	9527632	9527743	9474972	9475132	9529939	9531221	171	12,42,206,45,119	36,58,210,58,145	4,6,6	7,2,2	260	298	0.113100373776	0.20095512840557145	0.276,0.454,0.529,0.471,0.485	0.396,0.775,0.775	-0.206
172	"LOC100576251"	NA	chrNC_037651.1	-	9502567	9502886	9527632	9527743	9486026	9486220	9529939	9531222	172	12,45,206,45,121	12,125,387,94,262	4,6,6	33,7,18	260	298	0.185279892989	0.3068364177796535	0.534,0.292,0.379,0.354,0.346	0.122,0.496,0.276	0.083
173	"LOC100576251"	NA	chrNC_037651.1	-	9502567	9502898	9527632	9527743	9486026	9486220	9529939	9531222	173	12,45,206,45,121	12,122,387,96,263	4,6,6	33,7,18	260	298	0.185299084104	0.3068364177796535	0.534,0.297,0.379,0.349,0.345	0.122,0.496,0.276	0.083
174	"LOC726947"	NA	chrNC_037651.1	+	9368203	9368342	9370493	9370880	9363134	9363382	9370988	9371201	174	20,261,535,238,428	312,2636,6548,2849,5136	8,5,2	2817,1925,1728	288	298	0	0.0	0.062,0.093,0.078,0.08,0.079	0.003,0.003,0.001	0.076
175	"LOC726947"	NA	chrNC_037651.1	+	9368203	9368342	9370988	9371201	9363134	9363382	9371841	9371993	175	20,251,531,242,424	171,1599,3263,2370,3051	8,5,2	1222,873,876	288	298	0	0.0	0.108,0.14,0.144,0.096,0.126	0.007,0.006,0.002	0.118
176	"LOC726947"	NA	chrNC_037651.1	+	9368203	9368342	9369385	9369902	9366539	9366718	9370493	9370880	176	14,196,572,259,304	210,1328,3235,1550,2729	5,6,2	394,402,440	288	298	0	0.0	0.065,0.132,0.155,0.147,0.103	0.013,0.015,0.005	0.109
177	"LOC726947"	NA	chrNC_037651.1	+	9368203	9368342	9370493	9370880	9366539	9366718	9370988	9371201	177	14,189,550,253,291	329,2631,6797,2887,5306	0,4,0	2301,1563,1320	288	298	0	0.0	0.042,0.069,0.077,0.083,0.054	0.0,0.003,0.0	0.064
178	"LOC726947"	NA	chrNC_037651.1	+	9368203	9368342	9370988	9371201	9366539	9366718	9371841	9371993	178	14,179,546,257,287	171,1599,3263,2366,3047	0,4,0	1195,852,860	288	298	0	0.0	0.078,0.104,0.148,0.101,0.089	0.0,0.005,0.0	0.102
179	"LOC410545"	NA	chrNC_037651.1	-	9324215	9324387	9324826	9324932	9323902	9324079	9331783	9332428	179	38,233,204,135,177	21,193,127,218,111	310,279,424	218,173,310	255	298	0.353936956951	0.5272429437979891	0.679,0.585,0.652,0.42,0.651	0.624,0.653,0.615	-0.033
180	"LOC408478"	NA	chrNC_037651.1	+	9294504	9294716	9299480	9299610	9291449	9292079	9299713	9299849	180	52,1386,383,600,309	142,2492,1463,1668,1111	1705,576,1483	1456,1772,2720	298	279	0.0260964771171	0.054665252066346315	0.255,0.342,0.197,0.252,0.207	0.523,0.233,0.338	-0.114
