ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
238	"LOC725318"	"LOC725318"	chrNC_037651.1	+	6425378	6425453	6426175	6426313	6422878	6423122	6426993	6430111
239	"LOC726153"	"LOC726153"	chrNC_037651.1	-	6136333	6136441	6144075	6144223	6092544	6092623	6180052	6180160
240	"LOC726153"	"LOC726153"	chrNC_037651.1	-	6136333	6136441	6144075	6144223	6092544	6092623	6229162	6229203
241	"LOC726153"	"LOC726153"	chrNC_037651.1	-	6136333	6136441	6180052	6180160	6092544	6092623	6229162	6229203
242	"LOC726153"	"LOC726153"	chrNC_037651.1	-	6136333	6136441	6229162	6229203	6092544	6092623	6333925	6334772
243	"LOC726153"	"LOC726153"	chrNC_037651.1	-	6144075	6144223	6180052	6180160	6092544	6092623	6229162	6229203
244	"LOC726153"	"LOC726153"	chrNC_037651.1	-	6144075	6144223	6180052	6180160	6136333	6136441	6195739	6195758
245	"LOC726153"	"LOC726153"	chrNC_037651.1	-	6144075	6144223	6180052	6180160	6136333	6136441	6229162	6229203
246	"LOC726153"	"LOC726153"	chrNC_037651.1	-	6144075	6144223	6229162	6229203	6136333	6136441	6328057	6328179
247	"LOC726153"	"LOC726153"	chrNC_037651.1	-	6144075	6144223	6229162	6229203	6136333	6136441	6333925	6334772
248	"LOC551846"	"LOC551846"	chrNC_037651.1	-	5880582	5880682	5915605	5915738	5873942	5874276	5927393	5927477
249	"LOC551846"	"LOC551846"	chrNC_037651.1	-	5915605	5915738	5927393	5927477	5880582	5880682	5940044	5940102
250	"LOC409294"	"LOC409294"	chrNC_037651.1	-	5387524	5387653	5388110	5388194	5387003	5387266	5388427	5388561
251	"LOC410489"	"LOC410489"	chrNC_037651.1	-	5633896	5634064	5634759	5634968	5631347	5633153	5635364	5635621
255	"LOC410486"	"LOC410486"	chrNC_037651.1	-	5111750	5111978	5112227	5112515	5111501	5111652	5112701	5112907
256	"LOC409563"	"LOC409563"	chrNC_037651.1	-	5093965	5094141	5094220	5094778	5093753	5093832	5094840	5095038
257	"LOC725179"	"LOC725179"	chrNC_037651.1	+	5054040	5054088	5056641	5056998	5053559	5053708	5057929	5058151
258	"LOC724550"	"LOC724550"	chrNC_037651.1	+	5001705	5001805	5002191	5002357	5001403	5001604	5002436	5002586
259	"LOC725926"	"LOC725926"	chrNC_037651.1	-	4869124	4869256	4873416	4873501	4868592	4868685	4874331	4874461
260	"LOC413582"	"LOC413582"	chrNC_037651.1	-	4845839	4846088	4851867	4851997	4825129	4825599	4852778	4853596
261	"LOC413582"	"LOC413582"	chrNC_037651.1	-	4848547	4848814	4851867	4851997	4845839	4846088	4852778	4853596
262	"LOC100577945"	"LOC100577945"	chrNC_037651.1	+	2326201	2326319	2326893	2326975	2325486	2325904	2327338	2327549
263	"LOC412007"	"LOC412007"	chrNC_037651.1	+	1432472	1432591	1432835	1433032	1431609	1431628	1433511	1433818
264	"LOC727378"	"LOC727378"	chrNC_037651.1	+	193894	194005	198602	198736	189972	190158	200154	200244
265	"LOC727378"	"LOC727378"	chrNC_037651.1	+	193894	194005	200154	200244	189972	190158	228294	228402
266	"LOC727378"	"LOC727378"	chrNC_037651.1	+	193894	194005	200154	200244	190090	190283	228294	228402
267	"LOC410078"	"LOC410078"	chrNC_037650.1	-	11156210	11156279	11157246	11157375	11152265	11152571	11158347	11158461
268	"LOC410078"	"LOC410078"	chrNC_037650.1	-	11157246	11157375	11158347	11158458	11152265	11152571	11158636	11158793
269	"LOC410078"	"LOC410078"	chrNC_037650.1	-	11157246	11157375	11158347	11158461	11152265	11152571	11158636	11158793
270	"LOC410078"	"LOC410078"	chrNC_037650.1	-	11157246	11157375	11158347	11158458	11156210	11156279	11158636	11158793
271	"LOC410078"	"LOC410078"	chrNC_037650.1	-	11157246	11157375	11158347	11158461	11156210	11156279	11158636	11158793
272	"LOC410078"	"LOC410078"	chrNC_037650.1	-	11158347	11158461	11158636	11158793	11157246	11157375	11160093	11160324
273	"LOC410078"	"LOC410078"	chrNC_037650.1	-	11158636	11158793	11160093	11160324	11158347	11158461	11168115	11168220
274	"LOC724962"	"LOC724962"	chrNC_037650.1	-	10488715	10488860	10492748	10493090	10485799	10486196	10499618	10500001
275	"LOC724962"	"LOC724962"	chrNC_037650.1	-	10492748	10493090	10499618	10500001	10488715	10488860	10507304	10507597
276	"LOC724962"	"LOC724962"	chrNC_037650.1	-	10499618	10500001	10507304	10507597	10492748	10493090	10515365	10515808
278	"LOC408438"	"LOC408438"	chrNC_037650.1	-	10093673	10093976	10094717	10094813	10092490	10092900	10095207	10095493
279	"LOC724548"	"LOC724548"	chrNC_037650.1	-	9516532	9516581	9527537	9527599	9513981	9514157	9540919	9541088
280	"LOC724548"	"LOC724548"	chrNC_037650.1	-	9527537	9527599	9540919	9541088	9516532	9516581	9559971	9560090
281	"LOC724548"	"LOC724548"	chrNC_037650.1	-	9540919	9541088	9559971	9560090	9527537	9527599	9566652	9566774
282	"LOC410470"	"LOC410470"	chrNC_037650.1	+	8994416	8994513	9026188	9026953	8942538	8942746	9028910	9029109
286	"LOC410456"	"LOC410456"	chrNC_037650.1	-	6329510	6329767	6352434	6352654	6328677	6328741	6353741	6354364
287	"LOC726547"	"LOC726547"	chrNC_037650.1	-	6204353	6204584	6222769	6223585	6204051	6204258	6223836	6224257
290	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5975017	5975062	5976316	5976748	5974447	5974559	5979945	5980038
291	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5975017	5975062	5979945	5980038	5974447	5974559	5984679	5985059
292	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5975017	5975062	5979945	5982062	5974447	5974559	5984679	5985059
295	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5975017	5975065	5976316	5976748	5974447	5974559	5979945	5980038
296	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5976316	5976748	5976895	5977125	5974447	5974559	5977230	5977446
297	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5977230	5977446	5979945	5980038	5976316	5976748	5984679	5985059
298	"LOC408427"	"LOC408427"	chrNC_037650.1	-	5977230	5977446	5979945	5982062	5976316	5976748	5984679	5985059
299	"LOC102654051"	"LOC102654051"	chrNC_037650.1	-	5823290	5823531	5864577	5865213	5822975	5823208	5902663	5903122
302	"Foxp"	"Foxp"	chrNC_037650.1	-	5378411	5378546	5407031	5407139	5316180	5316786	5440164	5440218
303	"Foxp"	"Foxp"	chrNC_037650.1	-	5378411	5378546	5407031	5407139	5316180	5316786	5494913	5495176
304	"Foxp"	"Foxp"	chrNC_037650.1	-	5407031	5407139	5440164	5440218	5378411	5378546	5449050	5449269
305	"Foxp"	"Foxp"	chrNC_037650.1	-	5407031	5407139	5440164	5440218	5378411	5378546	5469253	5470450
306	"Foxp"	"Foxp"	chrNC_037650.1	-	5407031	5407139	5440164	5440218	5378411	5378546	5469257	5470450
307	"Foxp"	"Foxp"	chrNC_037650.1	-	5407031	5407139	5449050	5449269	5378411	5378546	5469257	5470450
308	"Foxp"	"Foxp"	chrNC_037650.1	-	5407031	5407139	5440164	5440218	5378411	5378546	5486475	5487196
309	"Foxp"	"Foxp"	chrNC_037650.1	-	5407031	5407139	5440164	5440218	5378411	5378546	5494913	5495180
310	"Foxp"	"Foxp"	chrNC_037650.1	-	5407031	5407139	5440164	5440218	5378411	5378546	5526544	5526703
311	"Foxp"	"Foxp"	chrNC_037650.1	-	5440164	5440218	5449050	5449269	5378411	5378546	5469257	5470450
312	"Foxp"	"Foxp"	chrNC_037650.1	-	5440164	5440218	5449050	5449269	5407031	5407139	5469257	5470450
313	"LOC410439"	"LOC410439"	chrNC_037650.1	+	5141821	5142032	5146266	5146417	5078656	5078811	5146982	5147143
314	"LOC410439"	"LOC410439"	chrNC_037650.1	+	5141821	5142032	5146266	5146417	5078656	5078811	5146994	5147143
315	"LOC410439"	"LOC410439"	chrNC_037650.1	+	5141821	5142032	5146994	5147143	5078656	5078811	5150861	5154199
316	"LOC410439"	"LOC410439"	chrNC_037650.1	+	5146266	5146417	5146982	5147143	5141821	5142032	5150861	5154199
317	"LOC410439"	"LOC410439"	chrNC_037650.1	+	5146266	5146417	5146994	5147143	5141821	5142032	5150861	5154199
318	"LOC409961"	"LOC409961"	chrNC_037650.1	+	4886071	4886272	4888282	4888438	4884391	4884782	4910547	4910719
319	"LOC409452"	"LOC409452"	chrNC_037643.1	-	6603863	6604074	6605580	6605684	6601753	6601890	6607210	6607259
321	"LOC408434"	"LOC408434"	chrNC_037650.1	-	6860732	6861122	6861205	6861298	6860279	6860486	6861376	6861687
322	"LOC725246"	"LOC725246"	chrNC_037649.1	-	980026	981041	981131	981549	979592	979744	981736	982970
323	"LOC409736"	"LOC409736"	chrNC_037650.1	-	10952502	10952870	10953072	10953151	10950727	10951156	10953290	10953490
325	"LOC411673"	"LOC411673"	chrNC_037643.1	-	5307815	5307934	5308482	5308564	5306957	5307123	5308668	5308767
326	"LOC411673"	"LOC411673"	chrNC_037643.1	-	5307821	5307934	5308482	5308564	5306957	5307123	5308668	5308767
327	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4247467	4247591	4248274	4248542	4243002	4243491	4249828	4249971
328	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4247467	4247591	4248274	4248545	4243002	4243491	4249828	4249971
329	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4250513	4250648	4253591	4253711	4249828	4249971	4255157	4255340
330	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4253591	4253711	4255157	4255340	4250513	4250648	4256061	4256220
331	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4264446	4264783	4265303	4265435	4263526	4264161	4267509	4267772
332	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4282320	4282426	4286270	4286338	4268635	4269149	4301013	4301072
333	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4282320	4282426	4301013	4301072	4268635	4269149	4315643	4315928
334	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4286270	4286338	4301013	4301072	4282320	4282426	4315643	4315928
335	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4286270	4286338	4301013	4301072	4282320	4282426	4371283	4371393
336	"LOC409786"	"LOC409786"	chrNC_037643.1	-	4301013	4301072	4371283	4371393	4286270	4286338	4431828	4432115
337	"LOC413785"	"LOC413785"	chrNC_037643.1	+	4215884	4216048	4222200	4222325	4124408	4124746	4224133	4225836
338	"LOC413785"	"LOC413785"	chrNC_037643.1	+	4215884	4216048	4222200	4222313	4124409	4124746	4224133	4225836
339	"LOC413005"	"LOC413005"	chrNC_037643.1	-	3972408	3972697	3987253	3987307	3970924	3971194	3990610	3991039
340	"LOC413005"	"LOC413005"	chrNC_037643.1	-	3972408	3972697	3987253	3987307	3970924	3971194	3995123	3995503
341	"TpnT"	"TpnT"	chrNC_037643.1	+	2066836	2066882	2068302	2068333	2064281	2064549	2070082	2070106
342	"TpnT"	"TpnT"	chrNC_037643.1	+	2068302	2068333	2070082	2070106	2066836	2066882	2072544	2072562
343	"TpnT"	"TpnT"	chrNC_037643.1	+	2068302	2068333	2072544	2072562	2066836	2066882	2075563	2075594
344	"TpnT"	"TpnT"	chrNC_037643.1	+	2070082	2070106	2072544	2072562	2068302	2068333	2075563	2075594
346	"LOC551086"	"LOC551086"	chrNC_037643.1	-	2023182	2023403	2038526	2038754	2020869	2021255	2053289	2053652
348	"LOC408563"	"LOC408563"	chrNC_037653.1	+	6662707	6662763	6678541	6678649	6654599	6654711	6679355	6680603
349	"LOC408563"	"LOC408563"	chrNC_037653.1	+	6674054	6674408	6678541	6678649	6673706	6673937	6679355	6680603
350	"LOC408563"	"LOC408563"	chrNC_037653.1	+	6678541	6678649	6681375	6681579	6674054	6674408	6681688	6681920
351	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13696358	13699625	13699699	13699823	13691705	13694740	13702071	13706245
352	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13699699	13699823	13702071	13706245	13696358	13699625	13714656	13714903
353	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13699699	13699823	13702071	13706245	13696358	13699625	13716350	13716548
354	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13699699	13699823	13702071	13706245	13696358	13699625	13722849	13723163
355	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13702071	13706245	13714656	13714903	13691705	13694740	13716350	13716548
356	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13702071	13706245	13714656	13715460	13691705	13694740	13716350	13716548
357	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13702071	13706245	13714656	13715460	13699699	13699823	13715960	13716548
358	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13702071	13706245	13714656	13715460	13699699	13699823	13716041	13716548
359	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13702071	13706245	13714656	13714903	13699699	13699823	13716350	13716548
360	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13702071	13706245	13714656	13715460	13699699	13699823	13716350	13716548
361	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13714656	13714903	13715960	13716548	13702071	13706245	13722849	13723164
362	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13714656	13714903	13716041	13716548	13702071	13706245	13722849	13723164
363	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13714656	13714903	13716350	13716548	13702071	13706245	13722849	13723164
364	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13714656	13715460	13715960	13716548	13702071	13706245	13722849	13723164
365	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13714656	13715460	13716041	13716548	13702071	13706245	13722849	13723164
366	"LOC409729"	"LOC409729"	chrNC_037642.1	-	13714656	13715460	13716350	13716548	13702071	13706245	13722849	13723164
367	"LOC726654"	"LOC726654"	chrNC_037642.1	-	13573095	13573172	13575948	13576519	13571657	13573017	13577186	13577466
368	"LOC413551"	"LOC413551"	chrNC_037638.1	+	25246504	25246547	25247952	25248171	25243082	25243335	25248446	25248775
369	"LOC409122"	"LOC409122"	chrNC_037645.1	-	7321473	7321684	7323981	7324100	7319350	7321027	7329430	7329708
370	"LOC409207"	"LOC409207"	chrNC_037642.1	+	13318594	13318724	13319887	13320103	13303008	13303631	13322465	13322614
371	"LOC100577107"	"LOC100577107"	chrNC_037642.1	+	13233384	13233506	13233633	13234009	13231681	13231937	13234566	13234682
372	"LOC102654569"	"LOC102654569"	chrNC_037647.1	-	11278640	11279371	11280139	11280638	11276947	11277120	11283175	11283378
373	"LOC102654569"	"LOC102654569"	chrNC_037647.1	-	11280139	11280638	11283175	11283378	11276947	11277120	11283743	11283885
374	"LOC102654569"	"LOC102654569"	chrNC_037647.1	-	11280139	11280638	11283175	11283378	11278640	11279371	11283743	11283885
375	"LOC409141"	"LOC409141"	chrNC_037642.1	+	13163560	13163638	13164620	13164776	13162928	13163115	13165559	13165679
376	"LOC409141"	"LOC409141"	chrNC_037642.1	+	13163897	13164021	13164620	13164776	13163560	13163638	13165559	13165679
377	"LOC409141"	"LOC409141"	chrNC_037642.1	+	13164620	13164776	13165559	13165679	13163897	13164021	13165777	13166130
378	"LOC100578678"	"LOC100578678"	chrNC_037642.1	-	12918379	12918660	12919098	12919183	12917507	12917833	12919264	12920542
379	"LOC100578678"	"LOC100578678"	chrNC_037642.1	-	12918756	12918952	12919264	12920542	12918379	12918660	12921961	12922084
380	"LOC100578678"	"LOC100578678"	chrNC_037642.1	-	12918789	12918952	12919264	12920542	12918379	12918660	12921961	12922084
381	"LOC412544"	"LOC412544"	chrNC_037642.1	+	12631909	12632077	12632147	12632259	12630987	12631183	12634270	12635006
382	"LOC724736"	"LOC724736"	chrNC_037639.1	-	4043723	4043811	4149736	4149907	4002524	4002629	4224643	4224695
383	"LOC409078"	"LOC409078"	chrNC_037638.1	-	9148378	9148610	9150432	9150495	9146468	9147532	9155168	9155261
384	"LOC409078"	"LOC409078"	chrNC_037638.1	-	9148378	9148610	9161798	9161922	9146468	9147532	9170223	9170519
385	"LOC409078"	"LOC409078"	chrNC_037638.1	-	9150432	9150495	9155168	9155261	9148378	9148610	9161532	9161618
386	"LOC409078"	"LOC409078"	chrNC_037638.1	-	9155168	9155261	9161532	9161618	9150432	9150495	9161798	9161922
387	"LOC411114"	"LOC411114"	chrNC_037642.1	-	11314765	11315039	11320129	11320178	11306645	11312173	11331584	11331626
388	"LOC411114"	"LOC411114"	chrNC_037642.1	-	11315412	11315530	11317672	11317721	11314765	11315039	11324363	11324412
389	"LOC411114"	"LOC411114"	chrNC_037642.1	-	11315412	11315530	11317672	11317721	11314765	11315039	11331584	11331626
390	"LOC411114"	"LOC411114"	chrNC_037642.1	-	11315412	11315530	11320129	11320178	11314765	11315039	11331584	11331626
391	"LOC411114"	"LOC411114"	chrNC_037642.1	-	11317672	11317721	11320129	11320178	11314765	11315039	11331584	11331626
395	"LOC409444"	"LOC409444"	chrNC_037642.1	-	10919874	10920049	10928391	10928525	10913678	10913832	10931509	10931649
396	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7025283	7025391	7029927	7030041	7024835	7024973	7031202	7031313
397	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7025283	7025391	7031202	7031313	7024835	7024973	7031758	7031908
398	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7025283	7025391	7033992	7034142	7024835	7024973	7035645	7035762
399	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7025283	7025391	7031202	7031313	7024835	7024973	7041178	7041286
400	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7025283	7025391	7033992	7034142	7024835	7024973	7041178	7041286
401	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7025283	7025391	7033992	7034142	7024835	7024973	7043705	7043819
402	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7029927	7030041	7031758	7031908	7025283	7025391	7033992	7034142
403	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7029927	7030041	7035645	7035762	7025283	7025391	7041178	7041286
404	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7029927	7030041	7031202	7031313	7025283	7025391	7043705	7043819
405	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7029927	7030041	7041178	7041286	7025283	7025391	7043705	7043819
406	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7031202	7031313	7033992	7034142	7024835	7024973	7041178	7041286
407	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7031202	7031313	7041178	7041286	7025283	7025391	7043705	7043819
408	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7031202	7031313	7033992	7034142	7029927	7030041	7041178	7041286
409	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7031202	7031313	7033992	7034142	7029927	7030041	7043705	7043819
410	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7031202	7031313	7041178	7041286	7029927	7030041	7043705	7043819
412	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7033992	7034142	7041178	7041286	7029927	7030041	7043705	7043819
414	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7043705	7043819	7053955	7054063	7024835	7024973	7103567	7103684
415	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7043705	7043819	7053955	7054063	7025283	7025391	7103567	7103684
418	"LOC409722"	"LOC409722"	chrNC_037645.1	-	7046595	7046712	7053955	7054063	7044229	7044343	7088443	7088680
419	"LOC411133"	"LOC411133"	chrNC_037642.1	+	13545336	13545751	13549711	13549985	13540896	13541235	13553618	13553786
420	"Mad"	"Mad"	chrNC_037652.1	-	1012772	1012778	1104624	1104946	965304	965441	1134736	1134851
421	"Mad"	"Mad"	chrNC_037652.1	-	1104624	1104946	1134736	1134851	1012772	1012778	1347572	1347602
422	"Mad"	"Mad"	chrNC_037652.1	-	1134736	1134851	1347572	1347602	1104624	1104946	1349813	1349907
423	"Mad"	"Mad"	chrNC_037652.1	-	1347572	1347602	1349813	1349907	1134736	1134851	1357970	1358449
424	"LOC100577332"	"LOC100577332"	chrNC_037645.1	-	8007911	8008046	8042898	8043044	7994842	7995032	8048211	8049513
425	"LOC551282"	"LOC551282"	chrNC_037647.1	+	7593294	7593456	7593523	7593615	7593082	7593209	7593723	7593912
426	"LOC411452"	"LOC411452"	chrNC_037639.1	-	4739994	4740115	4750270	4750368	4739621	4739709	4754564	4754704
427	"LOC411452"	"LOC411452"	chrNC_037639.1	-	4750270	4750368	4754564	4754704	4739994	4740115	4755458	4755563
428	"LOC411452"	"LOC411452"	chrNC_037639.1	-	4787215	4787412	4795366	4795484	4755458	4755563	4796066	4796354
429	"LOC411452"	"LOC411452"	chrNC_037639.1	-	4787215	4787412	4795366	4795484	4755458	4755563	4796916	4797552
430	"LOC411452"	"LOC411452"	chrNC_037639.1	-	4795366	4795484	4796066	4796354	4787215	4787412	4796916	4797552
431	"LOC410860"	"LOC410860"	chrNC_037639.1	-	11754000	11754337	11755704	11755863	11753518	11753668	11756733	11756891
432	"LOC410860"	"LOC410860"	chrNC_037639.1	-	11754000	11754337	11759389	11760065	11753518	11753668	11763495	11765258
433	"LOC102655915"	"LOC102655915"	chrNC_037653.1	-	2748032	2748416	2748928	2749090	2742330	2743425	2749510	2750019
434	"LOC100577015"	"LOC100577015"	chrNC_037642.1	+	7594809	7595021	7595356	7595443	7594329	7594402	7595524	7595824
435	"LOC726318"	"LOC726318"	chrNC_037642.1	+	7327894	7328329	7342886	7343002	7326759	7326910	7345442	7345558
436	"Cyp314a1"	"Cyp314a1"	chrNC_037642.1	-	13663722	13663854	13664384	13664518	13663392	13663596	13665089	13665267
437	"LOC408830"	"LOC408830"	chrNC_037642.1	+	5881163	5881319	5882446	5883376	5879978	5880558	5884070	5884473
438	"LOC408830"	"LOC408830"	chrNC_037642.1	+	5881924	5882029	5882446	5883376	5881163	5881319	5884070	5884473
439	"LOC726178"	"LOC726178"	chrNC_037638.1	-	24663928	24663948	24664358	24664455	24656338	24656395	24664784	24664975
440	"LOC726178"	"LOC726178"	chrNC_037638.1	-	24663928	24663948	24664358	24664479	24656338	24656395	24664784	24664975
441	"LOC412543"	"LOC412543"	chrNC_037642.1	+	9453434	9453461	9454467	9454708	9452958	9453098	9456340	9456585
442	"LOC408867"	"LOC408867"	chrNC_037643.1	-	1795297	1795454	1813306	1813332	1766151	1766316	1813420	1813707
443	"LOC408867"	"LOC408867"	chrNC_037643.1	-	1808206	1808312	1813306	1813332	1795297	1795454	1813420	1813707
444	"LOC724308"	"LOC724308"	chrNC_037643.1	+	3056194	3056351	3057269	3057405	3055300	3055427	3058513	3058621
445	"LOC409332"	"LOC409332"	chrNC_037648.1	+	7215203	7215357	7215603	7215798	7214928	7215121	7219036	7219258
448	"LOC724829"	"LOC724829"	chrNC_037650.1	+	4845624	4845825	4846025	4846127	4843403	4843647	4846197	4846447
449	"LOC408822"	"LOC408822"	chrNC_037642.1	+	1389929	1389992	1490938	1491197	1354885	1355595	1525488	1525626
