ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
256	"LOC411525"	"LOC411525"	chrNC_037653.1	-	745248	745728	742794	743041	749973	750039
257	"LOC411525"	"LOC411525"	chrNC_037653.1	-	746506	746619	742794	743041	749973	750039
258	"LOC411525"	"LOC411525"	chrNC_037653.1	-	746506	746619	745248	745728	749973	750039
259	"LOC411525"	"LOC411525"	chrNC_037653.1	-	746506	746619	745248	745728	750467	750729
260	"LOC411525"	"LOC411525"	chrNC_037653.1	-	749973	750093	745248	745728	750467	750728
261	"LOC411525"	"LOC411525"	chrNC_037653.1	-	749973	750093	746506	746619	750467	750728
262	"LOC411525"	"LOC411525"	chrNC_037653.1	-	749973	750093	746506	746619	750558	750728
263	"CPR5"	"CPR5"	chrNC_037653.1	+	729893	730183	727227	727420	731614	732625
264	"LOC550975"	"LOC550975"	chrNC_037653.1	+	604442	604697	604252	604302	605168	605312
265	"LOC100577109"	"LOC100577109"	chrNC_037653.1	+	339747	339807	338750	338933	345919	346044
266	"LOC107965756"	"LOC107965756"	chrNC_037653.1	-	324062	324093	74741	75712	324667	324721
267	"LOC107965756"	"LOC107965756"	chrNC_037653.1	-	326862	326920	324667	324721	329399	329536
268	"LOC724917"	"LOC724917"	chrNC_037652.1	+	9524704	9524859	9520614	9520977	9525371	9525658
269	"LOC725088"	"LOC725088"	chrNC_037652.1	-	9493596	9494112	9492982	9493146	9495017	9495392
270	"LOC725088"	"LOC725088"	chrNC_037652.1	-	9495799	9496095	9495017	9495392	9496684	9496925
271	"LOC725088"	"LOC725088"	chrNC_037652.1	-	9500808	9501070	9496684	9496925	9506381	9506551
272	"LOC725088"	"LOC725088"	chrNC_037652.1	-	9505140	9505309	9500808	9501070	9506381	9506551
273	"LOC725088"	"LOC725088"	chrNC_037652.1	-	9507376	9507589	9506381	9506551	9508191	9508407
274	"LOC725088"	"LOC725088"	chrNC_037652.1	-	9507376	9507589	9506381	9506551	9508207	9508323
275	"LOC100576958"	"LOC100576958"	chrNC_037652.1	-	9482096	9482390	9481380	9481541	9482591	9483013
276	"LOC100576958"	"LOC100576958"	chrNC_037652.1	-	9485462	9485625	9484941	9485358	9485715	9485971
277	"LOC100576958"	"LOC100576958"	chrNC_037652.1	-	9486157	9486314	9485715	9485971	9487056	9487294
278	"LOC552312"	"LOC552312"	chrNC_037652.1	+	9473597	9473823	9473082	9473344	9473977	9474143
279	"LOC552312"	"LOC552312"	chrNC_037652.1	+	9474495	9474661	9473977	9474143	9475159	9475325
280	"LOC552312"	"LOC552312"	chrNC_037652.1	+	9474734	9474955	9474495	9474661	9475159	9475325
281	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9440506	9440596	9439875	9440078	9441346	9441474
282	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9440506	9440596	9439875	9440078	9441624	9441749
283	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9441346	9441474	9439875	9440078	9441624	9441749
284	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9441346	9441474	9440506	9440596	9441624	9441749
285	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9441624	9441749	9440506	9440596	9442776	9442937
286	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9441904	9442021	9441624	9441749	9442776	9442937
287	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9442776	9442937	9440506	9440596	9443539	9443577
288	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9443098	9443213	9442776	9442937	9443539	9443577
289	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9444405	9444565	9443539	9443577	9445198	9445358
290	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9444405	9444565	9443539	9443577	9446609	9446763
291	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9445198	9445358	9443539	9443577	9446609	9446763
292	"LOC552081"	"LOC552081"	chrNC_037652.1	-	9445198	9445358	9444405	9444565	9446609	9446763
293	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9435660	9435877	9434992	9435238	9437265	9437376
294	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9435660	9435877	9434992	9435238	9437931	9437998
295	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9436184	9436273	9435660	9435877	9437265	9437376
296	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9436184	9436273	9435660	9435877	9437931	9437998
297	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9437265	9437376	9434992	9435238	9437931	9437998
298	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9437265	9437376	9435660	9435877	9437931	9437998
299	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9437265	9437376	9435660	9435877	9438133	9438326
300	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9437265	9437376	9436184	9436273	9437931	9437998
301	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9437931	9437998	9435660	9435877	9438133	9438326
302	"LOC413697"	"LOC413697"	chrNC_037652.1	-	9437931	9437998	9437265	9437376	9438133	9438326
303	"LOC411646"	"LOC411646"	chrNC_037652.1	+	9378266	9378460	9372778	9373011	9381225	9381275
304	"LOC411646"	"LOC411646"	chrNC_037652.1	+	9381636	9381749	9381225	9381275	9385274	9385449
305	"LOC411646"	"LOC411646"	chrNC_037652.1	+	9385274	9385449	9381636	9381749	9386177	9387719
306	"LOC411646"	"LOC411646"	chrNC_037652.1	+	9392509	9392665	9391340	9391538	9393428	9393905
307	"LOC411410"	"LOC411410"	chrNC_037652.1	-	9348396	9348507	9347381	9347554	9348784	9349114
308	"LOC411410"	"LOC411410"	chrNC_037652.1	-	9352321	9352468	9351894	9352010	9353485	9353632
309	"LOC411410"	"LOC411410"	chrNC_037652.1	-	9353485	9353632	9352321	9352468	9355691	9355814
310	"LOC412830"	"LOC412830"	chrNC_037652.1	+	9309070	9309153	9308079	9308309	9309240	9309396
311	"LOC412830"	"LOC412830"	chrNC_037652.1	+	9309973	9310160	9309736	9309902	9310253	9310540
312	"LOC409550"	"LOC409550"	chrNC_037652.1	-	9298929	9298975	9296544	9298261	9299048	9299331
313	"LOC724551"	"LOC724551"	chrNC_037652.1	-	9291974	9292171	9291555	9291786	9292303	9292384
314	"LOC724551"	"LOC724551"	chrNC_037652.1	-	9292481	9292638	9292303	9292384	9292873	9293062
315	"LOC724551"	"LOC724551"	chrNC_037652.1	-	9292481	9292638	9292303	9292384	9293364	9293644
316	"LOC724551"	"LOC724551"	chrNC_037652.1	-	9292873	9293062	9292303	9292384	9293364	9293644
317	"LOC724551"	"LOC724551"	chrNC_037652.1	-	9292873	9293062	9292481	9292638	9293364	9293644
318	"LOC550735"	"LOC550735"	chrNC_037652.1	-	9281832	9281987	9281239	9281530	9282356	9282634
319	"LOC550735"	"LOC550735"	chrNC_037652.1	-	9288032	9288134	9285586	9285888	9288896	9288912
320	"LOC552201"	"LOC552201"	chrNC_037652.1	-	9094588	9094645	9093071	9093363	9096139	9096246
321	"LOC552201"	"LOC552201"	chrNC_037652.1	-	9096848	9096956	9096139	9096246	9097042	9097216
322	"LOC552201"	"LOC552201"	chrNC_037652.1	-	9098312	9098479	9097707	9097902	9099307	9099749
323	"LOC552201"	"LOC552201"	chrNC_037652.1	-	9098702	9098785	9098312	9098479	9099307	9099749
324	"LOC552201"	"LOC552201"	chrNC_037652.1	-	9099307	9099749	9098312	9098479	9107162	9107368
325	"LOC409377"	"LOC409377"	chrNC_037652.1	+	9088533	9088695	9088110	9088419	9089348	9089503
326	"LOC412230"	"LOC412230"	chrNC_037652.1	-	9062515	9062673	9061661	9062430	9062853	9067890
327	"LOC412230"	"LOC412230"	chrNC_037652.1	-	9074186	9074397	9073584	9073812	9074471	9074834
328	"LOC413078"	"LOC413078"	chrNC_037652.1	+	9032523	9032669	9032152	9032171	9034541	9034776
329	"LOC413078"	"LOC413078"	chrNC_037652.1	+	9032523	9032669	9032339	9032464	9034541	9034776
330	"LOC413078"	"LOC413078"	chrNC_037652.1	+	9032552	9032669	9032131	9032485	9034541	9034776
331	"LOC413078"	"LOC413078"	chrNC_037652.1	+	9032552	9032669	9032316	9032464	9034541	9034776
332	"LOC413078"	"LOC413078"	chrNC_037652.1	+	9032562	9032669	9032344	9032485	9034541	9034776
333	"GstD1"	"GstD1"	chrNC_037652.1	+	9014910	9014969	9014697	9014846	9015032	9015174
334	"GstD1"	"GstD1"	chrNC_037652.1	+	9015700	9015865	9015032	9015174	9016408	9016675
335	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8968785	8968958	8966421	8967278	8970695	8970805
336	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8970695	8970805	8968785	8968958	8971877	8972058
337	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8971877	8972058	8970695	8970805	8979619	8979819
338	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8979619	8979819	8970695	8970805	8984363	8984437
339	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8979619	8979819	8971877	8972058	8980641	8980844
340	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8979619	8979819	8971877	8972058	8982830	8982987
341	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8980641	8980844	8971877	8972058	8982830	8982987
342	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8980641	8980844	8979619	8979819	8982830	8982987
343	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8980641	8980844	8979619	8979819	8984363	8984437
344	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8982830	8982987	8971877	8972058	9000703	9001277
345	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8982830	8982987	8979619	8979819	8983505	8983574
346	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8982830	8982987	8979619	8979819	8984363	8984437
347	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8982830	8982987	8980641	8980844	8984363	8984437
348	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8983505	8983574	8979619	8979819	8984363	8984437
349	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8983505	8983574	8982830	8982987	8984363	8984437
350	"LOC410577"	"LOC410577"	chrNC_037652.1	-	8984363	8984437	8982830	8982987	9000703	9001277
351	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8848164	8848333	8845224	8847301	8849939	8850218
352	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8849939	8850218	8842670	8847301	8853585	8853779
353	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8853167	8853372	8849939	8850218	8853585	8853779
354	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8853585	8853779	8849939	8850218	8855277	8855458
355	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8853585	8853779	8849939	8850218	8856731	8856969
356	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8855277	8855458	8849939	8850218	8856731	8856969
357	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8855277	8855458	8853585	8853779	8856731	8856969
358	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8855277	8855458	8853585	8853779	8858040	8858379
359	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8855277	8855458	8853585	8853779	8862759	8862912
360	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8855277	8855458	8853585	8853779	8865649	8868948
361	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8856731	8856969	8853585	8853779	8858040	8858379
362	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8856731	8856969	8853585	8853779	8862759	8862912
363	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8856731	8856969	8853585	8853779	8865649	8868948
364	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8856731	8856969	8855277	8855458	8858040	8858379
365	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8856731	8856969	8855277	8855458	8862759	8862912
366	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8856731	8856969	8855277	8855458	8865649	8868948
367	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8858040	8858379	8853585	8853779	8862759	8862912
368	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8858040	8858379	8853585	8853779	8865649	8868948
369	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8858040	8858379	8855277	8855458	8862759	8862912
370	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8858040	8858379	8855277	8855458	8865649	8868948
371	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8858040	8858379	8856731	8856969	8862759	8862912
372	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8858040	8858379	8856731	8856969	8865649	8868948
373	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8862759	8862912	8853585	8853779	8865649	8868948
374	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8862759	8862912	8855277	8855458	8865649	8868948
375	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8862759	8862912	8856731	8856969	8865649	8868948
376	"LOC410578"	"LOC410578"	chrNC_037652.1	+	8862759	8862912	8858040	8858379	8865649	8868948
377	"LOC100379261"	"LOC100379261"	chrNC_037652.1	-	8835728	8835944	8833829	8835429	8836121	8836919
378	"LOC551328"	"LOC551328"	chrNC_037652.1	+	8831818	8832042	8830228	8830388	8832109	8832252
379	"LOC551328"	"LOC551328"	chrNC_037652.1	+	8831878	8832042	8830229	8830388	8832109	8832252
380	"LOC551328"	"LOC551328"	chrNC_037652.1	+	8833548	8833646	8833228	8833365	8837721	8837920
381	"LOC551328"	"LOC551328"	chrNC_037652.1	+	8837721	8837920	8833548	8833646	8838008	8838204
382	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8380549	8380797	8372775	8375909	8408811	8409002
383	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8384235	8384443	8380549	8380797	8408811	8409002
384	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8408811	8409002	8384235	8384443	8418128	8418315
385	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8577481	8577541	8569050	8569262	8579406	8579563
386	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8577481	8577541	8569050	8569262	8629864	8630082
387	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8579406	8579563	8569050	8569262	8629864	8630082
388	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8579406	8579563	8577481	8577541	8629864	8630082
389	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8579406	8579563	8577481	8577541	8685268	8685449
390	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8629864	8630082	8577481	8577541	8685268	8685449
391	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8629864	8630082	8579406	8579563	8685268	8685449
392	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8629864	8630082	8579406	8579563	8715133	8715200
393	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8685268	8685449	8579406	8579563	8715133	8715200
394	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8685268	8685449	8629864	8630082	8715133	8715200
395	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8715133	8715200	8685268	8685449	8759414	8761510
396	"LOC726948"	"LOC726948"	chrNC_037652.1	-	8718630	8718866	8715133	8715200	8759414	8761510
397	"LOC412796"	"LOC412796"	chrNC_037652.1	-	8207023	8207211	8206484	8206917	8207365	8207585
398	"LOC412796"	"LOC412796"	chrNC_037652.1	-	8208331	8208381	8208013	8208255	8208783	8208871
399	"LOC412796"	"LOC412796"	chrNC_037652.1	-	8208331	8208405	8208013	8208255	8208783	8208871
400	"LOC412796"	"LOC412796"	chrNC_037652.1	-	8208331	8208513	8208013	8208255	8208783	8208871
401	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8091748	8091978	8088730	8091070	8093502	8093733
402	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8097069	8097186	8096539	8096938	8097972	8098104
403	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8097069	8097186	8096539	8096938	8098343	8098553
404	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8097972	8098104	8096539	8096938	8098343	8098553
405	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8097972	8098104	8097069	8097186	8098343	8098553
406	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8098343	8098553	8096539	8096938	8098985	8099159
407	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8102395	8102683	8101912	8102230	8105083	8105278
408	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8105624	8105843	8105083	8105278	8106399	8106549
409	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8106399	8106549	8105083	8105278	8116336	8116600
410	"LOC412795"	"LOC412795"	chrNC_037652.1	-	8116336	8116600	8106399	8106549	8122416	8122539
411	"LOC100577912"	"LOC100577912"	chrNC_037652.1	+	8175451	8175575	8088263	8088469	8177361	8177605
412	"LOC100577912"	"LOC100577912"	chrNC_037652.1	+	8175451	8175829	8088263	8088469	8177361	8177605
413	"LOC100577912"	"LOC100577912"	chrNC_037652.1	+	8176537	8176774	8175451	8175575	8177361	8177605
414	"LOC100577912"	"LOC100577912"	chrNC_037652.1	+	8176537	8176774	8175451	8175829	8177361	8177605
415	"LOC100577912"	"LOC100577912"	chrNC_037652.1	+	8177361	8177605	8176537	8176774	8177853	8178048
416	"LOC100577551"	"LOC100577551"	chrNC_037652.1	+	8045233	8045463	8044891	8045031	8045579	8047011
417	"LOC100577551"	"LOC100577551"	chrNC_037652.1	+	8045233	8045463	8044891	8045031	8045582	8047011
418	"LOC409611"	"LOC409611"	chrNC_037652.1	-	7921678	7921873	7915258	7915557	7923454	7923715
419	"LOC102656397"	"LOC102656397"	chrNC_037652.1	-	7890632	7890754	7889813	7890000	7893345	7893487
420	"LOC102656397"	"LOC102656397"	chrNC_037652.1	-	7893052	7893140	7890632	7890754	7893345	7893487
421	"LOC412789"	"LOC412789"	chrNC_037652.1	+	7885582	7885937	7885036	7885253	7886162	7886329
422	"LOC412789"	"LOC412789"	chrNC_037652.1	+	7886162	7886329	7884905	7885253	7886408	7886568
423	"LOC409610"	"LOC409610"	chrNC_037652.1	+	7882202	7882393	7881474	7881650	7882601	7883295
424	"LOC409610"	"LOC409610"	chrNC_037652.1	+	7882601	7883295	7881474	7881650	7883388	7883747
425	"LOC409609"	"LOC409609"	chrNC_037652.1	+	7880132	7880507	7879942	7880054	7880599	7880885
426	"LOC100577209"	"LOC100577209"	chrNC_037652.1	-	7874672	7875368	7873560	7874456	7875460	7875620
427	"LOC100577209"	"LOC100577209"	chrNC_037652.1	-	7875460	7875620	7873560	7874456	7875695	7875837
428	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7855381	7855419	7854612	7855038	7855700	7855844
429	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7855700	7855829	7854612	7855038	7856939	7857007
430	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7855700	7855829	7854612	7855038	7860746	7860818
431	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7855700	7855844	7854612	7855038	7856939	7857007
432	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7855700	7855844	7854612	7855038	7860746	7860818
433	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7856939	7857007	7854612	7855038	7860746	7860818
434	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7856939	7857007	7855700	7855829	7860746	7860818
435	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7856939	7857007	7855700	7855844	7860746	7860818
436	"LOC409713"	"LOC409713"	chrNC_037652.1	-	7861723	7861837	7861500	7861593	7863349	7863467
437	"LOC726548"	"LOC726548"	chrNC_037652.1	-	7822760	7822970	7822136	7822413	7823232	7823425
438	"LOC726548"	"LOC726548"	chrNC_037652.1	-	7826245	7826878	7824132	7824243	7827282	7827891
439	"LOC408517"	"LOC408517"	chrNC_037652.1	-	7772603	7772910	7772283	7772438	7774331	7777051
440	"LOC408517"	"LOC408517"	chrNC_037652.1	-	7772603	7772910	7772283	7772438	7774833	7777053
441	"LOC408517"	"LOC408517"	chrNC_037652.1	-	7772603	7772910	7772283	7772438	7778798	7779472
442	"LOC408517"	"LOC408517"	chrNC_037652.1	-	7772956	7774207	7772283	7772438	7774331	7774545
443	"LOC100576432"	"LOC100576432"	chrNC_037652.1	+	7757019	7757229	7756679	7756905	7757291	7757477
444	"LOC100576432"	"LOC100576432"	chrNC_037652.1	+	7757291	7757477	7756680	7756905	7757596	7757770
445	"LOC100576432"	"LOC100576432"	chrNC_037652.1	+	7757596	7757770	7757291	7757477	7757853	7757978
446	"LOC726353"	"LOC726353"	chrNC_037652.1	+	7750341	7750503	7750042	7750265	7750586	7750741
447	"LOC113218519"	"LOC113218519"	chrNC_037652.1	-	7738808	7738970	7738518	7738731	7739041	7739272
448	"LOC410589"	"LOC410589"	chrNC_037652.1	+	7706106	7706251	7697591	7697952	7709442	7709539
449	"LOC410589"	"LOC410589"	chrNC_037652.1	+	7712406	7712614	7709442	7709539	7712721	7712927
450	"LOC410589"	"LOC410589"	chrNC_037652.1	+	7713461	7713490	7713177	7713377	7713615	7714101
451	"LOC726126"	"LOC726126"	chrNC_037652.1	-	7691833	7691928	7691519	7691772	7691999	7692150
452	"LOC726126"	"LOC726126"	chrNC_037652.1	-	7691999	7692150	7691519	7691772	7692510	7693016
453	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7671094	7671303	7669570	7670458	7675315	7675711
454	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7671094	7671303	7669570	7670458	7676069	7676184
455	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7671094	7671303	7669570	7670458	7676461	7676796
456	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7675315	7675711	7669570	7670458	7676069	7676184
457	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7675315	7675711	7669570	7670458	7676461	7676796
458	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7675315	7675711	7671094	7671303	7676069	7676184
459	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7675315	7675711	7671094	7671303	7676461	7676796
460	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7675315	7675711	7671495	7671685	7676069	7676184
461	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7675315	7675711	7671495	7671685	7676461	7676796
462	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7675315	7675711	7672869	7673828	7676069	7676184
463	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7675315	7675711	7672869	7673828	7676461	7676796
464	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7676069	7676184	7669570	7670458	7676461	7676796
465	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7676069	7676184	7671094	7671303	7676461	7676796
466	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7676069	7676184	7671495	7671685	7676461	7676796
467	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7676069	7676184	7672869	7673828	7676461	7676796
468	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7676069	7676184	7675315	7675711	7676461	7676796
469	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7680273	7680355	7678081	7678220	7680616	7680752
470	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7680616	7680752	7678081	7678220	7682152	7682233
471	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7682152	7682233	7680616	7680752	7682415	7682493
472	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7683237	7683484	7682641	7682746	7683842	7684001
473	"LOC726069"	"LOC726069"	chrNC_037652.1	+	7683842	7684001	7682641	7682746	7686817	7686894
474	"LOC551799"	"LOC551799"	chrNC_037653.1	+	4621344	4621376	4611519	4611778	4623135	4623218
475	"LOC551799"	"LOC551799"	chrNC_037653.1	+	4623135	4623218	4621344	4621376	4623967	4624337
476	"LOC551799"	"LOC551799"	chrNC_037653.1	+	4628799	4631315	4626430	4626556	4633020	4633560
477	"LOC551799"	"LOC551799"	chrNC_037653.1	+	4628799	4631594	4626430	4626556	4633020	4633560
478	"LOC410585"	"LOC410585"	chrNC_037652.1	+	7653100	7653242	7652878	7652952	7653350	7653589
479	"LOC410585"	"LOC410585"	chrNC_037652.1	+	7653350	7653589	7652878	7652952	7654473	7654662
480	"LOC410585"	"LOC410585"	chrNC_037652.1	+	7653982	7654006	7653350	7653589	7654473	7654662
481	"LOC409501"	"LOC409501"	chrNC_037652.1	-	7607794	7607914	7607609	7607723	7608270	7608492
482	"LOC552708"	"LOC552708"	chrNC_037652.1	-	7589324	7589415	7589112	7589250	7589482	7589703
