ID	GeneID	geneSymbol	PValue	FDR	IncLevelDifference	PSI_1	PSI_2	Chr	Strand	exon_long	exon_short	exon_flanking
145	LOC413909	NA	6.12621064988e-12	5.3918635752364e-11	-0.521	0.197,0.437,0.442,0.13	0.943,0.903,0.729,0.975,0.563	chrNC_037651.1	+	9093424-9093827	9093441-9093827	9092179-9092280
146	LOC413909	NA	0.30392224441	0.481076686816532	0.012	0.082,0.169,0.198,0.185	0.166,0.196,0.119,0.156,0.096	chrNC_037651.1	+	9093424-9093827	9093441-9093827	9092532-9092661
147	LOC413909	NA	0.000591877235491	0.00182563046837521	-0.108	0.101,0.205,0.236,0.068	0.276,0.16,0.237,0.306,0.323	chrNC_037651.1	+	9093424-9093827	9093441-9093827	9092964-9093071
149	LOC551708	NA	0.100001787466	0.188690523556656	-0.016	0.954,0.984,0.976,0.989	1,1,0.961,1,1	chrNC_037651.1	+	9086829-9087065	9086832-9087065	9086399-9086726
150	LOC550799	NA	4.72471018975e-08	2.6596181109801e-07	0.025	0.948,0.967,0.939,0.942	0.909,0.926,0.928,0.93,0.926	chrNC_037651.1	+	9072802-9072905	9072808-9072905	9072645-9072719
151	LOC412301	NA	0.00175890111792	0.00494028151831584	0.012	1,0.999,0.974,0.991	0.994,0.976,0.982,0.981,0.961	chrNC_037651.1	+	9058812-9059051	9058918-9059051	9058643-9058741
152	LOC412301	NA	1	1	0.003	1,1,0.997,1	1,1,1,0.993,0.99	chrNC_037651.1	+	9058812-9059051	9058921-9059051	9058643-9058741
153	LOC412301	NA	0.513026269136	0.740094489698597	0.018	1,1,0.981,1	1,1,1,0.936,0.951	chrNC_037651.1	+	9058918-9059051	9058921-9059051	9058643-9058741
154	LOC412301	NA	0.286530674817	0.459113829383104	-0.011	0.837,0.786,0.849,0.778	0.855,0.821,0.837,0.787,0.817	chrNC_037651.1	+	9058918-9059051	9058921-9059051	9058812-9058839
155	LOC100576805	NA	8.50826803944e-06	3.66656144219567e-05	-0.025	0.982,0.959,0.927,0.935	0.965,0.976,0.989,0.96,0.99	chrNC_037651.1	-	8643075-8643199	8643075-8643175	8643284-8643426
156	LOC408467	NA	1	1	0.059	1,1,1,1	0.892,1,0.814,1,1	chrNC_037651.1	+	8321905-8322116	8321909-8322116	8314909-8316020
157	LOC408467	NA	1	1	0.035	1,1,1,1	1,1,0.827,1,1	chrNC_037651.1	+	8322347-8322867	8322354-8322867	8314909-8316020
158	LOC408467	NA	0.161845261365	0.283964867667682	-0.02	0.98,0.842,0.872,0.89	0.932,0.871,0.928,0.928,0.92	chrNC_037651.1	+	8322347-8322867	8322354-8322867	8321905-8322116
159	LOC100576195	NA	0	0	0.318	0.523,0.539,0.475,0.504	0.22,0.199,0.089,0.233,0.221	chrNC_037651.1	+	8118476-8118839	8118509-8118839	8118154-8118260
160	LOC100576236	NA	1	1	0.074	1,NA,1,1	1,0.718,1,1,0.911	chrNC_037651.1	+	8061212-8061388	8061215-8061388	8060974-8061120
161	LOC408463	NA	1.11022302463e-16	1.39526633141873e-15	0.363	0.979,0.741,1,0.967	0.56,0.564,0.488,0.52,0.661	chrNC_037651.1	+	8044985-8045251	8045005-8045251	8032761-8032890
162	LOC408463	NA	0.00250479263918	0.00676794971106436	0.152	0.876,0.605,1,0.88	0.706,0.782,0.593,0.592,0.767	chrNC_037651.1	+	8044985-8045251	8045005-8045251	8039713-8039849
163	LOC408463	NA	0.000134716259078	0.000471506906773	0.044	1,0.937,1,1	0.919,0.899,0.972,0.959,0.952	chrNC_037651.1	+	8044985-8045251	8045005-8045251	8042790-8042805
164	LOC408463	NA	3.36999206318e-09	2.21550329798354e-08	0.46	0.979,0.379,0.834,0.967	0.325,0.351,0.285,0.291,0.397	chrNC_037651.1	+	8044985-8045251	8045005-8045251	8043500-8044850
165	LOC726582	NA	1.45238706617e-08	8.75970949283781e-08	0.098	0.206,0.106,0.105,0.208	0.039,0.042,0.074,0.097,0.041	chrNC_037651.1	+	7875735-7875905	7875756-7875905	7875389-7875684
166	LOC551848	NA	0.86835782669	1	0.004	0.968,0.98,0.977,0.969	0.898,0.987,0.996,0.971,0.995	chrNC_037653.1	+	3080973-3081290	3080982-3081290	3080665-3080902
167	LOC410507	NA	0.000950808288047	0.0028077420702765	0.048	0.137,0.093,0.036,0.117	0.034,0.042,0.042,0.058,0.065	chrNC_037651.1	-	7663283-7663498	7663283-7663478	7663603-7663823
168	LOC100577030	NA	0.518137462867	0.745477861909816	-0.047	1,1,0.667,1	0.868,0.981,0.969,1,1	chrNC_037651.1	-	7454837-7457500	7454837-7456414	7458308-7458465
169	LOC100577030	NA	0.297585188849	0.472707337019399	0.036	0.876,0.77,0.877,0.866	0.827,0.809,0.799,0.825,0.794	chrNC_037651.1	-	7454837-7457500	7454837-7456414	7458617-7458778
171	LOC410498	NA	1	1	0.091	NA,NA,1,1	0.603,1,1,1,0.94	chrNC_037651.1	+	7316069-7316243	7316100-7316243	7309286-7309444
172	LOC410498	NA	1	1	0.014	1,1,1,1	0.935,1,1,1,0.994	chrNC_037651.1	+	7316093-7316243	7316100-7316243	7309286-7309444
173	LOC410498	NA	0.000134349959473	0.000470834747725092	0.113	1,0.855,1,1	0.873,1,0.769,0.662,0.95	chrNC_037651.1	+	7381066-7381305	7381069-7381305	7374930-7375054
174	LOC410498	NA	0.000202198400737	0.000684636690214754	0.118	1,1,1,1	1,0.861,0.887,0.662,1	chrNC_037651.1	+	7381066-7381305	7381069-7381305	7377473-7377613
175	LOC410498	NA	0.000577502197957	0.00178332678729122	-0.078	0.646,0.755,0.713,0.796	0.831,0.807,0.789,0.751,0.85	chrNC_037651.1	+	7381066-7381305	7381069-7381305	7378050-7378374
176	LOC410498	NA	0.000415997995026	0.00131311516654235	-0.154	0.335,0.361,0.246,0.335	0.523,0.346,0.412,0.531,0.554	chrNC_037651.1	+	7381066-7381305	7381069-7381305	7379137-7379214
178	LOC552532	NA	0.000119484069694	0.000422020857925736	0.088	0.909,0.922,0.922,0.905	0.857,0.801,0.884,0.674,0.916	chrNC_037651.1	+	6851357-6851594	6851366-6851594	6851028-6851268
179	LOC102654890	NA	0.0361400308433	0.0750697766116972	-0.04	0.216,0.226,0.045,0.124	0,0.232,0.732,0,0	chrNC_037651.1	+	6784614-6784747	6784629-6784747	6784443-6784555
181	LOC726922	NA	0	0	0.14	0.973,0.984,0.891,1	0.805,0.84,0.758,0.858,0.847	chrNC_037651.1	-	6661453-6661605	6661453-6661528	6661697-6661714
182	LOC412617	NA	6.06797156744e-07	3.03623318059683e-06	0.213	0.586,0.682,0.889,0.669	0.575,0.468,0.447,0.539,0.44	chrNC_037651.1	-	6643165-6643642	6643165-6643618	6643805-6643943
183	LOC409084	NA	1.63140442266e-08	9.77395731713375e-08	0.182	0.768,0.751,0.908,0.743	0.602,0.669,0.604,0.587,0.59	chrNC_037651.1	+	6618598-6618957	6618616-6618957	6616701-6616842
184	LOC409084	NA	0.00896358438959	0.0216827260704317	0.04	1,1,1,1	0.876,0.975,1,1,0.95	chrNC_037651.1	+	6618598-6618957	6618616-6618957	6617793-6617921
185	LOC409084	NA	0	0	0.524	0.831,0.696,0.633,0.82	0.126,0.246,0.246,0.287,0.201	chrNC_037651.1	+	6618598-6618957	6618616-6618957	6618458-6618532
186	LOC409894	NA	0	0	0.178	0.925,0.896,0.987,0.913	0.781,0.631,0.781,0.844,0.725	chrNC_037651.1	-	6535400-6535573	6535400-6535471	6535930-6536057
187	LOC409753	NA	9.46064800722e-07	4.62254446935053e-06	0.127	1,0.951,0.993,0.899	0.861,0.884,0.977,0.683,0.764	chrNC_037651.1	+	6513388-6513530	6513400-6513530	6512814-6513016
188	LOC409753	NA	0.875895467105	1	0.001	1,1,1,0.911	1,0.882,1,1,1	chrNC_037651.1	+	6513388-6513530	6513403-6513530	6512814-6513016
189	LOC409753	NA	1	1	-0.043	NA,1,1,0.567	1,0.495,1,1,1	chrNC_037651.1	+	6513400-6513530	6513403-6513530	6512814-6513016
190	LOC409753	NA	0.00463762517014	0.01191146692939	0.114	0.953,0.667,0.908,0.804	0.721,0.635,0.692,0.741,0.808	chrNC_037651.1	+	6513388-6513530	6513400-6513530	6512814-6513037
191	LOC409753	NA	1.34893677006e-07	7.18900819073396e-07	0.069	1,0.949,0.98,1	0.943,0.882,0.884,0.902,0.957	chrNC_037651.1	+	6513388-6513530	6513403-6513530	6512814-6513037
192	LOC409753	NA	0.00247394899592	0.00670472436005601	0.118	1,0.907,0.837,1	0.864,0.811,0.791,0.764,0.858	chrNC_037651.1	+	6513400-6513530	6513403-6513530	6512814-6513037
193	LOC409753	NA	4.61750082614e-10	3.42760638248085e-09	-0.082	0.037,0.012,0.066,0.073	0.114,0.121,0.127,0.136,0.145	chrNC_037651.1	+	6515460-6515683	6515484-6515683	6515075-6515236
195	LOC725318	NA	0.256269677963	0.419406826078756	-0.012	0.07,0.071,0.292,0.067	0.202,0.165,0.063,0.106,0.15	chrNC_037651.1	+	6426925-6430111	6426994-6430111	6426176-6426313
196	LOC551846	NA	0.208518924635	0.352136333977356	-0.011	0.933,0.905,0.949,0.916	0.902,0.953,0.949,0.939,0.94	chrNC_037651.1	-	5867682-5872265	5867682-5872259	5873943-5874276
197	LOC727652	NA	0.103355615679	0.193666347825699	0.011	0.93,0.962,0.932,0.958	0.94,1,0.815,1,0.92	chrNC_037651.1	+	5480284-5480415	5480287-5480415	5480071-5480209
198	LOC411972	NA	0	0	0.33	0.639,0.682,0.565,0.793	0.306,0.33,0.326,0.339,0.397	chrNC_037651.1	-	5396284-5396613	5396284-5396424	5396763-5396997
199	LOC725179	NA	0.133264335247	0.240213631646027	-0.041	0.757,0.878,0.779,0.892	0.847,0.816,0.887,0.854,0.936	chrNC_037651.1	+	5057930-5058151	5057972-5058151	5053560-5053708
200	LOC725179	NA	0	0	-0.23	0.255,0.323,0.273,0.283	0.554,0.519,0.456,0.509,0.531	chrNC_037651.1	+	5057930-5058151	5057972-5058151	5054041-5054088
201	LOC725179	NA	0.000210557180289	0.000711156876426098	-0.104	0.63,0.687,0.641,0.717	0.792,0.842,0.736,0.76,0.732	chrNC_037651.1	+	5057930-5058151	5057972-5058151	5056642-5056998
202	LOC408458	NA	0.339538327467	0.530001479385231	0.006	0.039,0.022,0.025,0.025	0.011,0.034,0.027,0.022,0.013	chrNC_037651.1	-	7529700-7529804	7529700-7529792	7529862-7530310
203	LOC412313	NA	0.00156919077345	0.00446310891564411	0.16	0.216,0.398,0.601,0.31	0.224,0.229,0.207,0.236,0.21	chrNC_037651.1	+	4960684-4961358	4960700-4961358	4960432-4960596
205	LOC725926	NA	2.72057452788e-07	1.40823608703674e-06	-0.105	0.513,0.49,0.459,0.576	0.616,0.618,0.611,0.63,0.595	chrNC_037651.1	-	4858653-4859902	4858653-4859884	4868593-4868685
206	LOC413582	NA	9.94840321233e-10	7.08459343763043e-09	-0.09	0.824,0.811,0.959,0.905	0.981,0.971,0.985,0.949,0.937	chrNC_037651.1	-	4848548-4848814	4848548-4848659	4851868-4851997
207	LOC102653655	NA	3.84868803494e-11	3.14173869196613e-10	-0.355	0.556,0.795,0.586,0.642	1,1,1,1,1	chrNC_037651.1	-	4668944-4669763	4668944-4669356	4672516-4672926
208	LOC100577542	NA	1	1	-0.012	1,1,0.952,1	NA,1,1,NA,1	chrNC_037651.1	+	3798721-3799034	3798976-3799034	3798331-3798414
209	LOC100577542	NA	0.585062442836	0.815076596696066	-0.062	0.811,0.901,0.523,0.429	1,0.652,0.84,0.15,1	chrNC_037651.1	+	3857293-3860087	3858344-3860087	3800089-3800255
211	LOC412927	NA	0.00144980873629	0.00414977034476227	0.113	0.196,0.066,0.277,0.028	0.038,0.029,0.037,0.014,0.026	chrNC_037651.1	+	3371269-3371370	3371287-3371370	3364830-3367473
213	LOC727272	NA	0.00228394595407	0.00625250452674482	0.068	0.28,0.209,0.268,0.234	0.115,0.249,0.154,0.204,0.179	chrNC_037651.1	-	2585065-2585555	2585065-2585540	2586427-2586622
214	LOC100577945	NA	1	1	-0.001	1,1,0.985,1	1,1,1,0.984,1	chrNC_037651.1	+	2095524-2097194	2096219-2097194	2085820-2086232
215	LOC552703	NA	0	0	0.173	0.323,0.156,0.221,0.244	0.041,0.082,0.065,0.033,0.095	chrNC_037651.1	-	1485370-1485685	1485370-1485670	1485936-1486104
216	LOC552703	NA	0.000162705500883	0.000561469046469816	0.194	0.534,0.61,0.553,0.631	0.6,0.429,0.278,0.341,0.291	chrNC_037651.1	-	1486188-1486362	1486188-1486296	1486454-1486586
217	LOC411779	NA	0.18594532486	0.319405128907642	0.013	1,0.952,0.982,0.959	0.969,0.974,0.943,0.932,0.984	chrNC_037651.1	-	1034632-1034905	1034632-1034776	1034968-1035117
218	LOC409199	NA	0.528676133181	0.755411375914893	-0.015	0.251,0.299,0.267,0.268	0.223,0.24,0.334,0.302,0.334	chrNC_037651.1	+	1033392-1033533	1033396-1033533	1033088-1033293
222	LOC100578220	NA	0.0359872295629	0.0748556537944232	0.068	1,1,1,0.593	0.96,1,1,0.504,0.689	chrNC_037650.1	-	11202905-11203035	11202905-11203005	11203882-11204062
223	LOC410078	NA	0.00188895375185	0.0052618072551533	0.018	0.948,0.978,0.961,0.942	0.931,0.92,0.926,0.956,0.965	chrNC_037650.1	-	11158348-11158461	11158348-11158458	11158637-11158793
224	LOC410078	NA	0.0241628855295	0.0525246312958238	0.051	0.873,0.968,1,0.779	0.886,0.864,0.924,0.77,0.825	chrNC_037650.1	-	11160850-11161330	11160850-11161053	11165438-11165860
226	LOC724962	NA	0.106009638739	0.197805520209778	-0.021	0.908,0.897,0.937,0.942	0.938,0.931,0.959,0.952,0.929	chrNC_037650.1	-	10475559-10475862	10475559-10475831	10477419-10477712
227	LOC724962	NA	0.674141408483	0.906684960538111	0.055	0.66,0.671,0.149,0.501	0.329,0.463,0.474,0.486,0.451	chrNC_037650.1	-	10484010-10484391	10484010-10484376	10485800-10486196
228	LOC725099	NA	9.34436766853e-08	5.0904196452355e-07	-0.126	0.902,0.793,0.981,0.77	0.995,0.968,0.994,0.99,0.992	chrNC_037650.1	-	10420904-10421024	10420904-10420995	10421534-10421737
229	LOC411396	NA	0.353424472618	0.548147219800731	-0.066	0.479,0.476,0.378,0.787	0.569,0.628,0.631,0.556,0.594	chrNC_037650.1	-	7324553-7324698	7324553-7324695	7325014-7325217
230	LOC411396	NA	0.106077053584	0.197805520209778	-0.091	0.613,0.554,0.496,0.836	0.681,0.762,0.681,0.708,0.746	chrNC_037650.1	-	7324553-7324708	7324553-7324695	7325014-7325217
231	LOC411396	NA	0.0581074702075	0.115276346916788	-0.082	0.872,0.782,0.711,0.775	0.827,0.9,0.745,0.9,0.964	chrNC_037650.1	-	7324553-7324708	7324553-7324698	7325014-7325217
232	LOC411396	NA	0.849849900182	1	-0.006	0.338,0.317,0.279,0.327	0.34,0.302,0.332,0.324,0.308	chrNC_037650.1	-	7324198-7324698	7324198-7324695	7325224-7325420
233	LOC411396	NA	1.01030295241e-14	1.13743274058826e-13	-0.062	0.079,0.076,0.094,0.084	0.148,0.15,0.138,0.143,0.149	chrNC_037650.1	-	7324553-7324708	7324553-7324695	7325224-7325420
234	LOC411396	NA	2.22044604925e-16	2.75213083718968e-15	-0.104	0.116,0.134,0.183,0.141	0.238,0.272,0.222,0.242,0.265	chrNC_037650.1	-	7324553-7324708	7324553-7324698	7325224-7325420
235	LOC409050	NA	0	0	0.153	0.928,0.901,0.996,0.905	0.784,0.814,0.704,0.773,0.824	chrNC_037650.1	+	7314531-7316271	7316203-7316271	7313002-7313250
236	EphR	NA	0.00309686262475	0.0082117005025265	-0.121	0.581,0.402,0.362,0.43	0.59,0.625,0.538,0.555,0.518	chrNC_037651.1	+	9927095-9927165	9927098-9927165	9926878-9926989
237	EphR	NA	0.00233204942287	0.00637773030424569	-0.058	0.88,0.889,0.891,0.862	0.924,0.962,0.919,0.949,0.938	chrNC_037651.1	+	9929810-9929986	9929837-9929986	9927095-9927165
238	EphR	NA	0.000160755891461	0.000555450663334555	0.036	1,1,0.969,0.977	1,0.95,0.973,0.952,0.876	chrNC_037651.1	+	9929810-9929986	9929837-9929986	9927820-9927837
239	EphR	NA	0.369043634201	0.569080060199451	-0.014	0.917,0.828,1,1	0.983,0.948,0.988,0.941,0.889	chrNC_037651.1	+	9929810-9929986	9929837-9929986	9928495-9928560
240	LOC100577222	NA	0.982584967765	1	0.21	0.476,0,0.377,1	0.291,0.195,0.305,0.367,0.108	chrNC_037650.1	-	6697465-6697595	6697465-6697580	6716511-6716984
241	LOC100578263	NA	1	1	-0.01	0.383,0.405,0.24,0.583	0,0,1,0.651,NA	chrNC_037650.1	-	6367926-6368015	6367926-6368004	6368101-6368186
242	LOC726547	NA	0.0231909421382	0.0506973508555149	-0.261	0,0.733,0.752,0.521	0.818,0.662,0.773,0.794,0.764	chrNC_037650.1	-	6223837-6224260	6223837-6224257	6241646-6242864
243	LOC726547	NA	0.0227917245697	0.0501084131711386	0.16	1,1,0.938,0.746	0.495,0.746,0.823,0.943,0.797	chrNC_037650.1	-	6223837-6224260	6223837-6224257	6242044-6242860
244	LOC726547	NA	0.00413184962797	0.0107555469121146	-0.352	0.662,0.227,0.595,0.495	1,1,0.797,0.662,0.774	chrNC_037650.1	-	6223837-6224260	6223837-6224257	6242310-6242857
245	LOC726547	NA	0.457293029257	0.674825649946703	-0.007	0,0.746,0.746,0.844	0.37,0.746,0.831,0.627,0.38	chrNC_037650.1	-	6223837-6224260	6223837-6224257	6242632-6242848
246	LOC726547	NA	0.949982679596	1	0.005	0.62,1,0.94,1	0.797,1,1,0.92,0.71	chrNC_037650.1	-	6223837-6224260	6223837-6224257	6242687-6242846
248	LOC102654084	NA	1.49831691498e-08	9.01659755963466e-08	0.051	1,0.981,1,1	0.979,0.979,0.931,0.918,0.914	chrNC_037652.1	-	8084009-8084221	8084009-8084103	8086372-8086458
250	LOC408427	NA	0.730806254035	0.963708393559087	0.003	0.824,0.764,0.832,0.833	0.808,0.698,0.801,0.814,0.932	chrNC_037650.1	-	5975018-5975065	5975018-5975062	5976317-5976748
251	LOC408427	NA	0.000837186463241	0.00249953350682562	0.133	0.5,0.506,0.446,0.384	0.396,0.266,0.291,0.409,0.27	chrNC_037650.1	-	5975659-5975811	5975659-5975781	5976317-5976748
253	LOC408427	NA	0.000383023750041	0.00122187741748617	0.082	1,1,1,0.952	1,0.939,1,0.986,0.607	chrNC_037650.1	-	5975659-5975811	5975659-5975781	5979946-5980038
254	LOC408427	NA	2.58450023605e-08	1.51811296474067e-07	0.138	0.283,0.28,0.291,0.415	0.144,0.162,0.182,0.262,0.146	chrNC_037650.1	-	5979946-5982062	5979946-5980038	5984680-5985059
255	LOC113219199	NA	2.28909671383e-05	9.17676457087338e-05	0.082	0.818,1,0.895,1	0.905,0.854,0.824,0.804,0.842	chrNC_037650.1	-	5954537-5954828	5954537-5954811	5954910-5955043
258	LOC410448	NA	0.00496663945782	0.0126961776868776	0.009	0.038,0.034,0.028,0.035	0.03,0.035,0.023,0.009,0.026	chrNC_037650.1	+	5746225-5747370	5746251-5747370	5745979-5746157
259	LOC724423	NA	0.0231593162383	0.0506973508555149	0.035	1,0.874,0.885,0.884	0.647,1,0.734,1,1	chrNC_037653.1	-	6393339-6393520	6393339-6393466	6393612-6393813
260	Foxp	NA	0.0187426387615	0.0420619683833663	0.087	0.525,0.514,0.498,0.638	0.405,0.393,0.469,0.509,0.509	chrNC_037650.1	-	5298621-5298733	5298621-5298724	5298899-5298974
261	Foxp	NA	0.0147458890165	0.0338229135166239	-0.053	0.211,0.067,0.106,0.161	0.229,0.138,0.232,0.142,0.203	chrNC_037650.1	-	5312951-5313125	5312951-5313107	5313335-5313439
262	LOC410442	NA	1	1	0.099	NA,1,1,0.855	1,0.739,0.907,0.919,0.696	chrNC_037650.1	+	5263383-5263626	5263386-5263626	5195600-5195953
263	LOC410442	NA	0.292309348388	0.466796607177527	0.036	1,1,0.891,1	0.962,0.869,1,1,0.852	chrNC_037650.1	+	5263383-5263626	5263386-5263626	5246768-5246869
264	LOC410439	NA	0.00586318221718	0.0148059050007667	0.036	0.145,0.159,0.135,0.102	0.103,0.168,0.072,0.08,0.072	chrNC_037650.1	+	5146983-5147143	5146995-5147143	5146267-5146417
265	LOC102655361	NA	0.379460967982	0.580579578418666	0.126	0,1,0.688,1	0.345,0.387,1,1,0	chrNC_037650.1	+	4935874-4936211	4935961-4936211	4934690-4934866
266	LOC100577712	NA	0	0	0.374	0.865,0.865,0.842,0.919	0.476,0.61,0.589,0.402,0.416	chrNC_037643.1	-	6623329-6623541	6623329-6623514	6623619-6623812
267	LOC725788	NA	0	0	-0.222	0.869,0.83,0.556,0.84	0.98,1,1,1,1	chrNC_037653.1	-	3053630-3053930	3053630-3053814	3054052-3054282
268	LOC408434	NA	2.23539679101e-06	1.0347012808657e-05	-0.103	0.9,0.9,0.773,0.845	0.922,1,1,0.864,1	chrNC_037650.1	-	6859563-6859683	6859563-6859680	6859816-6859979
270	LOC409448	NA	0.0277673231311	0.0593101241899069	-0.085	0.647,0.783,0.862,0.918	0.988,0.89,0.918,0.698,0.943	chrNC_037643.1	-	5322657-5322833	5322657-5322758	5323560-5323761
271	LOC725570	NA	0.0696826808269	0.135944118118616	0.011	0.937,0.951,0.933,0.955	0.934,0.933,0.941,0.916,0.94	chrNC_037643.1	+	5163031-5163132	5163104-5163132	5162766-5162844
272	LOC552046	NA	0	0	-0.063	0.937,0.88,0.893,0.898	0.971,0.967,0.96,0.961,0.967	chrNC_037643.1	-	5152321-5152887	5152321-5152776	5153278-5153619
273	LOC409786	NA	0.0487739494559	0.0982753254510379	-0.016	0.066,0.08,0.059,0.08	0.102,0.076,0.092,0.087,0.077	chrNC_037643.1	-	4248275-4248545	4248275-4248542	4249829-4249971
274	LOC726273	NA	1.94405977252e-05	7.95886288689249e-05	0.095	0.723,0.709,0.874,0.758	0.705,0.637,0.629,0.685,0.697	chrNC_037647.1	+	10694776-10694977	10694881-10694977	10694476-10694540
275	LOC100577651	NA	0.000376663606259	0.00120300835001397	0.067	0.971,0.982,0.895,0.99	0.812,0.981,0.925,0.905,0.84	chrNC_037648.1	+	385593-386256	385950-386256	385343-385509
276	LOC726655	NA	0.256812279414	0.420040423109339	-0.04	0.349,0.345,0.416,0.357	0.38,0.42,0.349,0.458,0.426	chrNC_037643.1	-	2472998-2474005	2472998-2474002	2475028-2475196
277	LOC726655	NA	1	1	0.081	1,NA,1,1	1,1,1,1,0.595	chrNC_037643.1	-	2472998-2474005	2472998-2474002	2488043-2488170
278	LOC413447	NA	2.66786592817e-12	2.4271292046853e-11	0.068	0.936,0.967,0.919,0.973	0.838,0.884,0.931,0.868,0.884	chrNC_037643.1	-	2386278-2386498	2386278-2386405	2386575-2386828
279	LOC413447	NA	5.69610992951e-06	2.5066594510645e-05	-0.109	0.894,0.919,0.72,0.784	1,1,0.959,0.966,0.766	chrNC_037643.1	-	2387129-2387275	2387129-2387272	2387356-2387616
280	Abscam	NA	0.412143194537	0.621781636872682	0.026	0.866,0.79,0.78,0.776	0.819,0.809,0.715,0.803,0.737	chrNC_037643.1	+	1630246-1630389	1630261-1630389	1629568-1629961
281	Abscam	NA	0.111172806371	0.205886855938617	-0.041	0.896,0.922,0.817,0.869	0.906,0.888,0.936,0.93,0.927	chrNC_037643.1	+	1631896-1632107	1631898-1632107	1630970-1631122
282	Abscam	NA	0.181450381355	0.312877428475565	0.028	1,0.93,0.874,0.96	0.921,0.924,0.919,0.913,0.889	chrNC_037643.1	+	1631896-1632107	1631898-1632107	1630970-1631155
283	Abscam	NA	0	0	-0.481	0.359,0.332,0.567,0.415	0.926,0.867,0.907,0.882,0.915	chrNC_037643.1	+	1635558-1640226	1635573-1640226	1634453-1634555
285	LOC550701	NA	1	1	0	0.973,0.994,1,0.986	0.988,1,0.983,0.99,0.982	chrNC_037648.1	-	551519-551827	551519-551754	552793-552847
286	LOC409729	NA	0.826732640975	1	-0.007	1,0.98,1,0.985	1,0.989,1,1,1	chrNC_037642.1	-	13714657-13715460	13714657-13714903	13715961-13716548
287	LOC409729	NA	1	1	-0.004	0.99,1,0.994,0.986	1,0.992,0.993,1,1	chrNC_037642.1	-	13714657-13715460	13714657-13714903	13716042-13716548
288	LOC409729	NA	1.64272051517e-09	1.12370400809857e-08	-0.115	0.755,0.767,0.691,0.859	0.837,0.927,0.88,0.869,0.9	chrNC_037642.1	-	13714657-13715460	13714657-13714903	13716351-13716548
289	LOC409729	NA	0.82623557534	1	-0.006	1,0.97,0.993,0.998	0.983,1,1,0.997,1	chrNC_037642.1	-	13714657-13715460	13714657-13714903	13722850-13723164
290	LOC409729	NA	0.820288524034	1	-0.005	1,0.975,0.995,0.998	0.987,1,1,0.998,1	chrNC_037642.1	-	13714657-13716548	13714657-13714903	13722850-13723164
291	LOC409729	NA	0.767614344436	1	0	1,0.97,0.981,0.996	1,1,1,0.95,0.986	chrNC_037642.1	-	13714657-13716548	13714657-13715460	13722850-13723164
292	LOC552842	NA	0.76599535465	1	0.006	0.987,0.964,0.966,0.974	0.928,0.998,0.977,0.961,0.968	chrNC_037642.1	+	13685115-13685334	13685149-13685334	13684863-13685019
293	LOC552842	NA	0.150693538388	0.268175018662747	0.01	1,0.979,0.927,0.972	0.952,0.935,0.936,0.983,0.994	chrNC_037642.1	+	13685115-13685334	13685149-13685334	13684863-13685041
294	LOC413551	NA	0.000417738225327	0.0013155345977081	0.06	0.717,0.719,0.756,0.682	0.671,0.646,0.679,0.655,0.642	chrNC_037638.1	+	25249375-25249695	25249521-25249695	25249009-25249274
295	LOC408591	NA	3.53237217254e-10	2.65124155838974e-09	-0.12	0.648,0.599,0.576,0.633	0.716,0.7,0.772,0.73,0.754	chrNC_037638.1	-	11302751-11302926	11302751-11302917	11303164-11303208
296	LOC408591	NA	1.11022302463e-16	1.39526633141873e-15	-0.151	0.69,0.62,0.707,0.634	0.825,0.884,0.761,0.782,0.818	chrNC_037638.1	-	11302313-11302926	11302313-11302917	11303284-11303440
298	LOC411406	NA	0.615492815663	0.848500810163993	-0.035	0.038,0.115,0.273,0.208	0.271,0.166,0.202,0.194,0.135	chrNC_037638.1	+	5658117-5658592	5658159-5658592	5657356-5657489
